family_id	copy_idx	tid	chrom	start	end	n_exon	strand	n_reads	exons	source	core_hull	sd_depth	core_bp	nearest_ident	rep_frac
MCL38	1	MCL_NC_073244.2_48418679	NC_073244.2	48418679	48432378	5	+	44	48418679-48418985,48422690-48422774,48423806-48423847,48424028-48424192,48432118-48432378	read_chain	48419870-48432380	3	12510	0.9066	0.000
MCL38	2	MCL_NC_073244.2_48567260	NC_073244.2	48567260	48613365	8	+	97	48567260-48567567,48572941-48572979,48573612-48573670,48574204-48574550,48574562-48574683,48595607-48595734,48596194-48596290,48611030-48613365	read_chain	48566854-48582382	3	15528	0.9900	0.202
MCL38	3	MCL_NC_073244.2_48660618	NC_073244.2	48660618	48689258	4	-	325	48660618-48663874,48682215-48682273,48682906-48682944,48688303-48689258	read_chain	48675743-48689016	3	13273	0.9908	0.302
MCL39	0	MCL_NC_073244.2_54130359	NC_073244.2	54130359	54130466	1	+	4	54130359-54130466	read_chain	54129417-54136655	3	7238	0.8937	0.000
MCL42	0	MCL_NC_073241.2_109297621	NC_073241.2	109297621	109358502	4	-	64	109297621-109297965,109301700-109301804,109312987-109313329,109358396-109358502	read_chain	NA	0	0	0.8701	0.000
MCL42	1	MCL_NC_073241.2_64698107	NC_073241.2	64698107	64727412	5	-	107	64698107-64698513,64707685-64707753,64708706-64708818,64709856-64709967,64727115-64727412	read_chain	NA	0	0	0.8831	0.000
MCL42	2	MCL_NC_073241.2_71379246	NC_073241.2	71379246	71445796	4	+	1	71379246-71379297,71405961-71406186,71406486-71406555,71445667-71445796	gff_fallback	NA	0	0	0.8831	0.728
MCL44	0	MCL_NC_073244.2_52630248	NC_073244.2	52630248	52733519	9	-	1	52630248-52630430,52631007-52631164,52631684-52631872,52632339-52632481,52729916-52730093,52731252-52731411,52731654-52731784,52732872-52733061,52733339-52733519	gff_fallback	52630248-52733519	2	6010	0.9652	0.000
MCL45	0	MCL_NC_073242.2_121179613	NC_073242.2	121179613	121215892	2	+	25	121179613-121180879,121212771-121215892	read_chain	121179613-121219446	3	39833	0.9669	0.245
MCL46	0	MCL_NC_073242.2_121222426	NC_073242.2	121222426	121237073	4	-	5	121222426-121222558,121227256-121227368,121230093-121230241,121236964-121237073	read_chain	121222169-121237113	3	14944	0.9917	0.000
MCL47	0	MCL_NC_073242.2_121237188	NC_073242.2	121237188	121266517	5	+	306	121237188-121237357,121244441-121244604,121248581-121248747,121252474-121252792,121263845-121266517	read_chain	121237187-121355979	3	67219	0.9889	0.334
MCL47	1	MCL_NC_073244.2_70818675	NC_073244.2	70818675	70885869	5	+	31	70818675-70818808,70825919-70826083,70830062-70830228,70876888-70876985,70884398-70885869	read_chain	70818675-70885869	3	67194	0.9898	0.253
MCL48	0	MCL_NC_073242.2_5706398	NC_073242.2	5706398	5752337	38	-	222	5706398-5707875,5707965-5708271,5708349-5708484,5708559-5708850,5709012-5709187,5709370-5709496,5709636-5709778,5710069-5710182,5710547-5710687,5711136-5711331,5711403-5711606,5711684-5711803,5715073-5715167,5715244-5715429,5715653-5715706,5715793-5715910,5716954-5717081,5717174-5717385,5717479-5717623,5717709-5717880,5719369-5719565,5719689-5719942,5720122-5720279,5720574-5721195,5721922-5722067,5727022-5727175,5727575-5727735,5727801-5728015,5728108-5728388,5728515-5728659,5729593-5729743,5729962-5732770,5733360-5733582,5734047-5734181,5734493-5734669,5734871-5735003,5735907-5736148,5750668-5752337	read_chain	5716135-5757163	3	41028	0.9405	0.046
MCL48	1	MCL_NC_073242.2_15672349	NC_073242.2	15672349	15682257	15	-	35	15672349-15672476,15672566-15672777,15672871-15673015,15673101-15673272,15674767-15674963,15675087-15675340,15675520-15675677,15675972-15676607,15677364-15677509,15679507-15679667,15679733-15679947,15680040-15680320,15680447-15680591,15681525-15681675,15681894-15682257	read_chain	15670201-15708874	3	38673	0.9524	0.000
MCL48	2	MCL_NC_073242.2_28669518	NC_073242.2	28669518	28786658	19	+	82	28669518-28670727,28690365-28692291,28692510-28692667,28693601-28693745,28693872-28694152,28694243-28694459,28694525-28694685,28696598-28696742,28697466-28698101,28698396-28698553,28698723-28698976,28699100-28699296,28700789-28700960,28701046-28701190,28701284-28701495,28701585-28701712,28707438-28707635,28710325-28710487,28786160-28786658	read_chain	28664820-28712185	3	47365	0.9681	0.094
MCL48	3	MCL_NC_073242.2_30662652	NC_073242.2	30662652	30677596	19	-	71	30662652-30662779,30662869-30663080,30663174-30663318,30663404-30663575,30665069-30665265,30665389-30665642,30665812-30665969,30666264-30666899,30667624-30667768,30670212-30670372,30670438-30670654,30670745-30671025,30671152-30671296,30672230-30672387,30672606-30674946,30675111-30676232,30676697-30676831,30677164-30677340,30677569-30677596	read_chain	30658938-30700025	3	41087	0.9681	0.000
MCL49	0	MCL_NC_073242.2_15539835	NC_073242.2	15539835	15540377	1	-	1	15539835-15540377	gff_fallback	15539835-15540377	3	542	1.0000	0.079
MCL50	0	MCL_NC_073242.2_15592578	NC_073242.2	15592578	15607489	6	-	96	15592578-15594689,15595250-15595377,15596540-15596632,15597341-15597483,15604018-15604326,15607290-15607489	read_chain	15590726-15611174	3	20448	0.9936	0.496
MCL50	1	MCL_NC_073242.2_16280876	NC_073242.2	16280876	16301286	10	-	102	16280876-16281230,16283245-16283303,16285197-16285532,16287425-16287623,16287685-16288423,16289711-16289871,16290060-16290186,16290395-16296521,16297230-16297322,16297671-16301286	read_chain	16282715-16303138	3	20423	0.9936	0.435
MCL50	2	MCL_NC_073242.2_31483138	NC_073242.2	31483138	31520385	12	-	350	31483138-31485964,31490767-31492660,31494538-31494650,31497680-31498009,31498879-31499397,31501838-31501991,31505452-31505525,31507745-31507852,31509654-31509755,31513015-31513061,31515923-31516013,31520112-31520385	read_chain	31481286-31501703	3	20417	0.9926	0.306
MCL50	3	MCL_NC_073242.2_30619077	NC_073242.2	30619077	30623116	2	+	205	30619077-30621898,30623024-30623116	read_chain	30617226-30623810	3	6584	0.9887	0.486
MCL51	0	MCL_NC_073242.2_15797555	NC_073242.2	15797555	15844839	20	+	4	15797555-15797641,15799333-15799459,15799598-15799727,15804820-15804946,15807022-15807084,15810421-15810553,15814949-15815153,15816385-15816563,15820380-15820542,15825630-15825723,15828154-15828358,15829543-15829687,15831315-15831403,15833488-15833564,15835592-15835719,15835934-15836111,15839546-15839714,15840502-15840677,15842140-15842216,15844718-15844839	read_chain	15797555-15845023	3	47468	0.9823	0.000
MCL51	1	MCL_NC_073242.2_16130919	NC_073242.2	16130919	16188857	21	+	12	16130919-16131257,16133759-16133835,16135298-16135473,16136260-16136428,16139865-16140042,16140257-16140384,16142414-16142490,16144575-16144663,16146290-16146434,16147619-16147823,16150257-16150350,16155442-16155604,16159410-16159588,16160820-16161024,16166177-16166309,16169644-16169706,16176999-16177128,16177267-16177393,16179086-16179269,16180833-16180883,16188671-16188857	read_chain	16129155-16189037	3	59882	0.9902	0.039
MCL51	2	MCL_NC_073242.2_31529531	NC_073242.2	31529531	31531800	2	+	3	31529531-31529600,31531163-31531800	read_chain	31528876-31533067	3	4191	0.9902	0.000
MCL52	0	MCL_NC_073242.2_18466952	NC_073242.2	18466952	18467177	1	-	3	18466952-18467177	read_chain	18464629-18472691	3	8062	1.0000	0.000
MCL53	0	MCL_NC_073242.2_21170756	NC_073242.2	21170756	21175011	4	+	36	21170756-21171103,21171926-21172057,21172927-21173112,21174902-21175011	read_chain	21170871-21176998	3	6127	0.9949	0.000
MCL53	1	MCL_NC_073242.2_21650761	NC_073242.2	21650761	21673773	11	-	12	21650761-21651025,21651422-21651496,21655747-21655929,21656354-21656525,21657166-21657354,21664443-21664531,21666470-21666623,21669398-21669507,21671298-21671483,21672353-21672484,21673307-21673773	read_chain	21666135-21673541	3	7406	0.9949	0.000
MCL53	2	MCL_NC_073242.2_29559519	NC_073242.2	29559519	29593817	18	-	980	29559519-29561389,29562678-29562766,29564700-29564853,29567668-29567777,29569577-29569762,29570632-29570763,29572448-29572579,29574223-29574362,29576058-29576151,29579522-29579621,29583040-29583110,29584168-29584232,29585165-29585225,29585660-29585790,29585896-29585986,29590824-29590881,29592014-29592120,29593644-29593817	read_chain	29564365-29571803	3	7438	0.9780	0.000
MCL53	3	MCL_NC_073242.2_31545346	NC_073242.2	31545346	31573088	14	+	42	31545346-31545494,31547024-31547130,31548267-31548324,31553161-31553251,31553357-31553487,31553921-31553981,31554919-31554983,31559522-31559621,31563033-31563126,31564922-31565053,31565923-31566108,31567903-31568012,31570802-31570955,31573034-31573088	read_chain	31563871-31571290	3	7419	0.9832	0.037
MCL54	0	MCL_NC_073242.2_35192810	NC_073242.2	35192810	35194670	2	-	13	35192810-35193307,35194523-35194670	read_chain	35201209-35215759	2	14550	1.0000	0.000
MCL54	1	MCL_NC_073242.2_35216112	NC_073242.2	35216112	35216195	1	-	11	35216112-35216195	read_chain	35201209-35216195	2	14986	1.0000	0.000
MCL54	2	MCL_NC_073242.2_35905887	NC_073242.2	35905887	35951465	16	-	179	35905887-35908910,35911477-35911646,35911802-35911892,35913123-35913297,35918740-35918821,35920915-35921009,35922213-35922354,35922519-35922674,35923313-35923494,35926789-35926867,35930624-35930658,35932226-35932454,35933511-35933553,35933663-35933705,35950745-35951309,35951402-35951465	read_chain	35935841-35951465	2	15624	1.0000	0.057
MCL54	3	MCL_NC_073242.2_35942600	NC_073242.2	35942600	35945597	3	-	5	35942600-35943658,35944078-35944194,35945343-35945597	read_chain	35935982-35950214	2	14232	1.0000	0.426
MCL59	0	MCL_NC_073244.2_63773606	NC_073244.2	63773606	63812116	8	-	41	63773606-63777828,63778217-63778959,63779843-63780464,63782542-63782737,63808703-63808928,63810610-63810678,63811621-63811714,63811989-63812116	read_chain	63773606-63780729	3	7123	0.8776	0.896
MCL59	1	MCL_NC_073244.2_63947035	NC_073244.2	63947035	63951992	2	+	18	63947035-63947218,63951558-63951992	read_chain	63946724-63949331	2	2607	0.9912	0.972
MCL59	2	MCL_NC_073244.2_63947035	NC_073244.2	63947035	63951992	2	+	18	63947035-63947218,63951558-63951992	read_chain	63946724-63949331	2	2607	0.9912	0.972
MCL59	3	MCL_NC_073244.2_64383806	NC_073244.2	64383806	64385739	1	+	2	64383806-64385739	gff_fallback	64383097-64385739	3	2642	0.8356	0.991
MCL60	0	MCL_NC_073242.2_84834170	NC_073242.2	84834170	84870755	14	+	66	84834170-84834311,84838281-84838489,84840979-84841124,84843184-84843318,84846373-84846527,84848161-84848269,84851683-84851788,84854654-84854693,84858758-84858899,84860788-84860869,84861131-84861279,84867407-84867539,84869993-84870066,84870362-84870755	read_chain	84833963-84870758	3	36795	0.9157	0.000
MCL60	1	MCL_NC_073242.2_84922515	NC_073242.2	84922515	84952544	14	-	117	84922515-84922893,84923189-84923262,84925321-84925453,84929856-84930004,84930266-84930347,84932260-84932401,84936257-84936296,84938870-84938975,84939707-84939815,84940710-84940864,84942893-84943027,84945490-84945635,84948103-84948308,84952310-84952544	read_chain	84922512-84952604	3	30092	0.9267	0.000
MCL61	0	MCL_NC_073242.2_101523362	NC_073242.2	101523362	101524193	2	-	4	101523362-101523397,101523899-101524193	read_chain	101523244-101528070	3	4826	0.9413	0.894
MCL61	1	MCL_NC_073242.2_101542865	NC_073242.2	101542865	101544028	1	-	3	101542865-101544028	read_chain	101530133-101550687	3	20554	1.0000	0.105
MCL61	2	MCL_NC_073242.2_101542867	NC_073242.2	101542867	101544028	1	-	3	101542867-101544028	read_chain	101542867-101544270	3	1403	1.0000	0.103
MCL61	3	MCL_NC_073242.2_101558916	NC_073242.2	101558916	101562553	4	+	2	101558916-101559118,101559439-101559541,101560302-101560377,101561609-101562553	gff_fallback	101558916-101562553	3	3637	0.9430	0.000
MCL62	0	MCL_NC_073244.2_15648297	NC_073244.2	15648297	15662437	8	-	521	15648297-15652291,15654974-15655057,15657998-15658125,15659048-15659137,15660387-15660538,15662094-15662283,15662296-15662349,15662419-15662437	read_chain	15650331-15661341	3	11010	0.8903	0.461
MCL62	1	MCL_NC_073244.2_15689729	NC_073244.2	15689729	15715972	6	-	140	15689729-15694758,15697411-15697518,15698869-15698996,15700235-15700324,15701559-15701714,15715882-15715972	read_chain	15692816-15702407	3	9591	0.8326	0.522
MCL62	2	MCL_NC_073244.2_15726407	NC_073244.2	15726407	15731038	4	-	3	15726407-15727541,15728981-15729082,15729959-15730086,15731005-15731038	gff_fallback	15726407-15731038	3	4631	0.8906	0.000
MCL63	0	MCL_NC_073244.2_17846605	NC_073244.2	17846605	17862310	4	+	242	17846605-17846817,17858597-17858724,17858931-17858992,17859680-17862310	read_chain	17847931-17862312	3	14381	0.8457	0.000
MCL63	1	MCL_NC_073244.2_17894348	NC_073244.2	17894348	17898987	4	+	90	17894348-17894475,17894680-17894741,17895441-17897812,17898691-17898987	read_chain	17876726-17898987	3	22261	0.8707	0.056
MCL63	2	MCL_NC_073244.2_17960496	NC_073244.2	17960496	17984533	4	+	136	17960496-17960718,17980953-17981080,17981286-17981347,17982044-17984533	read_chain	17960342-17984533	3	24191	0.8707	0.000
MCL63	3	MCL_NC_073244.2_18006907	NC_073244.2	18006907	18010585	3	+	79	18006907-18007034,18007240-18007301,18007987-18010585	read_chain	18004966-18010588	3	5622	0.8457	0.094
MCL65	0	MCL_NC_073244.2_54899001	NC_073244.2	54899001	54901163	2	+	11	54899001-54899487,54900661-54901163	read_chain	54888800-54906090	3	17290	1.0000	0.772
MCL65	1	MCL_NC_073244.2_54874404	NC_073244.2	54874404	54874590	1	+	15	54874404-54874590	read_chain	54873885-54884485	2	10600	0.9464	0.000
MCL69	0	MCL_NC_073241.2_39617911	NC_073241.2	39617911	39625845	3	+	1	39617911-39618052,39623427-39623595,39625734-39625845	gff_fallback	39617911-39625845	1	7934	1.0000	0.000
MCL71	0	MCL_NC_073241.2_64810661	NC_073241.2	64810661	64940697	13	+	176	64810661-64810735,64810948-64811024,64883298-64883540,64892623-64892798,64906589-64906756,64912399-64912607,64916030-64916201,64918181-64918299,64920022-64920203,64921190-64921330,64931973-64932072,64932588-64932723,64938701-64940697	read_chain	NA	0	0	1.0000	0.000
MCL71	1	MCL_NC_073241.2_64892623	NC_073241.2	64892623	64892798	1	+	85	64892623-64892798	read_chain	NA	0	0	1.0000	0.000
MCL71	2	MCL_NC_073241.2_64916030	NC_073241.2	64916030	64943707	7	+	181	64916030-64916201,64918181-64918299,64920022-64920203,64921190-64921330,64931973-64932072,64932588-64932723,64938701-64943707	read_chain	NA	0	0	0.9954	0.377
MCL76	0	MCL_NC_073241.2_46658665	NC_073241.2	46658665	46694524	5	-	71	46658665-46659096,46661537-46664210,46678447-46679246,46684769-46685181,46694124-46694524	read_chain	NA	0	0	1.0000	0.301
MCL76	1	MCL_NC_073241.2_46678447	NC_073241.2	46678447	46694524	3	-	69	46678447-46679246,46684769-46685181,46694124-46694524	read_chain	NA	0	0	1.0000	0.373
MCL77	0	MCL_NC_073241.2_66328148	NC_073241.2	66328148	66329292	2	+	4	66328148-66328370,66328667-66329292	read_chain	66327566-66329324	2	1758	0.9206	0.000
MCL82	0	MCL_NC_073242.2_14983977	NC_073242.2	14983977	14990322	2	+	9	14983977-14984312,14989200-14990322	read_chain	NA	0	0	1.0000	0.000
MCL82	1	MCL_NC_073242.2_14890492	NC_073242.2	14890492	14896154	2	-	2	14890492-14895476,14896026-14896154	gff_fallback	NA	0	0	1.0000	0.340
MCL83	0	MCL_NC_073242.2_15316067	NC_073242.2	15316067	15380145	12	-	737	15316067-15316822,15321144-15321225,15324833-15324943,15325279-15325422,15328313-15329106,15335177-15335378,15337506-15337619,15358808-15358902,15367878-15368008,15371218-15371316,15373259-15373476,15379707-15380145	read_chain	15316067-15380290	2	64223	0.9890	0.000
MCL83	1	MCL_NC_073242.2_28555687	NC_073242.2	28555687	28614557	10	+	166	28555687-28556119,28562360-28562577,28564519-28564617,28567804-28567934,28576890-28576984,28600381-28600582,28606623-28607416,28610276-28610419,28610755-28610865,28614476-28614557	read_chain	28555528-28619635	2	64107	0.9890	0.000
MCL83	2	MCL_NC_073242.2_35753940	NC_073242.2	35753940	35777417	5	-	106	35753940-35754891,35756034-35756128,35768505-35768598,35770540-35770757,35776993-35777417	read_chain	35753940-35777518	2	23578	0.9828	0.233
MCL84	0	MCL_NC_073242.2_28520980	NC_073242.2	28520980	28548016	18	+	1	28520980-28521160,28521378-28521459,28522904-28522938,28523398-28523682,28526936-28527141,28528833-28528898,28529423-28529610,28531053-28531215,28532949-28533146,28533481-28533582,28534971-28535153,28535882-28535959,28536587-28536721,28537119-28537225,28540085-28540194,28542238-28542372,28545777-28545941,28547102-28548016	gff_fallback	28520980-28548016	2	27036	0.9892	0.000
MCL84	1	MCL_NC_073242.2_35785098	NC_073242.2	35785098	35832731	23	-	1021	35785098-35786012,35787174-35787338,35790749-35790883,35792927-35793036,35795881-35795987,35796385-35796519,35797146-35797223,35797952-35798134,35799501-35799602,35799938-35800135,35801871-35802033,35803717-35803904,35804430-35804495,35806176-35806381,35809635-35809919,35810379-35810413,35811719-35811758,35811851-35811932,35812150-35812309,35814562-35814760,35816806-35816846,35817716-35817818,35832560-35832731	read_chain	35785098-35821367	2	36269	0.9784	0.000
MCL85	0	MCL_NC_073242.2_15726063	NC_073242.2	15726063	15787981	33	-	48	15726063-15726706,15727129-15727222,15733077-15733197,15735372-15735474,15737751-15737862,15739374-15739458,15740366-15740508,15741908-15742036,15743219-15743333,15745266-15745393,15745538-15745698,15746618-15746701,15746786-15747005,15749867-15749963,15750511-15750575,15753497-15753640,15755493-15755630,15757032-15757164,15757461-15757603,15759000-15759175,15764539-15764690,15764873-15764979,15768174-15768264,15768596-15768734,15769621-15769774,15773232-15773305,15775525-15775632,15777430-15777531,15779141-15779252,15780793-15780839,15783705-15783795,15784679-15785572,15787871-15787981	read_chain	15726062-15788084	2	62022	0.9907	0.102
MCL85	1	MCL_NC_073242.2_28623622	NC_073242.2	28623622	28647616	14	+	97	28623622-28623685,28626659-28626878,28626963-28627046,28627982-28628142,28628287-28628414,28630350-28630464,28631643-28631771,28633172-28633314,28634222-28634306,28635817-28635928,28638205-28638307,28640481-28640601,28646454-28646547,28646970-28647616	read_chain	28623622-28647617	2	23995	0.9933	0.000
MCL85	2	MCL_NC_073242.2_30711356	NC_073242.2	30711356	30779467	32	-	2214	30711356-30712308,30717387-30718031,30718454-30718547,30724403-30724523,30726697-30726799,30729076-30729187,30730697-30730781,30731689-30731831,30733232-30733360,30734538-30734652,30736586-30736713,30736858-30737018,30737934-30738017,30738102-30738321,30741183-30741279,30741825-30741889,30744873-30744961,30746820-30746957,30748359-30748491,30748788-30748930,30750327-30750502,30755881-30756032,30756215-30756321,30759510-30759600,30759932-30760070,30760955-30761108,30764578-30764651,30766871-30766978,30768764-30768865,30772137-30772183,30775036-30775126,30779176-30779467	read_chain	30711355-30779481	2	68126	0.9933	0.084
MCL88	0	MCL_NC_073242.2_30229082	NC_073242.2	30229082	30239471	3	+	310	30229082-30231241,30231588-30231913,30238961-30239471	read_chain	30263304-30352122	2	88818	0.9543	0.257
MCL88	1	MCL_NC_073242.2_35268912	NC_073242.2	35268912	35356971	15	-	46	35268912-35268989,35270709-35270880,35272465-35272618,35273436-35273550,35276661-35276757,35284381-35284525,35288898-35288997,35291835-35291899,35295479-35295572,35299719-35299822,35312061-35312089,35337062-35337219,35351684-35352046,35355181-35355313,35356211-35356971	read_chain	35266404-35357739	2	91335	0.9989	0.030
MCL88	2	MCL_NC_073242.2_35597300	NC_073242.2	35597300	35683560	14	-	35	35597300-35597471,35599057-35599210,35600024-35600138,35603249-35603345,35610965-35611109,35615481-35615580,35618418-35618482,35622058-35622151,35626298-35626401,35638639-35638667,35663635-35663792,35678273-35678635,35681770-35681902,35682800-35683560	read_chain	35596010-35684328	2	88318	0.9989	0.000
MCL89	0	MCL_NC_073242.2_32231716	NC_073242.2	32231716	32231814	1	+	5	32231716-32231814	read_chain	32213350-32231814	2	18464	0.9992	1.000
MCL89	1	MCL_NC_073242.2_32297422	NC_073242.2	32297422	32405817	23	+	82	32297422-32297599,32298031-32298109,32299454-32299534,32300370-32300438,32300519-32300601,32310237-32310298,32317079-32317245,32318763-32318829,32319567-32319606,32321360-32321403,32323674-32323755,32327936-32327993,32334498-32334576,32341507-32341551,32343071-32343114,32343440-32343516,32345575-32345686,32346674-32346744,32373512-32373599,32375553-32375628,32405231-32405359,32405527-32405615,32405694-32405817	read_chain	32297417-32404849	2	107432	0.9992	0.000
MCL89	2	MCL_NC_073242.2_32534246	NC_073242.2	32534246	32727507	24	+	878	32534246-32534443,32534875-32534953,32536298-32536378,32537214-32537282,32537363-32537445,32547085-32547146,32553918-32554084,32555600-32555666,32556404-32556443,32558197-32558240,32560511-32560592,32564773-32564830,32571335-32571413,32578345-32578389,32579915-32579958,32580284-32580360,32582413-32582524,32583512-32583582,32608797-32608853,32610351-32610438,32612393-32612468,32680348-32680538,32716138-32716332,32726460-32727507	read_chain	32534244-32641665	2	107421	0.9973	0.000
MCL98	0	MCL_NC_073244.2_65372884	NC_073244.2	65372884	65373054	1	+	9	65372884-65373054	read_chain	65372884-65373685	2	801	0.9729	0.000
MCL100	0	MCL_NC_073242.2_113141476	NC_073242.2	113141476	114305567	15	+	14434	113141476-113141777,113214870-113215006,113374817-113374931,113548021-113548230,113641541-113641658,113733304-113733457,113861143-113861288,114003069-114003248,114117462-114117603,114179747-114179930,114187108-114187362,114257163-114257306,114288973-114289207,114292245-114292464,114303992-114305567	read_chain	NA	0	0	1.0000	0.010
MCL100	1	MCL_NC_073242.2_114257163	NC_073242.2	114257163	114257306	1	+	13363	114257163-114257306	read_chain	NA	0	0	1.0000	0.000
MCL100	2	MCL_NC_073242.2_114303992	NC_073242.2	114303992	114306685	1	+	13522	114303992-114306685	read_chain	NA	0	0	1.0000	0.000
MCL101	0	MCL_NC_073244.2_28030840	NC_073244.2	28030840	28050877	2	-	4	28030840-28030967,28050812-28050877	read_chain	28017708-28101602	2	36738	0.9682	0.000
MCL101	1	MCL_NC_073244.2_28588197	NC_073244.2	28588197	28625935	4	+	7	28588197-28588321,28608515-28608642,28609178-28609274,28623712-28625935	read_chain	28596066-28625459	2	23477	0.8228	0.000
MCL101	2	MCL_NC_073244.2_28029943	NC_073244.2	28029943	28030967	2	-	4	28029943-28030039,28030840-28030967	read_chain	28029912-28032971	2	3059	0.9682	0.000
MCL104	0	MCL_NC_073244.2_22104359	NC_073244.2	22104359	22124413	13	+	1	22104359-22104441,22104834-22105033,22107283-22107428,22109264-22109318,22109412-22109540,22111408-22111530,22112550-22112821,22113871-22113938,22114123-22114253,22123198-22123332,22123423-22123488,22123693-22123776,22124171-22124413	gff_fallback	22104359-22124413	2	20054	0.8397	0.000
MCL105	0	MCL_NC_073244.2_47504435	NC_073244.2	47504435	47507508	2	+	14	47504435-47506635,47507363-47507508	read_chain	47504025-47507510	2	3485	0.9718	0.189
MCL105	1	MCL_NC_073244.2_48432773	NC_073244.2	48432773	48433917	2	+	6	48432773-48432918,48433643-48433917	read_chain	48432771-48438319	2	5548	0.9806	0.196
MCL105	2	MCL_NC_073244.2_48699894	NC_073244.2	48699894	48755516	5	+	4	48699894-48700106,48749871-48752713,48752729-48754357,48754476-48754646,48755375-48755516	gff_fallback	48700389-48755516	2	55127	0.9806	0.075
MCL108	0	MCL_NC_073244.2_62279569	NC_073244.2	62279569	62290521	9	-	3	62279569-62279856,62280061-62280160,62280587-62280732,62280824-62280947,62282268-62282468,62282779-62282898,62283087-62283211,62283296-62283438,62290430-62290521	read_chain	62280587-62284097	1	3510	1.0000	0.000
MCL108	1	MCL_NC_073244.2_62279569	NC_073244.2	62279569	62290521	9	-	3	62279569-62279856,62280061-62280160,62280587-62280732,62280824-62280947,62282268-62282468,62282779-62282898,62283087-62283211,62283296-62283438,62290430-62290521	read_chain	62280587-62284097	1	3510	1.0000	0.000
MCL108	2	MCL_NC_073244.2_62304243	NC_073244.2	62304243	62311364	8	-	3	62304243-62304545,62304774-62304873,62305266-62305411,62305503-62305626,62306707-62306907,62307386-62307505,62307895-62308037,62311263-62311364	read_chain	62305266-62308539	2	3273	0.8138	0.000
MCL109	0	MCL_NC_073244.2_67091087	NC_073244.2	67091087	67123487	23	-	28	67091087-67091731,67091822-67091873,67092031-67092082,67092394-67092499,67092614-67092717,67092794-67092835,67092955-67093038,67093188-67093249,67093325-67093406,67094165-67094256,67094464-67094602,67095094-67095162,67095248-67095407,67095670-67095744,67095854-67095982,67096065-67096139,67104489-67104564,67104656-67104801,67109149-67109309,67118219-67118338,67118417-67118548,67123094-67123187,67123405-67123487	read_chain	NA	0	0	0.9107	0.000
MCL109	1	MCL_NC_073244.2_67139105	NC_073244.2	67139105	67157939	14	-	1	67139105-67139235,67140166-67140207,67140337-67140428,67141424-67141769,67143584-67143694,67144515-67144629,67147442-67147520,67147744-67147861,67148411-67148475,67152134-67152156,67153027-67153060,67153281-67153622,67153722-67153765,67156488-67157939	gff_fallback	NA	0	0	0.8524	0.116
MCL110	0	MCL_NC_073244.2_64035497	NC_073244.2	64035497	64066345	7	-	164	64035497-64038478,64046922-64047051,64047834-64047961,64055330-64055422,64059474-64059540,64064417-64064543,64066147-64066345	read_chain	64035804-64066345	2	12853	0.8431	0.172
MCL110	1	MCL_NC_073244.2_64086155	NC_073244.2	64086155	64111579	4	-	240	64086155-64088780,64095635-64095762,64102224-64102312,64111448-64111579	read_chain	64087338-64111579	2	11071	0.8301	0.126
MCL110	2	MCL_NC_073244.2_64125575	NC_073244.2	64125575	64143028	6	-	77	64125575-64125876,64126316-64129235,64132163-64132290,64139460-64139555,64140987-64141121,64142676-64143028	read_chain	64126396-64143028	2	6630	0.8431	0.170
MCL113	0	MCL_NC_073244.2_11377972	NC_073244.2	11377972	11413979	21	-	467	11377972-11378371,11378673-11378740,11378840-11378953,11381252-11381383,11382713-11382759,11383712-11383853,11384864-11385152,11386341-11386478,11389777-11389869,11391113-11391244,11395593-11395706,11395797-11395947,11401032-11401133,11401676-11401726,11402157-11402668,11403574-11403602,11404499-11404562,11407127-11407331,11407417-11407482,11412294-11412382,11413515-11413979	read_chain	11377972-11395539	1	17567	0.9442	0.034
MCL121	0	MCL_NC_073241.2_39626039	NC_073241.2	39626039	39634514	2	+	1	39626039-39626159,39633091-39634514	gff_fallback	39626039-39634514	1	8475	0.9568	0.278
MCL123	0	MCL_NC_073241.2_38360040	NC_073241.2	38360040	38391927	2	-	2823	38360040-38360438,38388480-38391927	read_chain	NA	0	0	1.0000	0.084
MCL123	1	MCL_NC_073241.2_38388599	NC_073241.2	38388599	38391927	1	-	2819	38388599-38391927	read_chain	NA	0	0	1.0000	0.090
MCL126	0	MCL_NC_073242.2_96393991	NC_073242.2	96393991	96402323	7	-	332	96393991-96395347,96396381-96396479,96396570-96396876,96397792-96397925,96398177-96398321,96398403-96399029,96401619-96402323	read_chain	96393994-96400897	1	6903	0.8282	0.095
MCL129	0	MCL_NC_073241.2_54167485	NC_073241.2	54167485	54173199	2	-	19	54167485-54169466,54172292-54173199	read_chain	NA	0	0	1.0000	0.285
MCL129	1	MCL_NC_073241.2_54172401	NC_073241.2	54172401	54186990	3	-	19	54172401-54173199,54185515-54185644,54186912-54186990	read_chain	NA	0	0	1.0000	0.252
MCL131	0	MCL_NC_073241.2_78334260	NC_073241.2	78334260	78744281	17	-	1479	78334260-78334663,78386970-78387084,78408305-78408488,78453234-78453337,78544930-78545025,78546293-78546407,78558071-78558197,78569612-78569791,78574050-78574233,78619623-78619766,78621486-78621612,78650833-78650906,78666241-78666375,78667341-78667435,78679280-78679333,78715795-78715988,78743364-78744281	read_chain	NA	0	0	0.9612	0.102
MCL131	1	MCL_NC_073241.2_78329376	NC_073241.2	78329376	78334663	2	-	1414	78329376-78330139,78331912-78334663	read_chain	NA	0	0	0.9612	0.306
