family	ref	mem	coh_fwd	inv_frac	rep_hits	shuffle	n_blocks
RCF_302	TNFRSF10D	LOC115935615	0.848	0.0	0.0	0.0	1
RCF_303	LOC101138975	THAP12	0.928	0.0	0.0	0.0	1
RCF_312	WASHC2C	LOC101143038	1.0	0.0	0.0	0.0	1
RCF_312	WASHC2C	WASHC2A	0.972	0.0	0.0	0.0	1
RCF_313	LOC115933075	PARG	0.534	0.0	0.0	0.0	1
RCF_314	LOC129525002	LOC101143885	0.764	0.0	0.0	0.0	1
RCF_315	LOC115935989	SHLD2	0.932	0.0	0.0	0.0	1
RCF_316	LOC101143887	LOC101143280	1.0	0.0	0.0	0.0	1
RCF_316	LOC101143887	LOC115935969	1.0	0.0	0.0	0.0	1
RCF_317	LOC115933177	LOC115933107	0.908	0.0	0.0	0.0	1
RCF_318	LOC101129219	ZNF33B	0.985	0.0	0.0	0.0	1
RCF_319	RPL21	LOC101126684	0.744	0.0	0.0	0.0	1
RCF_320	LOC101136905	SFTPA1	0.973	0.0	0.0	0.0	1
RCF_321	PTEN	LOC134756931	1.0	0.0	0.0	0.0	1
RCF_322	TMEM80	LOC115936014	0.0	0.0	0.0	0.0	0
RCF_323	XRCC6	LOC101144883	0.883	0.0	0.0	0.0	1
RCF_324	LOC101151965	LOC101126456	0.953	0.0	0.0	0.0	1
RCF_325	RPE	RPEL1	0.989	0.0	0.0	0.0	1
RCF_326	RPS26	LOC101138009	0.759	0.0	0.0	0.0	1
RCF_327	LOC101127306	LOC101126932	0.773	0.0	0.0	0.0	1
RCF_344	SINHCAF	LOC115936297	0.826	0.0	0.0	0.0	1
RCF_345	LOC101127189	LOC101127800	1.0	0.0	0.0	0.0	1
RCF_345	LOC101127189	LOC115936196	0.908	0.0	0.0	0.0	1
RCF_345	LOC101127189	LOC115936305	0.909	0.0	0.0	0.0	1
RCF_346	LOC129525227	RPLP0	0.914	0.0	0.0	0.0	1
RCF_347	FTH1	LOC129525611	0.763	0.0	0.0	0.0	1
RCF_348	HIGD1A	LOC101132615	0.857	0.0	0.0	0.0	1
RCF_349	RAB6A	RAB6D	1.0	0.0	0.0	0.0	1
RCF_350	TOMM20	LOC101139256	0.825	0.0	0.0	0.0	1
RCF_351	ZNF75D	LOC101144397	0.997	0.0	0.0	0.0	1
RCF_336	LOC115932712	LOC101151746	1.0	0.0	0.0	0.0	1
RCF_336	LOC115932712	LOC115936245	1.0	0.0	0.0	0.0	1
RCF_336	LOC115932712	LOC115936253	1.0	0.0	0.0	0.0	1
RCF_337	LOC101138028	LOC115933540	1.0	0.0	0.0	0.0	1
RCF_337	LOC101138028	LOC115936243	1.0	0.0	0.0	0.0	1
RCF_338	LOC101149915	LOC101147888	0.999	0.0	0.0	0.0	1
RCF_338	LOC101149915	LOC115936225	0.939	0.0	0.0	0.0	1
RCF_339	LOC101147060	LOC101134418	0.914	0.0	0.0	0.0	1
RCF_339	LOC101147060	LOC115933568	0.903	0.0	0.0	0.0	1
RCF_340	LOC115936267	LOC101127913	0.999	0.0	0.0	0.0	1
RCF_341	LOC101148609	LOC101142809	0.564	0.0	0.0	0.0	1
RCF_341	LOC101148609	LOC101143168	0.426	0.0	0.0	0.0	1
RCF_342	LOC115936189	LOC101152574	0.996	0.0	0.0	0.0	1
RCF_343	LOC115930165	LOC101143657	0.991	0.0	0.0	0.0	1
RCF_352	MTMR2	LOC129527440	0.937	0.0	0.0	0.0	1
RCF_352	MTMR2	LOC129527821	1.0	0.0	0.0	0.0	1
RCF_353	NXPE1	LOC101131893	0.283	0.0	0.0	0.0	1
RCF_353	NXPE1	NXPE4	0.317	0.0	0.0	0.0	1
RCF_354	LOC101137417	LOC109028938	0.868	0.0	0.0	0.0	1
RCF_355	LOC101145021	LOC115936276	1.0	0.0	0.0	0.0	1
RCF_356	EI24	LOC115931433	0.944	0.0	0.0	0.0	1
RCF_357	NDUFA8	LOC129525577	0.921	0.0	0.0	0.0	1
RCF_358	NANOG	LOC101124665	0.706	0.0	0.0	0.0	1
RCF_359	LOC101123934	SLC2A14	0.839	0.0	0.0	0.0	1
RCF_328	LOC134759280	LOC115933478	1.0	0.0	0.0	0.0	1
RCF_328	LOC134759280	LOC134759281	1.0	0.0	0.0	0.0	1
RCF_329	EIF3F	LOC115932761	0.968	0.0	0.0	0.0	1
RCF_329	EIF3F	LOC129524668	0.985	0.0	0.0	0.0	1
RCF_329	EIF3F	LOC129529383	0.968	0.0	0.0	0.0	1
RCF_329	EIF3F	LOC129530380	0.97	0.0	0.0	0.0	1
RCF_329	EIF3F	LOC129530488	0.968	0.0	0.0	0.0	1
RCF_329	EIF3F	LOC129530568	0.968	0.0	0.0	0.0	1
RCF_329	EIF3F	LOC129531742	0.964	0.0	0.0	0.0	1
RCF_329	EIF3F	LOC134756925	0.979	0.0	0.0	0.0	1
RCF_329	EIF3F	LOC134757073	0.741	0.0	0.0	0.0	1
RCF_329	EIF3F	LOC134757392	0.978	0.0	0.0	0.0	1
RCF_329	EIF3F	LOC134757413	0.969	0.0	0.0	0.0	1
RCF_329	EIF3F	LOC134757414	0.978	0.0	0.0	0.0	1
RCF_329	EIF3F	LOC134757415	0.969	0.0	0.0	0.0	1
RCF_330	C9H11orf58	LOC101148636	0.984	0.0	0.0	0.0	1
RCF_331	MRGPRX3	LOC101148734	0.997	0.0	0.0	0.0	1
RCF_332	LOC101134521	LOC101146566	0.918	0.0	0.0	0.0	1
RCF_333	PSMC3	LOC101128863	0.993	0.0	0.0	0.0	1
RCF_334	TRIM51	LOC101138016	1.0	0.0	0.0	0.0	1
RCF_334	TRIM51	LOC101145738	0.961	0.0	0.0	0.0	1
RCF_334	TRIM51	LOC115932791	1.0	0.0	0.0	0.0	1
RCF_335	LOC101151378	LOC101124042	0.991	0.0	0.0	0.0	1
RCF_335	LOC101151378	LOC101146458	0.635	0.0	0.0	0.0	1
RCF_335	LOC101151378	LOC101149329	1.0	0.0	0.0	0.0	1
RCF_335	LOC101151378	LOC101153544	0.991	0.0	0.0	0.0	1
RCF_335	LOC101151378	LOC115932790	1.0	0.0	0.0	0.0	1
RCF_335	LOC101151378	LOC129523488	0.95	0.0	0.0	0.0	1
RCF_335	LOC101151378	LOC129525445	1.0	0.0	0.0	0.0	1
RCF_360	EIF2S3	EIF2S3B	0.712	0.0	0.0	0.0	1
RCF_361	LOC129525946	LOC101137298	0.856	0.0	0.0	0.0	1
RCF_362	LOC101140583	LOC101140222	0.818	0.0	0.702	0.5	1
RCF_363	LOC115930191	LOC101143179	0.866	0.0	0.913	0.527	1
RCF_364	XPOT	LOC101143859	0.946	0.0	0.0	0.0	1
RCF_365	TBX20	LOC129525975	0.935	0.0	0.0	0.0	1
RCF_366	HSPD1	LOC101150049	0.994	0.0	0.0	0.0	1
RCF_367	LOC101136938	KRT6A	0.815	0.0	0.0	0.0	1
RCF_367	LOC101136938	KRT6C	0.816	0.0	0.0	0.0	1
RCF_376	KMT5A	LOC129529286	0.889	0.0	0.0	0.0	1
RCF_377	LOC115930154	LOC101131416	0.661	0.0	0.0	0.0	1
RCF_378	LOC101134642	LOC101148384	0.999	0.0	0.0	0.0	1
RCF_379	LOC109025979	LOC101147293	1.0	0.0	0.0	0.0	1
RCF_380	TUBA3E	LOC115933728	1.0	0.0	0.0	0.0	1
RCF_381	LOC109025943	LOC115933730	0.804	0.0	0.0	0.0	1
RCF_382	RHOQ	LOC101147656	0.997	0.0	0.0	0.0	1
RCF_383	ZNF285	LOC101125875	0.868	0.0	0.0	0.0	1
RCF_383	ZNF285	LOC101145215	0.978	0.0	0.0	0.0	1
RCF_304	TERF1	LOC115932097	0.85	0.0	0.0	0.0	1
RCF_305	NDUFA5	LOC101152913	0.718	0.0	0.0	0.0	1
RCF_306	LOC109025310	LOC101124016	1.0	0.0	0.0	0.0	1
RCF_307	LOC115930159	LOC101142418	0.915	0.0	0.0	0.0	1
RCF_308	AKR1C3	LOC101146324	0.767	0.0	0.0	0.0	1
RCF_308	AKR1C3	LOC115936027	0.84	0.0	0.0	0.0	1
RCF_309	LOC129526731	LOC129525778	0.895	0.0	0.0	0.0	1
RCF_309	LOC129526731	LOC129525779	0.895	0.0	0.0	0.0	1
RCF_309	LOC129526731	LOC129528260	0.712	0.0	0.0	0.0	1
RCF_309	LOC129526731	LOC134757173	0.71	0.0	0.0	0.0	1
RCF_310	AGAP6	AGAP5	0.782	0.0	0.0	0.0	1
RCF_310	AGAP6	LOC101141934	0.808	0.0	0.0	0.0	1
RCF_310	AGAP6	LOC101143406	0.729	0.0	0.0	0.0	1
RCF_310	AGAP6	LOC101144261	0.611	0.0	0.0	0.0	1
RCF_310	AGAP6	LOC129525008	0.66	0.0	0.0	0.0	1
RCF_310	AGAP6	LOC129525050	1.0	0.0	0.0	0.0	1
RCF_311	LOC129527613	LOC129523555	1.0	0.0	0.321	0.0	1
RCF_368	LOC101152583	LOC101136203	0.674	0.0	0.0	0.0	1
RCF_368	LOC101152583	LOC101151260	0.379	0.0	0.0	0.0	1
RCF_368	LOC101152583	LOC109029034	0.69	0.0	0.0	0.0	1
RCF_368	LOC101152583	LOC109029062	0.6	0.0	0.0	0.0	1
RCF_369	LOC101148972	LOC101150168	0.514	0.0	0.0	0.0	1
RCF_369	LOC101148972	TUBA1C	0.646	0.0	0.0	0.0	1
RCF_370	ANP32A	ANP32D	1.0	0.0	0.0	0.0	1
RCF_371	ALG10B	ALG10	0.47	0.0	0.0	0.0	2
RCF_372	LOC129523562	LOC101127866	0.362	0.0	0.0	0.0	1
RCF_373	LOC101145464	LOC115932143	0.719	0.0	0.0	0.0	1
RCF_373	LOC101145464	LOC115932144	0.852	0.0	0.0	0.0	1
RCF_373	LOC101145464	LOC115932146	0.962	0.0	0.0	0.0	1
RCF_374	UBE2N	LOC101139714	1.0	0.0	0.0	0.0	1
RCF_375	PPTC7	LOC109023949	1.0	0.0	0.0	0.0	1
RCF_384	LOC101126792	LOC101127159	0.962	0.0	0.0	0.0	1
RCF_384	LOC101126792	LOC129526469	1.0	0.0	0.0	0.0	1
RCF_384	LOC101126792	LOC129526568	0.974	0.0	0.0	0.0	1
RCF_384	LOC101126792	LOC129526569	1.0	0.0	0.0	0.0	1
RCF_384	LOC101126792	LOC129527191	1.0	0.0	0.0	0.0	1
RCF_384	LOC101126792	LOC129527198	1.0	0.0	0.0	0.0	1
RCF_384	LOC101126792	LOC129529391	1.0	0.0	0.0	0.0	1
RCF_384	LOC101126792	LOC129529652	1.0	0.0	0.0	0.0	1
RCF_385	LOC129527019	LOC115930774	0.661	0.0	0.0	0.0	1
RCF_385	LOC129527019	LOC134756434	0.0	0.0	0.0	0.0	0
RCF_385	LOC129527019	LOC134757308	0.496	0.0	0.0	0.0	1
RCF_386	HNRNPA3	LOC109029309	0.683	0.0	0.0	0.0	1
RCF_387	LIN28A	LOC101145031	0.864	0.0	0.0	0.0	1
RCF_388	LOC134756663	LOC129529611	1.0	0.0	0.0	0.0	1
RCF_389	ACER2	LOC101139980	1.0	0.0	0.0	0.0	1
RCF_390	HMGB1	LOC101125882	0.924	0.0	0.0	0.0	1
RCF_391	LOC115933737	LOC101132628	0.986	0.0	0.0	0.0	1
RCF_391	LOC115933737	LOC115933736	1.0	0.0	0.0	0.0	1
RCF_400	LOC129530485	LOC129530498	0.905	0.0	0.0	0.0	1
RCF_400	LOC129530485	LOC134756432	0.631	0.0	0.0	0.0	1
RCF_400	LOC129530485	LOC134757054	0.987	0.0	0.0	0.0	1
RCF_400	LOC129530485	LOC134757222	0.631	0.0	0.0	0.0	1
RCF_401	LOC129531205	LOC134756831	0.997	0.0	0.0	0.0	1
RCF_402	LOC129524667	LOC129524472	0.963	0.0	0.0	0.0	1
RCF_402	LOC129524667	LOC129524656	1.0	0.0	0.0	0.0	1
RCF_402	LOC129524667	LOC129528228	0.968	0.0	0.0	0.0	1
RCF_402	LOC129524667	LOC129528443	0.658	0.0	0.0	0.0	1
RCF_402	LOC129524667	LOC129528463	0.748	0.0	0.0	0.0	1
RCF_402	LOC129524667	LOC129529382	0.565	0.0	0.0	0.0	1
RCF_402	LOC129524667	LOC129530304	0.968	0.0	0.0	0.0	1
RCF_402	LOC129524667	LOC129530495	1.0	0.0	0.0	0.0	1
RCF_402	LOC129524667	LOC129530569	0.565	0.0	0.0	0.0	1
RCF_403	LOC129524455	LOC101125723	0.521	0.0	0.0	0.0	1
RCF_404	LOC115933013	LOC101142362	1.0	0.0	0.0	0.0	1
RCF_404	LOC115933013	LOC115931699	1.0	0.0	0.0	0.0	1
RCF_404	LOC115933013	LOC115932819	1.0	0.0	0.0	0.0	1
RCF_404	LOC115933013	LOC134757320	1.0	0.0	0.0	0.0	1
RCF_405	CES4A	LOC115932799	0.887	0.0	0.0	0.0	1
RCF_405	CES4A	LOC115932915	0.937	0.0	0.0	0.0	1
RCF_405	CES4A	LOC129531429	0.992	0.0	0.0	0.0	1
RCF_405	CES4A	LOC134756833	0.904	0.0	0.0	0.0	1
RCF_405	CES4A	LOC134757223	0.839	0.0	0.0	0.0	1
RCF_406	LOC134756387	LOC129531450	1.0	0.0	0.0	0.0	1
RCF_407	LOC129531432	LOC115931076	0.856	0.0	0.0	0.0	1
RCF_416	LOC109025523	ANKRD36C	0.559	0.0	0.0	0.0	2
RCF_417	GNA11	LOC101149632	0.993	0.0	0.0	0.0	1
RCF_418	ANAPC1	LOC109025714	0.935	0.0	0.0	0.0	1
RCF_419	LOC129531666	LOC101131768	0.974	0.0	0.0	0.0	1
RCF_419	LOC129531666	LOC109025447	0.716	0.0	0.0	0.0	1
RCF_419	LOC129531666	LOC129531667	1.0	0.0	0.0	0.0	1
RCF_419	LOC129531666	RGPD8	0.999	0.0	0.0	0.0	1
RCF_420	LOC101146691	LIMS1	0.655	0.0	0.0	0.0	1
RCF_421	XIAP	LOC109025842	0.767	0.0	0.0	0.0	1
RCF_422	CD8A	LOC115933449	0.566	0.0	0.0	0.0	1
RCF_423	WBP1	LOC101146004	0.81	0.0	0.0	0.0	1
RCF_408	LOC115931021	LOC101143341	0.679	0.0	0.0	0.0	1
RCF_408	LOC115931021	LOC115931038	0.53	0.0	0.0	0.0	1
RCF_409	SLC6A8	LOC101144812	1.0	0.0	0.0	0.0	1
RCF_409	SLC6A8	LOC115933574	0.979	0.0	0.0	0.0	1
RCF_409	SLC6A8	LOC129526437	0.996	0.0	0.0	0.0	1
RCF_409	SLC6A8	LOC129527390	1.0	0.0	0.0	0.0	2
RCF_410	LOC109028262	LOC101152675	0.997	0.0	0.0	0.0	1
RCF_410	LOC109028262	LOC129531862	0.998	0.0	0.0	0.0	1
RCF_411	ANKRD18B	ANKRD18A	0.999	0.0	0.0	0.0	1
RCF_411	ANKRD18B	LOC101134651	0.338	0.0	0.0	0.0	1
RCF_411	ANKRD18B	LOC101142783	0.85	0.0	0.0	0.0	1
RCF_411	ANKRD18B	LOC101147259	0.958	0.0	0.0	0.0	1
RCF_411	ANKRD18B	LOC115933254	0.892	0.0	0.0	0.0	1
RCF_412	LOC115935842	ALDH1B1	0.989	0.0	0.0	0.0	1
RCF_412	LOC115935842	LOC129524687	1.0	0.0	0.0	0.0	1
RCF_413	FOXO1	LOC129531741	0.302	0.0	0.0	0.0	1
RCF_414	LOC101144253	LOC101150259	0.742	0.0	0.0	0.0	1
RCF_414	LOC101144253	LOC109025440	0.741	0.0	0.0	0.0	1
RCF_414	LOC101144253	LOC115930095	1.0	0.0	0.0	0.0	1
RCF_414	LOC101144253	LOC115935779	0.79	0.0	0.0	0.0	1
RCF_414	LOC101144253	LOC115935781	0.743	0.0	0.0	0.0	1
RCF_414	LOC101144253	LOC129523482	0.753	0.0	0.0	0.0	1
RCF_415	GPAT2	LOC129531485	0.994	0.0	0.0	0.0	1
RCF_440	TAF1	TAF1L	0.92	0.0	0.0	0.0	1
RCF_441	LOC129526160	AQP7	0.785	0.0	0.0	0.0	1
RCF_442	GPS2	LOC101141051	1.0	0.0	0.0	0.0	1
RCF_443	LOC101153990	TLE1	0.329	0.0	0.0	0.0	1
RCF_444	LOC101127657	LOC101126920	0.958	0.0	0.0	0.0	1
RCF_445	DAPK1	LOC115935778	1.0	0.0	0.0	0.0	1
RCF_446	LOC101145975	LOC129523464	1.0	0.0	0.0	0.0	1
RCF_447	LOC101151107	NIPSNAP3A	0.6	0.0	0.0	0.0	1
RCF_424	LOC101135599	REG3G	0.749	0.0	0.0	0.0	1
RCF_425	REG1A	REG1B	0.786	0.0	0.0	0.0	1
RCF_426	LOC101133830	NAT8	0.891	0.0	0.0	0.0	1
RCF_427	TIA1	LOC129528237	1.0	0.0	0.0	0.0	1
RCF_428	LOC129523471	C1QTNF3	0.998	0.0	0.0	0.0	1
RCF_428	LOC129523471	LOC129530594	1.0	0.0	0.0	0.0	1
RCF_428	LOC129523471	LOC134757411	1.0	0.0	0.0	0.0	1
RCF_429	TINCR	LOC129530537	0.662	0.0	0.0	0.0	1
RCF_429	TINCR	LOC129530592	0.662	0.0	0.0	0.0	1
RCF_429	TINCR	LOC134757033	0.662	0.0	0.0	0.0	1
RCF_430	GGT1	LOC129524426	0.984	0.0	0.0	0.0	1
RCF_430	GGT1	LOC129529427	0.593	0.0	0.0	0.0	1
RCF_431	LOC129524657	LOC129528175	0.907	0.0	0.0	0.0	1
RCF_392	LOC101145885	LOC101146232	0.917	0.0	0.0	0.0	1
RCF_393	MSL3	LOC101150533	0.933	0.0	0.0	0.0	1
RCF_394	LOC101135498	AQP12A	1.0	0.0	0.0	0.0	1
RCF_395	SNRNP25	LOC101143820	0.578	0.0	0.0	0.0	1
RCF_396	POLR3K	LOC101151284	1.0	0.0	0.0	0.0	1
RCF_397	LOC134756446	LOC129524470	0.81	0.0	0.0	0.0	1
RCF_397	LOC134756446	LOC129524600	0.898	0.0	0.0	0.0	1
RCF_397	LOC134756446	LOC129524654	0.876	0.0	0.0	0.0	1
RCF_397	LOC134756446	LOC129524659	0.866	0.0	0.0	0.0	1
RCF_397	LOC134756446	LOC129524662	0.858	0.0	0.0	0.0	1
RCF_397	LOC134756446	LOC129526471	0.321	0.0	0.0	0.0	1
RCF_397	LOC134756446	LOC129528163	0.81	0.0	0.0	0.0	1
RCF_397	LOC134756446	LOC129528196	0.74	0.0	0.0	0.0	1
RCF_397	LOC134756446	LOC129528441	0.909	0.0	0.0	0.0	1
RCF_397	LOC134756446	LOC129528445	0.845	0.0	0.0	0.0	1
RCF_397	LOC134756446	LOC129528448	0.858	0.0	0.0	0.0	1
RCF_397	LOC134756446	LOC129528460	0.963	0.0	0.0	0.0	1
RCF_397	LOC134756446	LOC129528467	0.835	0.0	0.0	0.0	1
RCF_397	LOC134756446	LOC129529380	0.845	0.0	0.0	0.0	1
RCF_397	LOC134756446	LOC129529385	0.817	0.0	0.0	0.0	1
RCF_397	LOC134756446	LOC129530470	0.817	0.0	0.0	0.0	1
RCF_397	LOC134756446	LOC129530491	0.733	0.0	0.0	0.0	1
RCF_397	LOC134756446	LOC129530544	0.83	0.0	0.0	0.0	1
RCF_397	LOC134756446	LOC129530564	0.846	0.0	0.0	0.0	1
RCF_397	LOC134756446	LOC134756947	0.725	0.0	0.0	0.0	1
RCF_398	LOC129526391	LOC101136771	1.0	0.0	0.0	0.0	1
RCF_398	LOC129526391	LOC129527283	0.89	0.0	0.0	0.0	1
RCF_398	LOC129526391	LOC129531453	0.985	0.0	0.0	0.0	1
RCF_398	LOC129526391	LOC134757041	1.0	0.0	0.0	0.0	1
RCF_399	TPTE2	LOC101129069	0.834	0.0	0.0	0.0	1
RCF_399	TPTE2	LOC129523572	0.996	0.0	0.0	0.0	1
RCF_399	TPTE2	LOC129524661	0.712	0.0	0.0	0.0	1
RCF_399	TPTE2	LOC129528187	0.737	0.0	0.0	0.0	1
RCF_399	TPTE2	LOC129528194	0.634	0.0	0.0	0.0	1
RCF_399	TPTE2	LOC129528447	0.809	0.0	0.0	0.0	1
RCF_399	TPTE2	LOC129528453	0.712	0.0	0.0	0.0	1
RCF_399	TPTE2	LOC129528465	0.793	0.0	0.0	0.0	1
RCF_399	TPTE2	LOC129529646	0.782	0.0	0.0	0.0	1
RCF_399	TPTE2	LOC129530391	0.746	0.0	0.0	0.0	1
RCF_399	TPTE2	LOC129530492	0.691	0.0	0.0	0.0	1
RCF_399	TPTE2	LOC129530571	0.717	0.0	0.0	0.0	1
RCF_399	TPTE2	LOC134757319	0.722	0.0	0.0	0.0	1
RCF_399	TPTE2	LOC134757391	0.603	0.0	0.0	0.0	1
RCF_432	LOC134756411	LOC109024528	0.587	0.0	0.0	0.0	1
RCF_432	LOC134756411	LOC129524669	0.719	0.0	0.0	0.0	1
RCF_432	LOC134756411	LOC129529615	0.919	0.0	0.165	0.333	1
RCF_432	LOC134756411	LOC129529620	0.934	0.0	0.12	0.0	1
RCF_432	LOC134756411	LOC129529663	0.805	0.0	0.0	0.0	1
RCF_432	LOC134756411	LOC129530379	0.258	0.0	0.0	0.0	1
RCF_432	LOC134756411	LOC129530384	0.675	0.0	0.0	0.0	1
RCF_432	LOC134756411	LOC129530466	0.404	0.0	0.0	0.0	1
RCF_432	LOC134756411	LOC129530487	0.93	0.0	0.0	0.0	1
RCF_432	LOC134756411	LOC129530496	0.698	0.0	0.0	0.0	1
RCF_432	LOC134756411	LOC129530567	0.698	0.0	0.0	0.0	1
RCF_433	LOC101139703	LOC129526951	1.0	0.0	0.0	0.0	1
RCF_433	LOC101139703	LOC129530378	0.5	0.0	0.0	0.0	1
RCF_434	LOC101145348	LOC129523567	1.0	0.0	0.0	0.0	1
RCF_435	LOC115933307	LOC101143875	0.939	0.0	0.0	0.0	1
RCF_436	LOC115935867	IGFBPL1	0.738	0.0	0.0	0.0	1
RCF_437	HMGB3	LOC115935782	0.997	0.0	0.0	0.0	1
RCF_438	LOC101133314	LOC129524744	0.994	0.0	0.0	0.0	1
RCF_439	DNAI1	LOC129530372	0.936	0.0	0.0	0.0	1
RCF_448	LOC115935857	OBI1	0.921	0.0	0.0	0.0	1
RCF_449	GNG10	LOC109023336	0.964	0.0	0.0	0.0	1
RCF_450	LOC109028196	ORM1	1.0	0.0	0.0	0.0	1
RCF_451	LOC101142549	LOC115935845	0.927	0.0	0.0	0.0	1
RCF_452	RPL35	LOC101130013	0.904	0.0	0.0	0.0	1
RCF_453	LOC101147034	LCN1	0.676	0.0	0.0	0.0	1
RCF_454	REXO4	LOC101129642	0.782	0.0	0.0	0.0	1
RCF_455	LOC129530381	LOC129531501	0.979	0.0	0.0	0.0	1
RCF_464	EIF1AX	LOC129530234	0.448	0.0	0.0	0.0	1
RCF_465	LOC129526440	CCDC196	1.0	0.0	0.0	0.0	1
RCF_466	MPHOSPH8	LOC115933429	0.917	0.0	0.0	0.0	1
RCF_467	C1QTNF9	LOC115930440	1.0	0.0	0.0	0.0	1
RCF_468	LOC101124545	LOC129526151	0.532	0.0	0.0	0.0	1
RCF_469	LOC129526141	LOC109029387	0.0	0.0	0.0	0.0	0
RCF_469	LOC129526141	LOC115930426	0.0	0.0	0.0	0.0	0
RCF_469	LOC129526141	LOC134756400	1.0	0.0	0.0	0.0	1
RCF_470	EBPL	LOC134757478	0.941	0.0	0.0	0.0	1
RCF_471	ST13	LOC101146826	1.0	0.0	0.0	0.0	1
RCF_480	LOC101129231	RPL36AL	0.767	0.0	0.0	0.0	1
RCF_481	KNOP1	LOC101127340	0.98	0.0	0.0	0.0	1
RCF_482	LOC101154167	LOC134757191	1.0	0.0	0.0	0.0	1
RCF_483	LOC109023154	LOC115930559	0.517	0.0	0.0	0.0	1
RCF_484	LOC134757324	LOC115934544	1.0	0.0	0.0	0.0	1
RCF_485	LOC129527049	LOC115933317	0.797	0.0	0.0	0.0	1
RCF_486	LOC129527248	LOC115930126	0.218	0.0	0.0	0.0	1
RCF_486	LOC129527248	LOC115932684	1.0	0.0	0.0	0.0	1
RCF_487	TUBGCP5	LOC115932683	0.823	0.0	0.0	0.0	1
RCF_456	LOC115934309	LOC134757060	0.962	0.0	0.0	0.0	1
RCF_457	LOC115932815	LOC101126658	0.909	0.0	0.0	0.0	1
RCF_457	LOC115932815	LOC101132434	0.854	0.0	0.0	0.0	1
RCF_457	LOC115932815	LOC101135843	0.998	0.0	0.0	0.0	1
RCF_457	LOC115932815	LOC115931971	0.552	0.0	0.0	0.0	2
RCF_457	LOC115932815	LOC115931972	0.47	0.0	0.0	0.0	1
RCF_457	LOC115932815	LOC115932925	0.573	0.0	0.0	0.0	1
RCF_457	LOC115932815	LOC129529600	0.584	0.0	0.0	0.0	1
RCF_457	LOC115932815	LOC129529618	0.998	0.0	0.0	0.0	1
RCF_458	LOC129526137	CXADR	0.83	0.0	0.0	0.0	1
RCF_458	LOC129526137	LOC101135203	0.797	0.0	0.0	0.0	1
RCF_458	LOC129526137	LOC115933423	1.0	0.0	0.0	0.0	1
RCF_458	LOC129526137	LOC129527066	0.366	0.0	0.0	0.0	1
RCF_458	LOC129526137	LOC129527232	0.888	0.0	0.0	0.0	1
RCF_458	LOC129526137	LOC129527244	0.991	0.0	0.0	0.0	1
RCF_459	LOC134756975	LOC101142994	0.986	0.0	0.0	0.0	1
RCF_459	LOC134756975	LOC129527203	0.952	0.0	0.0	0.0	1
RCF_460	FGF7	LOC129526430	0.955	0.0	0.0	0.0	1
RCF_461	LOC129526434	LOC101136583	1.0	0.0	0.0	0.0	1
RCF_462	LOC129527240	LOC101137311	0.897	0.0	0.0	0.0	1
RCF_463	CCNQ	LOC129527246	1.0	0.0	0.0	0.0	1
RCF_463	CCNQ	LOC129530296	1.0	0.0	0.0	0.0	1
RCF_504	LOC101138066	LOC115930840	1.0	0.0	0.0	0.0	1
RCF_505	ZNF519	LOC115931857	0.395	0.0	0.0	0.0	1
RCF_506	RHBDD3	LOC101126634	0.805	0.0	0.0	0.0	1
RCF_507	MYL12B	LOC101127500	0.537	0.0	0.0	0.0	1
RCF_508	LOC115931453	LOC101139802	1.0	0.0	0.0	0.0	1
RCF_509	LOC101146261	LOC115931067	0.998	0.0	0.0	0.0	1
RCF_509	LOC101146261	LOC134757486	0.998	0.0	0.0	0.0	1
RCF_510	CAPN15	LOC129527750	0.948	0.0	0.0	0.0	1
RCF_511	LOC101143084	LOC101141984	0.911	0.0	0.0	0.0	1
RCF_496	LOC101154057	STRC	0.968	0.0	0.0	0.0	1
RCF_497	LOC101136473	SORD	0.695	0.0	0.0	0.0	1
RCF_498	NSA2	LOC101151524	0.739	0.0	0.0	0.0	1
RCF_499	LOC115930772	LOC101133389	1.0	0.0	0.0	0.0	1
RCF_499	LOC115930772	LOC101139171	0.992	0.0	0.0	0.0	1
RCF_499	LOC115930772	LOC115930818	0.989	0.0	0.0	0.0	1
RCF_499	LOC115930772	LOC115930844	0.999	0.0	0.0	0.0	1
RCF_500	COMMD4	LOC101147924	0.695	0.0	0.0	0.0	1
RCF_501	CSPG4	LOC101141731	0.972	0.0	0.0	0.0	1
RCF_502	ADAMTS7	LOC101127226	0.886	0.0	0.0	0.0	2
RCF_502	ADAMTS7	LOC109023513	0.829	0.0	0.0	0.0	1
RCF_502	ADAMTS7	LOC115933405	0.875	0.0	0.0	0.0	2
RCF_503	SAXO2	LOC101148528	0.932	0.0	0.0	0.0	1
RCF_488	LOC115931074	LOC101152972	0.734	0.0	0.0	0.0	1
RCF_488	LOC115931074	LOC129527053	0.578	0.0	0.0	0.0	1
RCF_488	LOC115931074	RHPN2	0.451	0.0	0.0	0.0	1
RCF_489	LOC101138059	LOC115933515	0.784	0.0	0.269	0.533	1
RCF_490	LOC109023386	LOC115930830	0.589	0.0	0.0	0.0	1
RCF_491	LOC129527071	LOC101149363	0.865	0.0	0.0	0.0	2
RCF_491	LOC129527071	LOC101150678	1.0	0.0	0.0	0.0	1
