cluster_id	member	core_hull	sd_block	block_n_hulls	block_clusters	direct_sd_partner_clusters
MCL52	NC_073244.2:59799343-59802267	59799479-59802267	SDB17	3	MCL52	-
MCL52	NC_073244.2:63378104-63385999	63382887-63385681	SDB17	3	MCL52	-
MCL53	NC_073242.2:15539836-15540377	15539836-15540377	SDB1	139	MCL1,MCL7,MCL15,MCL21,MCL22,MCL27,MCL29,MCL32,MCL40,MCL51,MCL53,MCL54,MCL58,MCL79,MCL88,MCL89,MCL90,MCL91,MCL92,MCL94,MCL95,MCL96,MCL106,MCL179,MCL182,MCL183,MCL185,MCL186,MCL187,MCL214	MCL1,MCL21,MCL54
MCL53	NC_073242.2:16053151-16053627	16053151-16053627	SDB1	139	MCL1,MCL7,MCL15,MCL21,MCL22,MCL27,MCL29,MCL32,MCL40,MCL51,MCL53,MCL54,MCL58,MCL79,MCL88,MCL89,MCL90,MCL91,MCL92,MCL94,MCL95,MCL96,MCL106,MCL179,MCL182,MCL183,MCL185,MCL186,MCL187,MCL214	MCL1,MCL21,MCL54
MCL53	NC_073242.2:16352958-16353657	16352958-16353657	SDB1	139	MCL1,MCL7,MCL15,MCL21,MCL22,MCL27,MCL29,MCL32,MCL40,MCL51,MCL53,MCL54,MCL58,MCL79,MCL88,MCL89,MCL90,MCL91,MCL92,MCL94,MCL95,MCL96,MCL106,MCL179,MCL182,MCL183,MCL185,MCL186,MCL187,MCL214	MCL1,MCL21,MCL54
MCL53	NC_073242.2:28402021-28402497	28402021-28402497	SDB1	139	MCL1,MCL7,MCL15,MCL21,MCL22,MCL27,MCL29,MCL32,MCL40,MCL51,MCL53,MCL54,MCL58,MCL79,MCL88,MCL89,MCL90,MCL91,MCL92,MCL94,MCL95,MCL96,MCL106,MCL179,MCL182,MCL183,MCL185,MCL186,MCL187,MCL214	MCL1,MCL21,MCL54
MCL54	NC_073242.2:15590727-15659567	15590727-15611174	SDB1	139	MCL1,MCL7,MCL15,MCL21,MCL22,MCL27,MCL29,MCL32,MCL40,MCL51,MCL53,MCL54,MCL58,MCL79,MCL88,MCL89,MCL90,MCL91,MCL92,MCL94,MCL95,MCL96,MCL106,MCL179,MCL182,MCL183,MCL185,MCL186,MCL187,MCL214	MCL1,MCL21,MCL53,MCL88,MCL89,MCL90
MCL54	NC_073242.2:16203412-16303138	16282716-16303138	SDB1	139	MCL1,MCL7,MCL15,MCL21,MCL22,MCL27,MCL29,MCL32,MCL40,MCL51,MCL53,MCL54,MCL58,MCL79,MCL88,MCL89,MCL90,MCL91,MCL92,MCL94,MCL95,MCL96,MCL106,MCL179,MCL182,MCL183,MCL185,MCL186,MCL187,MCL214	MCL1,MCL21,MCL53,MCL88,MCL89,MCL90
MCL54	NC_073242.2:31481287-31520484	31481287-31501703	SDB1	139	MCL1,MCL7,MCL15,MCL21,MCL22,MCL27,MCL29,MCL32,MCL40,MCL51,MCL53,MCL54,MCL58,MCL79,MCL88,MCL89,MCL90,MCL91,MCL92,MCL94,MCL95,MCL96,MCL106,MCL179,MCL182,MCL183,MCL185,MCL186,MCL187,MCL214	MCL1,MCL21,MCL53,MCL88,MCL89,MCL90
MCL54	NC_073242.2:30617227-30623810	30617227-30623810	SDB1	139	MCL1,MCL7,MCL15,MCL21,MCL22,MCL27,MCL29,MCL32,MCL40,MCL51,MCL53,MCL54,MCL58,MCL79,MCL88,MCL89,MCL90,MCL91,MCL92,MCL94,MCL95,MCL96,MCL106,MCL179,MCL182,MCL183,MCL185,MCL186,MCL187,MCL214	MCL1,MCL21,MCL53,MCL88,MCL89,MCL90
MCL55	NC_073242.2:18315021-18315507	18315021-18315507	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL55	NC_073242.2:18464630-18472691	18464630-18472691	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL55	NC_073242.2:65187630-65188116	65187630-65188116	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL55	NC_073242.2:69407020-69407506	69407020-69407506	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL56	NC_073242.2:37667516-37710031	37668411-37710031	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL56	NC_073242.2:65350370-65397685	65350370-65397685	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL56	NC_073242.2:67067472-67114723	67067472-67114723	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL56	NC_073242.2:69212329-69259558	69212329-69259558	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL57	NC_073242.2:23102485-23109426	23102485-23109426	SDB18	4	MCL57,MCL181	MCL181
MCL57	NC_073242.2:31960785-31989396	31960785-31969013	SDB18	4	MCL57,MCL181	MCL181
MCL58	NC_073242.2:30207983-30368219	30263305-30352122	SDB1	139	MCL1,MCL7,MCL15,MCL21,MCL22,MCL27,MCL29,MCL32,MCL40,MCL51,MCL53,MCL54,MCL58,MCL79,MCL88,MCL89,MCL90,MCL91,MCL92,MCL94,MCL95,MCL96,MCL106,MCL179,MCL182,MCL183,MCL185,MCL186,MCL187,MCL214	MCL1,MCL21,MCL51,MCL95
MCL58	NC_073242.2:35266405-35357739	35266405-35357739	SDB1	139	MCL1,MCL7,MCL15,MCL21,MCL22,MCL27,MCL29,MCL32,MCL40,MCL51,MCL53,MCL54,MCL58,MCL79,MCL88,MCL89,MCL90,MCL91,MCL92,MCL94,MCL95,MCL96,MCL106,MCL179,MCL182,MCL183,MCL185,MCL186,MCL187,MCL214	MCL1,MCL21,MCL51,MCL95
MCL58	NC_073242.2:35596011-35684328	35596011-35684328	SDB1	139	MCL1,MCL7,MCL15,MCL21,MCL22,MCL27,MCL29,MCL32,MCL40,MCL51,MCL53,MCL54,MCL58,MCL79,MCL88,MCL89,MCL90,MCL91,MCL92,MCL94,MCL95,MCL96,MCL106,MCL179,MCL182,MCL183,MCL185,MCL186,MCL187,MCL214	MCL1,MCL21,MCL51,MCL95
MCL59	NC_073242.2:37712918-37719224	37712918-37719224	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL56,MCL60,MCL61,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL59	NC_073242.2:65400570-65406555	65400570-65406555	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL56,MCL60,MCL61,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL59	NC_073242.2:67117633-67123449	67117633-67123449	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL56,MCL60,MCL61,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL59	NC_073242.2:69203417-69209404	69203417-69209404	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL56,MCL60,MCL61,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL60	NC_073242.2:65760569-65762469	65760569-65762469	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL56,MCL59,MCL61,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL60	NC_073242.2:66977476-66979581	66977476-66979581	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL56,MCL59,MCL61,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL60	NC_073242.2:67476859-67480088	67476859-67480088	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL56,MCL59,MCL61,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL60	NC_073242.2:68849125-68851231	68849125-68851231	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL56,MCL59,MCL61,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL61	NC_073242.2:65804903-65840263	65804903-65840263	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL56,MCL59,MCL60,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL61	NC_073242.2:66900162-66936950	66900162-66936950	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL56,MCL59,MCL60,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL61	NC_073242.2:67519490-67556277	67519490-67556277	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL56,MCL59,MCL60,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL61	NC_073242.2:68771162-68806675	68771162-68806675	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL56,MCL59,MCL60,MCL62,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL62	NC_073242.2:65839025-65850945	65839025-65850945	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL56,MCL59,MCL60,MCL61,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL62	NC_073242.2:66889417-66901400	66889417-66901400	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL56,MCL59,MCL60,MCL61,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL62	NC_073242.2:67555039-67567061	67555039-67567061	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL56,MCL59,MCL60,MCL61,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
MCL62	NC_073242.2:68760373-68772400	68760373-68772400	SDB3	213	MCL4,MCL6,MCL9,MCL12,MCL14,MCL26,MCL30,MCL31,MCL33,MCL37,MCL41,MCL43,MCL48,MCL55,MCL56,MCL59,MCL60,MCL61,MCL62,MCL63,MCL64,MCL65,MCL66,MCL73,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL103,MCL104,MCL114,MCL115,MCL116,MCL119,MCL125,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198,MCL205,MCL226,MCL227,MCL234,MCL235,MCL236,MCL237,MCL267	MCL12,MCL14,MCL33,MCL41,MCL55,MCL56,MCL59,MCL60,MCL61,MCL63,MCL64,MCL74,MCL93,MCL97,MCL98,MCL99,MCL100,MCL101,MCL102,MCL132,MCL133,MCL191,MCL192,MCL193,MCL194,MCL195,MCL196,MCL197,MCL198
