cluster_id	member	gate	max_depth	core_bp	span	median_core	status	core_hull
MCL46	NC_073241.2:28483239-28485783	true	3	2545	2545	2545	kept_full	28483239-28485783
MCL46	NC_073241.2:30944894-30947411	true	3	2518	2518	2545	kept_full	30944894-30947411
MCL47	NC_073241.2:53189238-53214098	false	0	0	24861	0	untouched	NA
MCL47	NC_073241.2:85431299-85463863	false	0	0	32565	0	untouched	NA
MCL47	NC_073244.2:68775969-68903818	false	0	0	127850	0	untouched	NA
MCL47	NC_073244.2:68876291-68968713	false	0	0	92423	0	untouched	NA
MCL48	NC_073242.2:14015721-14118748	false	2	6357	103028	0	untouched	14047636-14053992
MCL48	NC_073244.2:18017549-18084661	false	1	0	67113	0	untouched	NA
MCL48	NC_073244.2:18047025-18069019	false	1	0	21995	0	untouched	NA
MCL48	NC_073244.2:18076220-18085253	false	0	0	9034	0	untouched	NA
MCL49	NC_073242.2:74614655-74643743	true	2	7347	29089	3793	kept_trimmed	74614828-74622174
MCL49	NC_073242.2:74618373-74622165	true	2	3793	3793	3793	kept_full	74618373-74622165
MCL49	NC_073242.2:74685254-74686471	true	3	1218	1218	3793	kept_full	74685254-74686471
MCL49	NC_073242.2:74802427-74803740	true	3	1314	1314	3793	kept_full	74802427-74803740
MCL50	NC_073244.2:52630249-52733519	true	2	6010	103271	8397	kept_trimmed	52630249-52733519
MCL50	NC_073244.2:52592244-52603929	true	2	8397	11686	8397	kept_full	52595414-52603929
MCL50	NC_073244.2:52766706-52775962	true	2	9257	9257	8397	kept_full	52766706-52775962
MCL50	NC_073244.2:52698038-52724037	true	1	0	26000	8397	dropped	NA
MCL51	NC_073242.2:100065797-100074389	false	0	0	8593	0	untouched	NA
MCL51	NC_073244.2:47224320-47230404	false	0	0	6085	0	untouched	NA
MCL51	NC_073242.2:116840622-116843124	false	0	0	2503	0	untouched	NA
MCL51	NC_073244.2:22245068-22263460	false	0	0	18393	0	untouched	NA
MCL52	NC_073241.2:87812284-87958856	false	0	0	146573	0	untouched	NA
MCL52	NC_073241.2:87882747-87992852	false	0	0	110106	0	untouched	NA
MCL52	NC_073241.2:87886001-87896033	false	0	0	10033	0	untouched	NA
MCL52	NC_073241.2:87971784-87973986	false	0	0	2203	0	untouched	NA
MCL53	NC_073241.2:109948855-109973337	true	3	24483	24483	24483	kept_full	109948855-109973337
MCL53	NC_073242.2:121179614-121219446	true	3	39833	39833	24483	kept_full	121179614-121219446
MCL53	NC_073244.2:5648956-5671753	true	3	22798	22798	24483	kept_full	5648956-5671753
MCL53	NC_073244.2:70765710-70788868	true	3	23159	23159	24483	kept_full	70765710-70788868
MCL54	NC_073241.2:109987985-110003143	true	3	15159	15159	14945	kept_full	109987985-110003143
MCL54	NC_073242.2:121222170-121237113	true	3	14944	14944	14945	kept_full	121222170-121237113
MCL54	NC_073244.2:5618735-5625635	true	3	6901	6901	14945	kept_full	5618735-5625635
MCL54	NC_073244.2:70803620-70818564	true	3	14945	14945	14945	kept_full	70803620-70818564
MCL55	NC_073242.2:5706399-5757260	true	3	41028	50862	41087	kept_full	5716136-5757163
MCL55	NC_073242.2:15670202-15708874	true	3	38673	38673	41087	kept_full	15670202-15708874
MCL55	NC_073242.2:28664821-28786661	true	3	47365	121841	41087	kept_trimmed	28664821-28712185
MCL55	NC_073242.2:30658939-30700025	true	3	41087	41087	41087	kept_full	30658939-30700025
MCL56	NC_073242.2:15539836-15540377	true	3	542	542	542	kept_full	15539836-15540377
MCL56	NC_073242.2:16053151-16053627	true	3	477	477	542	kept_full	16053151-16053627
MCL56	NC_073242.2:16352958-16353657	true	3	700	700	542	kept_full	16352958-16353657
MCL56	NC_073242.2:28402021-28402497	true	3	477	477	542	kept_full	28402021-28402497
MCL57	NC_073242.2:18315021-18315507	true	3	487	487	487	kept_full	18315021-18315507
MCL57	NC_073242.2:18464630-18472691	true	3	8062	8062	487	kept_full	18464630-18472691
MCL57	NC_073242.2:65187630-65188116	true	3	487	487	487	kept_full	65187630-65188116
MCL57	NC_073242.2:69407020-69407506	true	3	487	487	487	kept_full	69407020-69407506
MCL58	NC_073242.2:23102485-23109426	true	2	6942	6942	6942	kept_full	23102485-23109426
MCL58	NC_073242.2:23104651-23105789	true	2	1139	1139	6942	kept_full	23104651-23105789
MCL58	NC_073242.2:31959562-31964061	true	2	4500	4500	6942	kept_full	31959562-31964061
MCL58	NC_073242.2:31960785-31989396	true	2	8229	28612	6942	kept_trimmed	31960785-31969013
MCL59	NC_073242.2:30148058-30229220	true	0	0	81163	85351	dropped	NA
MCL59	NC_073242.2:30207983-30368219	true	2	88817	160237	85351	kept_full	30263306-30352122
MCL59	NC_073242.2:35266405-35357739	true	2	85337	91335	85351	kept_full	35269695-35355031
MCL59	NC_073242.2:35596011-35684328	true	2	85351	88318	85351	kept_full	35596270-35681620
MCL60	NC_073242.2:37712918-37719224	true	3	6307	6307	5988	kept_full	37712918-37719224
MCL60	NC_073242.2:65400570-65406555	true	3	5986	5986	5988	kept_full	65400570-65406555
MCL60	NC_073242.2:67117633-67123449	true	3	5817	5817	5988	kept_full	67117633-67123449
MCL60	NC_073242.2:69203417-69209404	true	3	5988	5988	5988	kept_full	69203417-69209404
MCL61	NC_073242.2:65760569-65762469	true	3	1901	1901	2107	kept_full	65760569-65762469
MCL61	NC_073242.2:66977476-66979581	true	3	2106	2106	2107	kept_full	66977476-66979581
MCL61	NC_073242.2:67476859-67480088	true	3	3230	3230	2107	kept_full	67476859-67480088
MCL61	NC_073242.2:68849125-68851231	true	3	2107	2107	2107	kept_full	68849125-68851231
MCL62	NC_073242.2:65839025-65850945	true	3	11921	11921	12023	kept_full	65839025-65850945
MCL62	NC_073242.2:66889417-66901400	true	3	11984	11984	12023	kept_full	66889417-66901400
MCL62	NC_073242.2:67555039-67567061	true	3	12023	12023	12023	kept_full	67555039-67567061
MCL62	NC_073242.2:68760373-68772400	true	3	12028	12028	12023	kept_full	68760373-68772400
MCL63	NC_073242.2:65971836-66061155	true	3	89320	89320	88548	kept_full	65971836-66061155
MCL63	NC_073242.2:67769422-67776087	true	3	6666	6666	88548	kept_full	67769422-67776087
MCL63	NC_073242.2:68551039-68639586	true	3	88548	88548	88548	kept_full	68551039-68639586
MCL63	NC_073242.2:74649971-74667996	true	3	18026	18026	88548	kept_full	74649971-74667996
MCL64	NC_073242.2:74698036-74706869	true	3	4454	8834	4454	kept_full	74702416-74706869
MCL64	NC_073242.2:74840397-74853098	true	3	10601	12702	4454	kept_full	74841196-74851796
MCL64	NC_073242.2:74987487-74989314	true	3	1828	1828	4454	kept_full	74987487-74989314
MCL64	NC_073242.2:74893422-74894582	true	3	1161	1161	4454	kept_full	74893422-74894582
MCL65	NC_073244.2:63773607-63817098	true	3	7123	43492	2642	kept_trimmed	63773607-63780729
MCL65	NC_073244.2:63927166-63951999	true	2	2607	24834	2642	kept_trimmed	63946725-63949331
MCL65	NC_073244.2:63935124-63957496	true	2	2607	22373	2642	kept_trimmed	63946725-63949331
MCL65	NC_073244.2:64368677-64389466	true	3	2642	20790	2642	kept_trimmed	64383098-64385739
MCL66	NC_073242.2:84793869-84821144	true	3	27276	27276	32854	kept_full	84793869-84821144
MCL66	NC_073242.2:84833964-84870758	true	3	36795	36795	32854	kept_full	84833964-84870758
MCL66	NC_073242.2:84880820-84913673	true	3	32854	32854	32854	kept_full	84880820-84913673
MCL66	NC_073242.2:84922513-84952604	true	3	30092	30092	32854	kept_full	84922513-84952604
MCL67	NC_073242.2:101523245-101528070	true	3	4826	4826	4826	kept_full	101523245-101528070
MCL67	NC_073242.2:101530134-101550687	true	3	20554	20554	4826	kept_full	101530134-101550687
MCL67	NC_073242.2:101542868-101544270	true	3	1403	1403	4826	kept_full	101542868-101544270
MCL67	NC_073242.2:101558917-101562553	true	3	3637	3637	4826	kept_full	101558917-101562553
MCL68	NC_073244.2:15648298-15662437	true	3	11010	14140	9591	kept_full	15650332-15661341
MCL68	NC_073244.2:15689241-15716198	true	3	9591	26958	9591	kept_trimmed	15692817-15702407
MCL68	NC_073244.2:15726408-15731038	true	3	4631	4631	9591	kept_full	15726408-15731038
MCL68	NC_073244.2:15759501-15764621	true	3	1708	5121	9591	dropped	15759501-15761208
MCL69	NC_073244.2:17846601-17862312	true	3	14381	15712	22261	kept_full	17847932-17862312
MCL69	NC_073244.2:17876727-17898987	true	3	22261	22261	22261	kept_full	17876727-17898987
MCL69	NC_073244.2:17960343-17984533	true	3	24191	24191	22261	kept_full	17960343-17984533
MCL69	NC_073244.2:18004967-18010588	true	3	5622	5622	22261	kept_full	18004967-18010588
MCL70	NC_073244.2:48349855-48418456	true	2	27744	68602	24795	kept_trimmed	48390713-48418456
MCL70	NC_073244.2:48384759-48415507	true	2	24795	30749	24795	kept_full	48390713-48415507
MCL70	NC_073244.2:48769732-48786439	true	2	16708	16708	24795	kept_full	48769732-48786439
MCL70	NC_073244.2:48772798-48792019	true	2	19222	19222	24795	kept_full	48772798-48792019
MCL71	NC_073244.2:50991116-51002538	true	2	1000	11423	1352	kept_trimmed	50995837-50996836
MCL71	NC_073244.2:51002672-51004461	true	3	1352	1790	1352	kept_full	51002672-51004023
MCL71	NC_073244.2:51027592-51029384	true	3	1793	1793	1352	kept_full	51027592-51029384
MCL71	NC_073244.2:51056535-51058801	true	2	979	2267	1352	kept_trimmed	51057810-51058788
MCL72	NC_073244.2:54423686-54428797	true	2	4610	5112	10600	kept_full	54423686-54428295
MCL72	NC_073244.2:54888801-54906090	true	3	17290	17290	10600	kept_full	54888801-54906090
MCL72	NC_073244.2:54904699-54937940	true	3	9201	33242	10600	kept_trimmed	54904699-54913899
MCL72	NC_073244.2:54873886-54884485	true	2	10600	10600	10600	kept_full	54873886-54884485
MCL73	NC_073241.2:23336388-23385049	true	2	48662	48662	48662	kept_full	23336388-23385049
MCL73	NC_073241.2:28524934-28575660	true	2	50727	50727	48662	kept_full	28524934-28575660
MCL73	NC_073241.2:30857482-30906039	true	2	48558	48558	48662	kept_full	30857482-30906039
MCL74	NC_073241.2:35466101-35472642	true	2	6542	6542	9320	kept_full	35466101-35472642
MCL74	NC_073241.2:35674841-35688341	true	2	13501	13501	9320	kept_full	35674841-35688341
MCL74	NC_073242.2:37792108-37801427	true	2	9320	9320	9320	kept_full	37792108-37801427
MCL75	NC_073241.2:35798439-35805285	true	2	6847	6847	7958	kept_full	35798439-35805285
MCL75	NC_073242.2:65047565-65055522	true	2	7958	7958	7958	kept_full	65047565-65055522
MCL75	NC_073242.2:69537927-69545884	true	2	7958	7958	7958	kept_full	69537927-69545884
MCL76	NC_073241.2:39617912-39625845	true	1	7934	7934	435	kept_full	39617912-39625845
MCL76	NC_073241.2:38054372-38054806	true	2	435	435	435	kept_full	38054372-38054806
MCL76	NC_073241.2:39619976-39620410	true	1	435	435	435	kept_full	39619976-39620410
MCL77	NC_073241.2:38169301-38219234	true	1	20398	49934	13897	kept_trimmed	38172625-38193147
MCL77	NC_073241.2:38198233-38201382	true	1	1657	3150	13897	kept_full	38198458-38200114
MCL77	NC_073241.2:39094386-39574070	true	1	13897	479685	13897	kept_trimmed	39319627-39333523
MCL78	NC_073241.2:64810652-64940697	false	0	0	130046	0	untouched	NA
MCL78	NC_073241.2:64889182-64905688	false	0	0	16507	0	untouched	NA
MCL78	NC_073241.2:64914419-64959934	false	0	0	45516	0	untouched	NA
MCL79	NC_073241.2:79120312-79488632	false	0	0	368321	0	untouched	NA
MCL79	NC_073241.2:79107048-79134880	false	0	0	27833	0	untouched	NA
MCL79	NC_073241.2:79395091-79406113	false	0	0	11023	0	untouched	NA
MCL80	NC_073241.2:99334903-99622340	false	0	0	287438	0	untouched	NA
MCL80	NC_073241.2:99593531-99661389	false	0	0	67859	0	untouched	NA
MCL80	NC_073241.2:99658814-99661389	false	0	0	2576	0	untouched	NA
MCL81	NC_073242.2:8888706-11372258	false	0	0	2483553	0	untouched	NA
MCL81	NC_073242.2:9249780-9269463	false	0	0	19684	0	untouched	NA
MCL81	NC_073242.2:10147470-10159634	false	0	0	12165	0	untouched	NA
MCL82	NC_073242.2:20260275-20328618	true	1	8105	68344	8105	kept_trimmed	20304585-20312689
MCL82	NC_073242.2:20304727-20312650	true	1	7924	7924	8105	kept_full	20304727-20312650
MCL82	NC_073244.2:28133136-28141300	true	2	8165	8165	8105	kept_full	28133136-28141300
MCL83	NC_073242.2:20351011-20396898	false	0	0	45888	0	untouched	NA
MCL83	NC_073242.2:20351016-20429730	false	0	0	78715	0	untouched	NA
MCL83	NC_073242.2:20412844-20439064	false	0	0	26221	0	untouched	NA
MCL84	NC_073242.2:67639873-67764242	true	2	124370	124370	124370	kept_full	67639873-67764242
MCL84	NC_073242.2:68563077-68687545	true	2	124469	124469	124370	kept_full	68563077-68687545
MCL84	NC_073242.2:66042178-66048254	true	2	6077	6077	124370	kept_full	66042178-66048254
MCL85	NC_073244.2:29294931-29348794	true	2	38708	53864	47318	kept_full	29296644-29335351
MCL85	NC_073244.2:28494925-28544472	true	2	49548	49548	47318	kept_full	28494925-28544472
MCL85	NC_073244.2:28702217-28749534	true	2	47318	47318	47318	kept_full	28702217-28749534
MCL86	NC_073244.2:68426333-68477597	false	0	0	51265	0	untouched	NA
MCL86	NC_073244.2:68428261-68435790	false	0	0	7530	0	untouched	NA
MCL86	NC_073244.2:68451650-68453536	false	0	0	1887	0	untouched	NA
MCL87	NC_073241.2:45823842-46792839	false	0	0	968998	0	untouched	NA
MCL87	NC_073241.2:46265617-46295790	false	0	0	30174	0	untouched	NA
MCL87	NC_073241.2:46678436-46694697	false	0	0	16262	0	untouched	NA
MCL88	NC_073241.2:50498942-50864135	false	0	0	365194	0	untouched	NA
MCL88	NC_073241.2:50636349-50706366	false	0	0	70018	0	untouched	NA
MCL88	NC_073241.2:50783578-50852946	false	0	0	69369	0	untouched	NA
MCL89	NC_073241.2:64698107-64727434	false	0	0	29328	0	untouched	NA
MCL89	NC_073241.2:62350586-62393090	false	0	0	42505	0	untouched	NA
MCL89	NC_073241.2:71379247-71445796	false	0	0	66550	0	untouched	NA
MCL90	NC_073241.2:60557379-60593147	false	0	0	35769	0	untouched	NA
MCL90	NC_073241.2:60583329-60635595	false	0	0	52267	0	untouched	NA
MCL90	NC_073241.2:60619088-60650159	false	0	0	31072	0	untouched	NA
MCL91	NC_073241.2:66327548-66329326	true	2	1758	1779	1758	kept_full	66327567-66329324
MCL91	NC_073242.2:26791590-26793300	true	2	1711	1711	1758	kept_full	26791590-26793300
MCL91	NC_073244.2:46437770-46439669	true	2	1900	1900	1758	kept_full	46437770-46439669
MCL92	NC_073244.2:28559873-28578408	true	2	18536	18536	1745	kept_full	28559873-28578408
MCL92	NC_073244.2:28462786-28464089	true	1	1304	1304	1745	kept_full	28462786-28464089
MCL92	NC_073244.2:28779376-28781120	true	1	1745	1745	1745	kept_full	28779376-28781120
MCL93	NC_073244.2:69922771-69944010	true	2	19311	21240	20514	kept_full	69922771-69944010
MCL93	NC_073244.2:69973014-70020734	true	2	33836	47721	20514	kept_full	69973014-70020734
MCL93	NC_073244.2:69947766-69974902	true	1	20514	27137	20514	kept_full	69947766-69974902
MCL94	NC_073241.2:89086253-89086679	false	0	0	427	0	untouched	NA
MCL94	NC_073242.2:98173703-98174131	false	0	0	429	0	untouched	NA
MCL94	NC_073244.2:26259678-26260056	false	0	0	379	0	untouched	NA
MCL95	NC_073241.2:89446390-89482511	true	1	901	36122	859	kept_trimmed	89470882-89471782
MCL95	NC_073241.2:89470900-89471734	true	1	835	835	859	kept_full	89470900-89471734
MCL95	NC_073242.2:8920273-8921468	true	2	859	1196	859	kept_full	8920273-8921131
MCL96	NC_073242.2:3790658-3791553	true	2	896	896	925	kept_full	3790658-3791553
MCL96	NC_073242.2:3794438-3795362	true	2	925	925	925	kept_full	3794438-3795362
MCL96	NC_073242.2:3797923-3799186	true	2	1264	1264	925	kept_full	3797923-3799186
MCL97	NC_073242.2:6692306-6705444	true	1	5545	13139	5545	kept_trimmed	6697807-6703351
MCL97	NC_073242.2:6697075-6703373	true	1	5545	6299	5545	kept_full	6697807-6703351
MCL97	NC_073242.2:6717938-6722458	true	2	4521	4521	5545	kept_full	6717938-6722458
MCL98	NC_073242.2:15316068-15380290	true	2	64223	64223	64107	kept_full	15316068-15380290
MCL98	NC_073242.2:28555529-28619635	true	2	64107	64107	64107	kept_full	28555529-28619635
MCL98	NC_073242.2:35753941-35777518	true	2	23578	23578	64107	kept_full	35753941-35777518
MCL99	NC_073242.2:15387798-15414682	true	2	26885	26885	27036	kept_full	15387798-15414682
MCL99	NC_073242.2:28520981-28548016	true	2	27036	27036	27036	kept_full	28520981-28548016
MCL99	NC_073242.2:35785099-35832757	true	2	36269	47659	27036	kept_full	35785099-35821367
MCL100	NC_073242.2:15726063-15788084	true	2	62022	62022	62022	kept_full	15726063-15788084
MCL100	NC_073242.2:28623623-28647617	true	2	23995	23995	62022	kept_full	28623623-28647617
MCL100	NC_073242.2:30711356-30779481	true	2	68126	68126	62022	kept_full	30711356-30779481
MCL101	NC_073242.2:15893357-15894143	true	1	787	787	740	kept_full	15893357-15894143
MCL101	NC_073242.2:30446759-30447498	true	1	740	740	740	kept_full	30446759-30447498
MCL101	NC_073244.2:53170122-53170864	true	0	0	743	740	dropped	NA
MCL102	NC_073242.2:16784811-16785435	true	1	625	625	625	kept_full	16784811-16785435
MCL102	NC_073242.2:31101569-31102194	true	1	626	626	625	kept_full	31101569-31102194
MCL102	NC_073244.2:12395273-12396880	true	0	0	1608	625	dropped	NA
MCL103	NC_073242.2:18541515-18543468	true	2	1954	1954	2839	kept_full	18541515-18543468
MCL103	NC_073242.2:65173521-65176359	true	2	2839	2839	2839	kept_full	65173521-65176359
MCL103	NC_073242.2:69418778-69421616	true	2	2839	2839	2839	kept_full	69418778-69421616
MCL104	NC_073242.2:29559520-29593927	true	2	29562	34408	25958	kept_full	29564366-29593927
MCL104	NC_073242.2:31545333-31576809	true	2	25958	31477	25958	kept_full	31545333-31571290
MCL104	NC_073242.2:21782718-21787278	true	2	4561	4561	25958	kept_full	21782718-21787278
MCL105	NC_073242.2:26838363-26887321	true	2	48959	48959	60176	kept_full	26838363-26887321
MCL105	NC_073242.2:27010857-27144657	true	1	60176	133801	60176	kept_trimmed	27084482-27144657
MCL105	NC_073242.2:27042424-27175493	true	1	91012	133070	60176	kept_full	27084482-27175493
MCL106	NC_073242.2:29907509-30020454	false	0	0	112946	0	untouched	NA
MCL106	NC_073242.2:29938825-30092536	false	0	0	153712	0	untouched	NA
MCL106	NC_073242.2:29988698-29999030	false	0	0	10333	0	untouched	NA
MCL107	NC_073242.2:30376942-30401055	true	2	7531	24114	12820	kept_trimmed	30393525-30401055
MCL107	NC_073242.2:35357570-35370389	true	2	12820	12820	12820	kept_full	35357570-35370389
MCL107	NC_073242.2:35686540-35702863	true	2	16324	16324	12820	kept_full	35686540-35702863
MCL108	NC_073242.2:32213351-32231814	true	2	18464	18464	107421	kept_full	32213351-32231814
MCL108	NC_073242.2:32297418-32405819	true	2	107432	108402	107421	kept_full	32297418-32404849
MCL108	NC_073242.2:32534245-32727507	true	2	107421	193263	107421	kept_full	32534245-32641665
MCL109	NC_073242.2:37655604-37656792	true	2	1189	1189	853	kept_full	37655604-37656792
MCL109	NC_073242.2:69309022-69309874	true	2	853	853	853	kept_full	69309022-69309874
MCL109	NC_073242.2:69380905-69381757	true	2	853	853	853	kept_full	69380905-69381757
MCL110	NC_073242.2:65341613-65342989	true	2	1377	1377	1377	kept_full	65341613-65342989
MCL110	NC_073242.2:67058737-67060113	true	2	1377	1377	1377	kept_full	67058737-67060113
MCL110	NC_073242.2:69266949-69268325	true	2	1377	1377	1377	kept_full	69266949-69268325
MCL111	NC_073242.2:65852059-65852789	true	2	731	731	729	kept_full	65852059-65852789
MCL111	NC_073242.2:67568069-67568787	true	2	719	719	729	kept_full	67568069-67568787
MCL111	NC_073242.2:68758645-68759373	true	2	729	729	729	kept_full	68758645-68759373
MCL112	NC_073242.2:66227930-66228719	true	2	790	790	790	kept_full	66227930-66228719
MCL112	NC_073242.2:68382711-68383500	true	2	790	790	790	kept_full	68382711-68383500
MCL112	NC_073242.2:75176342-75177004	true	2	663	663	790	kept_full	75176342-75177004
MCL113	NC_073242.2:66557302-66558198	true	2	897	897	897	kept_full	66557302-66558198
MCL113	NC_073242.2:68053179-68054075	true	2	897	897	897	kept_full	68053179-68054075
MCL113	NC_073242.2:75061443-75062091	true	2	649	649	897	kept_full	75061443-75062091
MCL114	NC_073242.2:66658327-66669299	true	2	10973	10973	10973	kept_full	66658327-66669299
MCL114	NC_073242.2:67942036-67953011	true	2	10976	10976	10973	kept_full	67942036-67953011
MCL114	NC_073244.2:60082508-60094136	true	2	4771	11629	10973	dropped	60087895-60092665
MCL115	NC_073242.2:66676062-66677068	true	2	1007	1007	1007	kept_full	66676062-66677068
MCL115	NC_073242.2:67934267-67935273	true	2	1007	1007	1007	kept_full	67934267-67935273
MCL115	NC_073242.2:75148613-75150084	true	2	1472	1472	1007	kept_full	75148613-75150084
MCL116	NC_073244.2:70371674-70410362	false	0	0	38689	0	untouched	NA
MCL116	NC_073244.2:70400170-70410362	false	0	0	10193	0	untouched	NA
MCL116	NC_073244.2:70409503-70422517	false	0	0	13015	0	untouched	NA
MCL117	NC_073242.2:81728805-81729851	true	2	965	1047	965	kept_full	81728805-81729769
MCL117	NC_073244.2:65372885-65373685	true	2	801	801	965	kept_full	65372885-65373685
MCL117	NC_073244.2:65410293-65411691	true	2	1399	1399	965	kept_full	65410293-65411691
MCL118	NC_073242.2:85790837-85792479	true	1	1643	1643	1605	kept_full	85790837-85792479
MCL118	NC_073242.2:85799769-85801373	true	2	1605	1605	1605	kept_full	85799769-85801373
MCL118	NC_073242.2:85802802-85804152	true	1	1351	1351	1605	kept_full	85802802-85804152
MCL119	NC_073242.2:98308478-98348970	false	0	0	40493	0	untouched	NA
MCL119	NC_073242.2:98342372-98344786	false	0	0	2415	0	untouched	NA
MCL119	NC_073242.2:98342372-98356903	false	0	0	14532	0	untouched	NA
MCL120	NC_073242.2:98566087-98595779	false	0	0	29693	0	untouched	NA
MCL120	NC_073242.2:98570164-98582346	false	0	0	12183	0	untouched	NA
MCL120	NC_073242.2:98582470-98615610	false	0	0	33141	0	untouched	NA
MCL121	NC_073242.2:99381887-99418312	true	2	36426	36426	22764	kept_full	99381887-99418312
MCL121	NC_073242.2:104139380-104162003	true	2	22624	22624	22764	kept_full	104139380-104162003
MCL121	NC_073242.2:104701006-104723769	true	2	22764	22764	22764	kept_full	104701006-104723769
MCL122	NC_073242.2:108616534-109729834	false	0	0	1113301	0	untouched	NA
MCL122	NC_073242.2:109341475-109346174	false	0	0	4700	0	untouched	NA
MCL122	NC_073242.2:109720889-110120508	false	0	0	399620	0	untouched	NA
MCL123	NC_073242.2:111618972-111736285	false	0	0	117314	0	untouched	NA
MCL123	NC_073242.2:111652801-111663193	false	0	0	10393	0	untouched	NA
MCL123	NC_073242.2:111666029-111670231	false	0	0	4203	0	untouched	NA
MCL124	NC_073242.2:113141312-114305567	false	0	0	1164256	0	untouched	NA
MCL124	NC_073242.2:114236389-114281946	false	0	0	45558	0	untouched	NA
MCL124	NC_073242.2:114298779-114315830	false	0	0	17052	0	untouched	NA
MCL125	NC_073244.2:28017258-28101602	true	2	36738	84345	23477	kept_trimmed	28017709-28101602
MCL125	NC_073244.2:28588198-28625935	true	2	23477	37738	23477	kept_full	28596067-28625459
MCL125	NC_073244.2:28029913-28032971	true	2	3059	3059	23477	kept_full	28029913-28032971
MCL126	NC_073244.2:15236809-15237745	true	2	937	937	953	kept_full	15236809-15237745
MCL126	NC_073244.2:15279568-15284846	true	2	4827	5279	953	kept_full	15279568-15284394
MCL126	NC_073244.2:15297692-15298644	true	2	953	953	953	kept_full	15297692-15298644
MCL127	NC_073244.2:18708723-18716877	false	0	0	8155	0	untouched	NA
MCL127	NC_073244.2:18709744-18721182	false	0	0	11439	0	untouched	NA
MCL127	NC_073244.2:18715548-18716877	false	0	0	1330	0	untouched	NA
MCL128	NC_073244.2:22072384-22094130	true	2	19450	21747	18881	kept_full	22072384-22091833
MCL128	NC_073244.2:22095453-22101136	true	2	3770	5684	18881	kept_full	22095453-22099222
MCL128	NC_073244.2:22307604-22326484	true	2	18881	18881	18881	kept_full	22307604-22326484
MCL129	NC_073244.2:22104360-22124413	true	2	20054	20054	19682	kept_full	22104360-22124413
MCL129	NC_073244.2:22186808-22206489	true	2	19682	19682	19682	kept_full	22186808-22206489
MCL129	NC_073244.2:22341973-22360805	true	2	13396	18833	19682	kept_full	22342015-22360805
MCL130	NC_073244.2:47504026-47507510	true	2	3485	3485	5548	kept_full	47504026-47507510
MCL130	NC_073244.2:48432772-48438319	true	2	5548	5548	5548	kept_full	48432772-48438319
MCL130	NC_073244.2:48699895-48755516	true	2	55127	55622	5548	kept_full	48700390-48755516
MCL131	NC_073244.2:63149389-63154557	true	0	0	5169	1018	dropped	NA
MCL131	NC_073244.2:63178726-63183905	true	1	1018	5180	1018	kept_trimmed	63178726-63179743
MCL131	NC_073244.2:63192604-63207565	true	1	1040	14962	1018	kept_trimmed	63192604-63193643
MCL132	NC_073244.2:51335472-51340301	true	2	4830	4830	4950	kept_full	51335472-51340301
MCL132	NC_073244.2:51393069-51398018	true	2	4950	4950	4950	kept_full	51393069-51398018
MCL132	NC_073244.2:51461866-51466820	true	2	4955	4955	4950	kept_full	51461866-51466820
MCL133	NC_073244.2:55618628-55626446	true	1	1747	7819	1747	kept_trimmed	55619422-55621168
MCL133	NC_073244.2:55607409-55622976	true	1	1747	15568	1747	kept_trimmed	55619422-55621168
MCL133	NC_073244.2:55626505-55648059	true	2	1833	21555	1747	kept_trimmed	55643965-55645797
MCL134	NC_073244.2:56656397-56667897	false	0	0	11501	0	untouched	NA
MCL134	NC_073244.2:56659816-56713591	false	0	0	53776	0	untouched	NA
MCL134	NC_073244.2:56669166-56684526	false	0	0	15361	0	untouched	NA
MCL135	NC_073244.2:59799343-59802267	true	2	2736	2925	2735	kept_full	59799479-59802214
MCL135	NC_073244.2:63378104-63385999	true	1	2735	7896	2735	kept_trimmed	63382947-63385681
MCL135	NC_073244.2:63384242-63386293	true	1	1440	2052	2735	kept_full	63384242-63385681
MCL136	NC_073244.2:61154729-61174991	false	0	0	20263	0	untouched	NA
MCL136	NC_073244.2:61156688-61160017	false	0	0	3330	0	untouched	NA
MCL136	NC_073244.2:61163500-61170831	false	0	0	7332	0	untouched	NA
MCL137	NC_073244.2:61213382-61214867	false	0	0	1486	0	untouched	NA
MCL137	NC_073244.2:61213382-61229870	false	0	0	16489	0	untouched	NA
MCL137	NC_073244.2:61221718-61235833	false	0	0	14116	0	untouched	NA
MCL138	NC_073244.2:62275368-62299772	true	1	3510	24405	3510	kept_trimmed	62280588-62284097
MCL138	NC_073244.2:62279556-62290607	true	1	3510	11052	3510	kept_trimmed	62280588-62284097
MCL138	NC_073244.2:62304242-62315002	true	2	3273	10761	3510	kept_trimmed	62305267-62308539
MCL139	NC_073244.2:63055376-63067481	false	0	0	12106	0	untouched	NA
MCL139	NC_073244.2:67091086-67123503	false	0	0	32418	0	untouched	NA
MCL139	NC_073244.2:67139106-67157939	false	0	0	18834	0	untouched	NA
MCL140	NC_073244.2:64035498-64066345	true	2	12853	30848	11071	kept_trimmed	64035805-64066345
MCL140	NC_073244.2:64086156-64111579	true	2	11071	25424	11071	kept_trimmed	64087339-64111579
MCL140	NC_073244.2:64125570-64143028	true	2	6630	17459	11071	kept_trimmed	64126397-64143028
MCL141	NC_073244.2:70134704-70155294	false	0	0	20591	0	untouched	NA
MCL141	NC_073244.2:70137101-70155350	false	0	0	18250	0	untouched	NA
