gene-LOC129529607	rRNA	LOC129529607	5S ribosomal RNA
gene-LOC129530159	rRNA	LOC129530159	5S ribosomal RNA
gene-LOC129530090	rRNA	LOC129530090	5S ribosomal RNA
gene-LOC129529756	rRNA	LOC129529756	5S ribosomal RNA
gene-LOC134758066	rRNA	LOC134758066	5S ribosomal RNA
gene-LOC129529867	rRNA	LOC129529867	5S ribosomal RNA
gene-LOC129529555	rRNA	LOC129529555	5S ribosomal RNA
gene-LOC129532115	pseudogene	LOC129532115	dual specificity protein phosphatase 5-like
gene-LOC129529617	pseudogene	LOC129529617	small nucleolar RNA SNORA51
gene-LOC109027830	protein_coding	LOC109027830	ferritin heavy chain-like
gene-RHOU	protein_coding	RHOU	ras homolog family member U
gene-LOC134758735	lncRNA	LOC134758735	uncharacterized LOC134758735
gene-LOC101153059	pseudogene	LOC101153059	iron-sulfur cluster assembly 1 homolog, mitochondrial-like
gene-LOC134758736	protein_coding	LOC134758736	putative HTLV-1-related endogenous sequence
gene-RAB4A	protein_coding	RAB4A	RAB4A, member RAS oncogene family
gene-CCSAP	protein_coding	CCSAP	centriole, cilia and spindle associated protein
gene-LOC115932263	pseudogene	LOC115932263	U6 spliceosomal RNA
gene-ACTA1	protein_coding	ACTA1	actin alpha 1, skeletal muscle
gene-NUP133	protein_coding	NUP133	nucleoporin 133
gene-LOC109027836	lncRNA	LOC109027836	uncharacterized LOC109027836
gene-ABCB10	protein_coding	ABCB10	ATP binding cassette subfamily B member 10
gene-LOC115932076	snRNA	LOC115932076	U4 spliceosomal RNA
gene-LOC134757628	pseudogene	LOC134757628	non-histone chromosomal protein HMG-17-like
gene-TAF5L	protein_coding	TAF5L	TATA-box binding protein associated factor 5 like
gene-URB2	protein_coding	URB2	URB2 ribosome biogenesis homolog
gene-LOC101124658	pseudogene	LOC101124658	putative monooxygenase p33MONOX
gene-LOC101125023	pseudogene	LOC101125023	high mobility group protein B1-like
gene-LOC109029230	lncRNA	LOC109029230	uncharacterized LOC109029230
gene-LOC134758320	lncRNA	LOC134758320	uncharacterized LOC134758320
gene-LOC115932283	snRNA	LOC115932283	U7 small nuclear RNA
gene-GALNT2	protein_coding	GALNT2	polypeptide N-acetylgalactosaminyltransferase 2
gene-LOC129532084	lncRNA	LOC129532084	uncharacterized LOC129532084
gene-PGBD5	protein_coding	PGBD5	piggyBac transposable element derived 5
gene-LOC129532078	lncRNA	LOC129532078	uncharacterized LOC129532078
gene-LOC101138888	lncRNA	LOC101138888	uncharacterized LOC101138888
gene-LOC101139254	pseudogene	LOC101139254	small ribosomal subunit protein eS24-like
gene-COG2	protein_coding	COG2	component of oligomeric golgi complex 2
gene-LOC115931212	protein_coding	LOC115931212	spectrin beta chain, non-erythrocytic 5-like
gene-LOC134758742	lncRNA	LOC134758742	uncharacterized LOC134758742
gene-LOC129534646	pseudogene	LOC129534646	cytosolic phospholipase A2 beta-like
gene-LOC129523520	protein_coding	LOC129523520	bifunctional peptidase and (3S)-lysyl hydroxylase JMJD7-like
gene-LOC129532070	lncRNA	LOC129532070	uncharacterized LOC129532070
gene-LOC101128796	protein_coding	LOC101128796	mitogen-activated protein kinase-binding protein 1
gene-LOC129534608	pseudogene	LOC129534608	protein capicua homolog
gene-LOC129532068	pseudogene	LOC129532068	nascent polypeptide-associated complex subunit alpha, muscle-specific form-like
gene-LOC129534593	protein_coding	LOC129534593	spectrin beta chain, non-erythrocytic 5-like
gene-LOC134758749	lncRNA	LOC134758749	uncharacterized LOC134758749
gene-LOC134758743	pseudogene	LOC134758743	cytosolic phospholipase A2 beta-like
gene-LOC101130728	protein_coding	LOC101130728	bifunctional peptidase and (3S)-lysyl hydroxylase JMJD7
gene-LOC129532055	protein_coding	LOC129532055	mitogen-activated protein kinase-binding protein 1-like
gene-LOC109023422	lncRNA	LOC109023422	uncharacterized LOC109023422
gene-LOC134757722	pseudogene	LOC134757722	protein capicua homolog
gene-LOC134758748	lncRNA	LOC134758748	uncharacterized LOC134758748
gene-LOC134757776	protein_coding	LOC134757776	spectrin beta chain, non-erythrocytic 5-like
gene-LOC134758747	lncRNA	LOC134758747	uncharacterized LOC134758747
gene-LOC134758744	protein_coding	LOC134758744	cytosolic phospholipase A2 beta-like
gene-LOC134756437	protein_coding	LOC134756437	bifunctional peptidase and (3S)-lysyl hydroxylase JMJD7-like
gene-LOC134758322	lncRNA	LOC134758322	uncharacterized LOC134758322
gene-LOC134758752	lncRNA	LOC134758752	uncharacterized LOC134758752
gene-LOC134758750	pseudogene	LOC134758750	mitogen-activated protein kinase-binding protein 1-like
gene-LOC134758760	lncRNA	LOC134758760	uncharacterized LOC134758760
gene-LOC134757815	protein_coding	LOC134757815	spectrin beta chain, non-erythrocytic 5-like
gene-LOC134758753	pseudogene	LOC134758753	cytosolic phospholipase A2 beta-like
gene-LOC134758754	protein_coding	LOC134758754	bifunctional peptidase and (3S)-lysyl hydroxylase JMJD7-like
gene-LOC134758761	lncRNA	LOC134758761	uncharacterized LOC134758761
gene-LOC134758759	protein_coding	LOC134758759	mitogen-activated protein kinase-binding protein 1-like
gene-LOC134757859	pseudogene	LOC134757859	protein capicua homolog
gene-LOC129532050	pseudogene	LOC129532050	basic proline-rich protein-like
gene-LOC129532026	protein_coding	LOC129532026	spectrin beta chain, non-erythrocytic 5-like
gene-AGT	protein_coding	AGT	angiotensinogen
gene-CAPN9	protein_coding	CAPN9	calpain 9
gene-LOC129532020	lncRNA	LOC129532020	uncharacterized LOC129532020
gene-C1H1orf198	protein_coding	C1H1orf198	chromosome 1 C1orf198 homolog
gene-LOC109027849	lncRNA	LOC109027849	uncharacterized LOC109027849
gene-LOC129532014	lncRNA	LOC129532014	uncharacterized LOC129532014
gene-LOC115932479	pseudogene	LOC115932479	small nucleolar RNA U13
gene-TTC13	protein_coding	TTC13	tetratricopeptide repeat domain 13
gene-ARV1	protein_coding	ARV1	ARV1 homolog, fatty acid homeostasis modulator
gene-FAM89A	protein_coding	FAM89A	family with sequence similarity 89 member A
gene-LOC101144027	protein_coding	LOC101144027	E3 ubiquitin-protein ligase RNF4-like
gene-TRIM67	protein_coding	TRIM67	tripartite motif containing 67
gene-TRIM67-AS1	lncRNA	TRIM67-AS1	TRIM67 antisense RNA 1
gene-C1H1orf131	protein_coding	C1H1orf131	chromosome 1 C1orf131 homolog
gene-GNPAT	protein_coding	GNPAT	glyceronephosphate O-acyltransferase
gene-LOC129529140	lncRNA	LOC129529140	uncharacterized LOC129529140
gene-EXOC8	protein_coding	EXOC8	exocyst complex component 8
gene-SPRTN	protein_coding	SPRTN	SprT-like N-terminal domain
gene-EGLN1	protein_coding	EGLN1	egl-9 family hypoxia inducible factor 1
gene-LOC115930767	protein_coding	LOC115930767	small nuclear ribonucleoprotein Sm D2-like
gene-TSNAX	protein_coding	TSNAX	translin associated factor X
gene-DISC1	protein_coding	DISC1	DISC1 scaffold protein
gene-LOC115932105	snRNA	LOC115932105	U5 spliceosomal RNA
gene-LOC129529134	lncRNA	LOC129529134	uncharacterized LOC129529134
gene-LOC129529131	lncRNA	LOC129529131	uncharacterized LOC129529131
gene-SIPA1L2	protein_coding	SIPA1L2	signal induced proliferation associated 1 like 2
gene-LOC134758773	lncRNA	LOC134758773	uncharacterized LOC134758773
gene-LOC115932242	snRNA	LOC115932242	U6 spliceosomal RNA
gene-LOC115933577	lncRNA	LOC115933577	uncharacterized LOC115933577
gene-LOC109029129	lncRNA	LOC109029129	uncharacterized LOC109029129
gene-MAP10	protein_coding	MAP10	microtubule associated protein 10
gene-LOC115932655	snRNA	LOC115932655	U1 spliceosomal RNA
gene-LOC129529114	lncRNA	LOC129529114	uncharacterized LOC129529114
gene-NTPCR	protein_coding	NTPCR	nucleoside-triphosphatase, cancer-related
gene-PCNX2	protein_coding	PCNX2	pecanex 2
gene-LOC101128991	pseudogene	LOC101128991	small ribosomal subunit protein eS7-like
gene-MAP3K21	protein_coding	MAP3K21	mitogen-activated protein kinase kinase kinase 21
gene-LOC129530087	pseudogene	LOC129530087	U4 spliceosomal RNA
gene-LOC134758324	lncRNA	LOC134758324	uncharacterized LOC134758324
gene-KCNK1	protein_coding	KCNK1	potassium two pore domain channel subfamily K member 1
gene-SLC35F3	protein_coding	SLC35F3	solute carrier family 35 member F3
gene-LOC129529103	lncRNA	LOC129529103	uncharacterized LOC129529103
gene-LOC101133825	protein_coding	LOC101133825	small ribosomal subunit protein uS19
gene-LOC134758776	lncRNA	LOC134758776	uncharacterized LOC134758776
gene-LOC101133107	protein_coding	LOC101133107	cytochrome c oxidase assembly factor 6 homolog
gene-TARBP1	protein_coding	TARBP1	TAR (HIV-1) RNA binding protein 1
gene-LOC115932302	snoRNA	LOC115932302	U8 small nucleolar RNA
gene-IRF2BP2	protein_coding	IRF2BP2	interferon regulatory factor 2 binding protein 2
gene-LOC101135242	lncRNA	LOC101135242	uncharacterized LOC101135242
gene-LOC134758779	lncRNA	LOC134758779	uncharacterized LOC134758779
gene-LOC134758325	lncRNA	LOC134758325	uncharacterized LOC134758325
gene-LOC129529072	lncRNA	LOC129529072	uncharacterized LOC129529072
gene-TOMM20	protein_coding	TOMM20	translocase of outer mitochondrial membrane 20
gene-LOC115932347	snoRNA	LOC115932347	small nucleolar RNA SNORA14
gene-RBM34	protein_coding	RBM34	RNA binding motif protein 34
gene-ARID4B	protein_coding	ARID4B	AT-rich interaction domain 4B
gene-GGPS1	protein_coding	GGPS1	geranylgeranyl diphosphate synthase 1
gene-TBCE	protein_coding	TBCE	tubulin folding cofactor E
gene-B3GALNT2	protein_coding	B3GALNT2	beta-1,3-N-acetylgalactosaminyltransferase 2
gene-LOC101141337	pseudogene	LOC101141337	NADH-ubiquinone oxidoreductase chain 5-like
gene-GNG4	protein_coding	GNG4	G protein subunit gamma 4
gene-LOC101143418	pseudogene	LOC101143418	metal cation symporter ZIP14-like
gene-LYST	protein_coding	LYST	lysosomal trafficking regulator
gene-LOC134758561	pseudogene	LOC134758561	L-lactate dehydrogenase A chain-like
gene-LOC115932107	pseudogene	LOC115932107	U5 spliceosomal RNA
gene-LOC129529029	lncRNA	LOC129529029	uncharacterized LOC129529029
gene-LOC115932134	snRNA	LOC115932134	U6 spliceosomal RNA
gene-NID1	protein_coding	NID1	nidogen 1
gene-LOC115935627	pseudogene	LOC115935627	aconitate hydratase, mitochondrial-like
gene-GPR137B	protein_coding	GPR137B	G protein-coupled receptor 137B
gene-ERO1B	protein_coding	ERO1B	endoplasmic reticulum oxidoreductase 1 beta
gene-LOC115932042	pseudogene	LOC115932042	U2 spliceosomal RNA
gene-LOC101146462	pseudogene	LOC101146462	peptidyl-prolyl cis-trans isomerase FKBP3-like
gene-LOC115932618	pseudogene	LOC115932618	small nucleolar RNA U13
gene-EDARADD	protein_coding	EDARADD	EDAR associated via death domain
gene-LOC129529002	pseudogene	LOC129529002	alpha-enolase-like
gene-LOC101124648	protein_coding	LOC101124648	putative uncharacterized protein FLJ44672
gene-LOC129530172	snRNA	LOC129530172	U6 spliceosomal RNA
gene-LOC129529000	pseudogene	LOC129529000	putative uncharacterized protein FLJ44672
gene-LOC115931254	pseudogene	LOC115931254	protein capicua homolog
gene-LGALS8	protein_coding	LGALS8	galectin 8
gene-HEATR1	protein_coding	HEATR1	HEAT repeat containing 1
gene-ACTN2	protein_coding	ACTN2	actinin alpha 2
gene-MTR	protein_coding	MTR	5-methyltetrahydrofolate-homocysteine methyltransferase
gene-LOC129532009	lncRNA	LOC129532009	uncharacterized LOC129532009
gene-LOC134758796	lncRNA	LOC134758796	uncharacterized LOC134758796
gene-LOC101149912	protein_coding	LOC101149912	large ribosomal subunit protein uL29-like
gene-MT1HL1	protein_coding	MT1HL1	metallothionein 1H like 1
gene-RYR2	protein_coding	RYR2	ryanodine receptor 2
gene-ZP4	protein_coding	ZP4	zona pellucida glycoprotein 4
gene-LOC101152821	protein_coding	LOC101152821	actin-like
gene-LOC115931269	pseudogene	LOC115931269	NADH-ubiquinone oxidoreductase chain 5-like
gene-LOC101153176	protein_coding	LOC101153176	chloride intracellular channel protein 4-like
gene-LOC129528988	lncRNA	LOC129528988	uncharacterized LOC129528988
gene-LOC115932244	snRNA	LOC115932244	U6 spliceosomal RNA
gene-LOC101153891	pseudogene	LOC101153891	keratin, type I cytoskeletal 18-like
gene-LOC109029139	protein_coding	LOC109029139	large ribosomal subunit protein eL39-like
gene-CHRM3	protein_coding	CHRM3	cholinergic receptor muscarinic 3
gene-LOC129531999	lncRNA	LOC129531999	uncharacterized LOC129531999
gene-LOC134758085	pseudogene	LOC134758085	protein capicua homolog
gene-LOC109027730	pseudogene	LOC109027730	putative uncharacterized protein FLJ44672
gene-LOC115932248	pseudogene	LOC115932248	U6 spliceosomal RNA
gene-LOC129531985	protein_coding	LOC129531985	centrosomal protein of 170 kDa-like
gene-LOC101132158	protein_coding	LOC101132158	small ribosomal subunit protein eS27
gene-LOC115932817	pseudogene	LOC115932817	protein Wnt-3a-like
gene-LOC129529231	protein_coding	LOC129529231	putative uncharacterized protein FLJ44672
gene-LOC115931242	protein_coding	LOC115931242	spectrin beta chain, non-erythrocytic 5-like
gene-LOC129531982	protein_coding	LOC129531982	cytosolic phospholipase A2 beta-like
gene-LOC129531983	protein_coding	LOC129531983	bifunctional peptidase and (3S)-lysyl hydroxylase JMJD7-like
gene-LOC129531977	protein_coding	LOC129531977	mitogen-activated protein kinase-binding protein 1-like
gene-KCTD3	protein_coding	KCTD3	potassium channel tetramerization domain containing 3
gene-USH2A	protein_coding	USH2A	usherin
gene-LOC115932304	snoRNA	LOC115932304	small nucleolar RNA SNORD116
gene-ESRRG	protein_coding	ESRRG	estrogen related receptor gamma
gene-LOC134758811	lncRNA	LOC134758811	uncharacterized LOC134758811
gene-LOC115932336	snoRNA	LOC115932336	small nucleolar RNA SNORD45
gene-GPATCH2	protein_coding	GPATCH2	G-patch domain containing 2
gene-SPATA17	protein_coding	SPATA17	spermatogenesis associated 17
gene-LOC129531968	lncRNA	LOC129531968	uncharacterized LOC129531968
gene-LOC109027649	lncRNA	LOC109027649	uncharacterized LOC109027649
gene-LOC115932667	snRNA	LOC115932667	U1 spliceosomal RNA
gene-LOC109029310	lncRNA	LOC109029310	uncharacterized LOC109029310
gene-RRP15	protein_coding	RRP15	ribosomal RNA processing 15 homolog
gene-TGFB2	protein_coding	TGFB2	transforming growth factor beta 2
gene-LOC134758840	lncRNA	LOC134758840	uncharacterized LOC134758840
gene-LOC115932059	snoRNA	LOC115932059	small nucleolar RNA U3
gene-LOC134758326	pseudogene	LOC134758326	histone-lysine N-methyltransferase SETMAR-like
gene-LOC101126358	pseudogene	LOC101126358	nucleoredoxin-like
gene-LOC115933788	lncRNA	LOC115933788	uncharacterized LOC115933788
gene-LOC109027659	lncRNA	LOC109027659	uncharacterized LOC109027659
gene-LYPLAL1	protein_coding	LYPLAL1	lysophospholipase like 1
gene-LOC109028271	pseudogene	LOC109028271	beta-citrylglutamate synthase B-like
gene-LOC134758327	lncRNA	LOC134758327	uncharacterized LOC134758327
gene-LOC134758841	protein_coding	LOC134758841	uncharacterized LOC134758841
gene-LOC129531948	lncRNA	LOC129531948	uncharacterized LOC129531948
gene-LOC129531944	lncRNA	LOC129531944	uncharacterized LOC129531944
gene-LOC109027670	lncRNA	LOC109027670	uncharacterized LOC109027670
gene-ZC3H11B	protein_coding	ZC3H11B	zinc finger CCCH-type containing 11B
gene-LOC129531945	lncRNA	LOC129531945	uncharacterized LOC129531945
gene-LOC134758845	lncRNA	LOC134758845	uncharacterized LOC134758845
gene-SLC30A10	protein_coding	SLC30A10	solute carrier family 30 member 10
gene-LOC115932065	snoRNA	LOC115932065	small nucleolar RNA U3
gene-EPRS1	protein_coding	EPRS1	glutamyl-prolyl-tRNA synthetase 1
gene-LOC115932408	snoRNA	LOC115932408	small nucleolar RNA U13
gene-BPNT1	protein_coding	BPNT1	3'(2'), 5'-bisphosphate nucleotidase 1
gene-IARS2	protein_coding	IARS2	isoleucyl-tRNA synthetase 2, mitochondrial
gene-MIR215	miRNA	MIR215	microRNA mir-215
gene-MIR194	miRNA	MIR194	microRNA mir-194
gene-LOC115932420	snoRNA	LOC115932420	small nucleolar RNA U13
gene-LOC101131169	protein_coding	LOC101131169	small ribosomal subunit protein uS8-like
gene-RAB3GAP2	protein_coding	RAB3GAP2	RAB3 GTPase activating non-catalytic protein subunit 2
gene-LOC115932346	snoRNA	LOC115932346	small nucleolar RNA SNORA36 family
gene-LOC109028275	protein_coding	LOC109028275	aurora kinase A-like
gene-LOC129531921	lncRNA	LOC129531921	uncharacterized LOC129531921
gene-LOC101131526	pseudogene	LOC101131526	X-ray repair cross-complementing protein 6-like
gene-LOC101131884	pseudogene	LOC101131884	large ribosomal subunit protein uL10-like
gene-LOC129531917	lncRNA	LOC129531917	uncharacterized LOC129531917
gene-LOC115931588	pseudogene	LOC115931588	PRELI domain containing protein 3B-like
gene-LOC129529520	lncRNA	LOC129529520	uncharacterized LOC129529520
gene-MARK1	protein_coding	MARK1	microtubule affinity regulating kinase 1
gene-LOC109027715	pseudogene	LOC109027715	histone deacetylase 1-like
gene-C1H1orf115	protein_coding	C1H1orf115	chromosome 1 C1orf115 homolog
gene-MTARC2	protein_coding	MTARC2	mitochondrial amidoxime reducing component 2
gene-MTARC1	protein_coding	MTARC1	mitochondrial amidoxime reducing component 1
gene-LOC101134272	protein_coding	LOC101134272	tyrosine-protein phosphatase non-receptor type 2-like
gene-LOC115932397	pseudogene	LOC115932397	U6atac minor spliceosomal RNA
gene-HLX	protein_coding	HLX	H2.0 like homeobox
gene-LOC101135700	pseudogene	LOC101135700	RNA guanine-N7 methyltransferase-activating subunit-like protein
gene-LOC101136058	pseudogene	LOC101136058	putative uncharacterized protein C1orf140
gene-DUSP10	protein_coding	DUSP10	dual specificity phosphatase 10
gene-LOC129531901	lncRNA	LOC129531901	uncharacterized LOC129531901
gene-LOC115932160	snRNA	LOC115932160	U6 spliceosomal RNA
gene-LOC134758857	lncRNA	LOC134758857	uncharacterized LOC134758857
gene-LOC134758861	lncRNA	LOC134758861	uncharacterized LOC134758861
gene-LOC134758238	pseudogene	LOC134758238	glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial-like
gene-TRNAT-UGU	tRNA	TRNAT-UGU	transfer RNA threonine (anticodon UGU)
gene-LOC101148643	protein_coding	LOC101148643	putative uncharacterized protein FLJ44672
gene-LOC101153357	pseudogene	LOC101153357	putative uncharacterized protein FLJ44672
gene-LOC115931714	lncRNA	LOC115931714	uncharacterized LOC115931714
gene-LOC129530163	snRNA	LOC129530163	U6 spliceosomal RNA
gene-HHIPL2	protein_coding	HHIPL2	HHIP like 2
gene-TAF1A	protein_coding	TAF1A	TATA-box binding protein associated factor, RNA polymerase I subunit A
gene-MIA3	protein_coding	MIA3	MIA SH3 domain ER export factor 3
gene-LOC109028279	protein_coding	LOC109028279	prefoldin subunit 5
gene-AIDA	protein_coding	AIDA	axin interactor, dorsalization associated
gene-BROX	protein_coding	BROX	BRO1 domain and CAAX motif containing
gene-FAM177B	protein_coding	FAM177B	family with sequence similarity 177 member B
gene-DISP1	protein_coding	DISP1	dispatched RND transporter family member 1
gene-LOC115932422	snoRNA	LOC115932422	small nucleolar RNA U13
gene-TLR5	protein_coding	TLR5	toll like receptor 5
gene-SUSD4	protein_coding	SUSD4	sushi domain containing 4
gene-CCDC185	protein_coding	CCDC185	coiled-coil domain containing 185
gene-CAPN8	protein_coding	CAPN8	calpain 8
gene-LOC101147169	pseudogene	LOC101147169	small nuclear ribonucleoprotein E-like
gene-LOC115932218	pseudogene	LOC115932218	U6 spliceosomal RNA
gene-CAPN2	protein_coding	CAPN2	calpain 2
gene-TP53BP2	protein_coding	TP53BP2	tumor protein p53 binding protein 2
gene-LOC101148493	pseudogene	LOC101148493	prohibitin 1-like
gene-LOC101148119	pseudogene	LOC101148119	actin, cytoplasmic 1-like
gene-FBXO28	protein_coding	FBXO28	F-box protein 28
gene-LOC101150651	protein_coding	LOC101150651	zinc finger protein 706-like
gene-LOC115932309	snoRNA	LOC115932309	small nucleolar RNA SNORA72
gene-DEGS1	protein_coding	DEGS1	delta 4-desaturase, sphingolipid 1
gene-NVL	protein_coding	NVL	nuclear VCP like
gene-MIR320B	miRNA	MIR320B	microRNA mir-320b
gene-LOC115932197	snRNA	LOC115932197	U6 spliceosomal RNA
gene-LOC115932437	snoRNA	LOC115932437	small nucleolar RNA U13
gene-CNIH4	protein_coding	CNIH4	cornichon family member 4
gene-WDR26	protein_coding	WDR26	WD repeat domain 26
gene-LOC129528932	protein_coding	LOC129528932	cyclin-J-like protein
gene-LOC101152700	pseudogene	LOC101152700	aldo-keto reductase family 1 member B1-like
gene-CNIH3	protein_coding	CNIH3	cornichon family AMPA receptor auxiliary protein 3
