family_id	n_loci	dominant_gene	member_dn	member_gene	chrom	start	end	psv_status	n_psv	n_aligned_cols
143	3	LOC109025132	DN_NC_086017.1_9790451_11	LOC129523505	NC_086017.1	9790451	9798525	inter_chromosomal_psv	225	1960
144	4	LOC109027124	DN_NC_073229.2_194862622_5	LOC109027124	NC_073229.2	194862622	194883855	inter_chromosomal_psv	520	1175
144	4	LOC109027124	DN_NC_073232.2_72957232_4	LOC101138261	NC_073232.2	72957232	72977141	inter_chromosomal_psv	520	1175
144	4	LOC109027124	DN_NC_073238.2_33904146_3	MPHOSPH8	NC_073238.2	33904146	33935775	inter_chromosomal_psv	520	1175
144	4	LOC109027124	DN_NC_073240.2_20728188_4	NA	NC_073240.2	20728188	20759768	inter_chromosomal_psv	520	1175
145	6	TUBB2A	DN_NC_073229.2_20766733_4	TUBB2A	NC_073229.2	20766733	20770712	inter_chromosomal_psv	392	1219
145	6	TUBB2A	DN_NC_073229.2_48413863_4	TUBB	NC_073229.2	48413863	48419101	inter_chromosomal_psv	392	1219
145	6	TUBB2A	DN_NC_073232.2_8975313_3	TUBB8	NC_073232.2	8975313	9002635	inter_chromosomal_psv	392	1219
145	6	TUBB2A	DN_NC_073237.2_133664160_4	TUBB4B	NC_073237.2	133664160	133667395	inter_chromosomal_psv	392	1219
145	6	TUBB2A	DN_NC_073242.2_120516047_4	LOC101131674	NC_073242.2	120516047	120528642	inter_chromosomal_psv	392	1219
145	6	TUBB2A	DN_NC_073244.2_12296250_4	TUBB4A	NC_073244.2	12296250	12304373	inter_chromosomal_psv	392	1219
146	2	LOC109027217	DN_NC_073229.2_21212091_2	LOC109027217	NC_073229.2	21212091	21339116	same_chrom_segmental_psv	95	156
146	2	LOC109027217	DN_NC_073229.2_21250610_2	LOC109027217	NC_073229.2	21250610	21339080	same_chrom_segmental_psv	95	156
146	2	LOC109027217	DN_NC_073229.2_21260621_3	LOC109027217	NC_073229.2	21260621	21339080	same_chrom_segmental_psv	95	156
146	2	LOC109027217	DN_NC_073229.2_21267403_2	LOC109027217	NC_073229.2	21267403	21339080	same_chrom_segmental_psv	95	156
146	2	LOC109027217	DN_NC_073229.2_21328949_3	NA	NC_073229.2	21328949	21339080	same_chrom_segmental_psv	95	156
146	2	LOC109027217	DN_NC_073229.2_21332828_2	NA	NC_073229.2	21332828	21339080	same_chrom_segmental_psv	95	156
147	4	IL20RB	DN_NC_073229.2_24556315_2	NA	NC_073229.2	24556315	24567160	inter_chromosomal_psv	972	1217
147	4	IL20RB	DN_NC_073230.2_80200944_2	NA	NC_073230.2	80200944	80223777	inter_chromosomal_psv	972	1217
147	4	IL20RB	DN_NC_073232.2_27927613_2	NA	NC_073232.2	27927613	27934838	inter_chromosomal_psv	972	1217
147	4	IL20RB	DN_NC_086017.1_148168205_5	IL20RB	NC_086017.1	148168205	148191892	inter_chromosomal_psv	972	1217
148	2	LOC101134115	DN_NC_073229.2_28348360_6	LOC101134115	NC_073229.2	28348360	28356545	tandem_like_psv	124	1001
148	2	LOC101134115	DN_NC_073229.2_28419493_6	TMEM14B	NC_073229.2	28419493	28429262	tandem_like_psv	124	1001
149	2	HIVEP1	DN_NC_073229.2_29619457_3	HIVEP1	NC_073229.2	29619457	29694554	inter_chromosomal_psv	526	1160
149	2	HIVEP1	DN_NC_073240.2_99777435_2	NA	NC_073240.2	99777435	99819785	inter_chromosomal_psv	526	1160
151	2	BTN2A2	DN_NC_073229.2_44058305_8	BTN2A2	NC_073229.2	44058305	44070063	tandem_like_psv	456	3529
151	2	BTN2A2	DN_NC_073229.2_44135507_8	BTN2A1	NC_073229.2	44135507	44147566	tandem_like_psv	456	3529
152	2	BTN3A1	DN_NC_073229.2_44079934_10	BTN3A1	NC_073229.2	44079934	44092902	tandem_like_psv	290	2968
152	2	BTN3A1	DN_NC_073229.2_44118209_11	LOC101147830	NC_073229.2	44118209	44131137	tandem_like_psv	290	2968
154	2	LOC101151070	DN_NC_073229.2_44501801_6	LOC101151070	NC_073229.2	44501801	44560152	inter_chromosomal_psv	109	2394
154	2	LOC101151070	DN_NC_073243.2_40356335_7	LOC115931277	NC_073243.2	40356335	40480632	inter_chromosomal_psv	109	2394
155	2	ZKSCAN4	DN_NC_073229.2_45875453_5	ZKSCAN4	NC_073229.2	45875453	45884851	same_chrom_segmental_psv	1062	4004
155	2	ZKSCAN4	DN_NC_073229.2_45985816_6	ZKSCAN3	NC_073229.2	45985816	46005059	same_chrom_segmental_psv	1062	4004
157	7	LOC109027174	DN_NC_073229.2_47377766_7	MHC-G	NC_073229.2	47377766	47380902	same_chrom_segmental_psv	705	1146
157	7	LOC109027174	DN_NC_073229.2_47549272_8	LOC101142134	NC_073229.2	47549272	47553049	same_chrom_segmental_psv	705	1146
157	7	LOC109027174	DN_NC_073229.2_47588366_4	LOC109027174	NC_073229.2	47588366	47593554	same_chrom_segmental_psv	705	1146
157	7	LOC109027174	DN_NC_073229.2_47663527_8	LOC109027174	NC_073229.2	47663527	47667334	same_chrom_segmental_psv	705	1146
157	7	LOC109027174	DN_NC_073229.2_48177425_8	LOC101153360	NC_073229.2	48177425	48183745	same_chrom_segmental_psv	705	1146
157	7	LOC109027174	DN_NC_073229.2_48967498_8	LOC101142998	NC_073229.2	48967498	48971416	same_chrom_segmental_psv	705	1146
157	7	LOC109027174	DN_NC_073229.2_49051174_8	LOC101143844	NC_073229.2	49051174	49054923	same_chrom_segmental_psv	705	1146
158	4	HSPA1L	DN_NC_073229.2_49412440_2	HSPA1L	NC_073229.2	49412440	49424765	inter_chromosomal_psv	821	2250
158	4	HSPA1L	DN_NC_073229.2_49412454_2	HSPA1L	NC_073229.2	49412454	49418240	inter_chromosomal_psv	821	2250
158	4	HSPA1L	DN_NC_073229.2_49412455_2	HSPA1L	NC_073229.2	49412455	49418639	inter_chromosomal_psv	821	2250
158	4	HSPA1L	DN_NC_073229.2_49424718_2	LOC101131586	NC_073229.2	49424718	49433115	inter_chromosomal_psv	821	2250
158	4	HSPA1L	DN_NC_073229.2_49429142_2	LOC101131586	NC_073229.2	49429142	49433115	inter_chromosomal_psv	821	2250
158	4	HSPA1L	DN_NC_073239.2_81444992_2	HSPA2	NC_073239.2	81444992	81447802	inter_chromosomal_psv	821	2250
159	2	C4A	DN_NC_073229.2_49583451_41	C4A	NC_073229.2	49583451	49598228	tandem_like_psv	11	5426
159	2	C4A	DN_NC_073229.2_49609902_41	C4B	NC_073229.2	49609902	49624707	tandem_like_psv	11	5426
160	3	LOC115935014	DN_NC_073229.2_50085643_6	LOC101132303	NC_073229.2	50085643	50099916	same_chrom_segmental_psv	525	1201
160	3	LOC115935014	DN_NC_073229.2_50165852_6	LOC115935014	NC_073229.2	50165852	50179573	same_chrom_segmental_psv	525	1201
160	3	LOC115935014	DN_NC_073229.2_50300098_6	LOC115935014	NC_073229.2	50300098	50314162	same_chrom_segmental_psv	525	1201
163	2	ADGRF5	DN_NC_073229.2_64639535_22	ADGRF5	NC_073229.2	64639535	64709087	inter_chromosomal_psv	930	2089
163	2	ADGRF5	DN_NC_073238.2_32078126_7	LOC109023105	NC_073238.2	32078126	32266527	inter_chromosomal_psv	930	2089
164	4	LOC101148684	DN_NC_073229.2_70527768_7	LOC101148684	NC_073229.2	70527768	70540932	same_chrom_segmental_psv	247	851
164	4	LOC101148684	DN_NC_073229.2_70567152_7	LOC109027180	NC_073229.2	70567152	70580835	same_chrom_segmental_psv	247	851
164	4	LOC101148684	DN_NC_073229.2_70609285_7	LOC101153366	NC_073229.2	70609285	70624076	same_chrom_segmental_psv	247	851
164	4	LOC101148684	DN_NC_073229.2_70674504_7	LOC101152035	NC_073229.2	70674504	70687943	same_chrom_segmental_psv	247	851
165	2	SMAP1	DN_NC_073229.2_94771458_11	SMAP1	NC_073229.2	94771458	94966039	same_chrom_segmental_psv	1108	2242
165	2	SMAP1	DN_NC_073229.2_94961202_4	B3GAT2	NC_073229.2	94961202	95060852	same_chrom_segmental_psv	1108	2242
166	2	KHDC1	DN_NC_073229.2_97353754_3	KHDC1	NC_073229.2	97353754	97384044	inter_chromosomal_psv	11	43
166	2	KHDC1	DN_NC_073231.2_114003443_13	EIF3E	NC_073231.2	114003443	114051639	inter_chromosomal_psv	11	43
167	4	EEF1A1	DN_NC_073229.2_97606864_8	EEF1A1	NC_073229.2	97606864	97612687	inter_chromosomal_psv	417	505
167	4	EEF1A1	DN_NC_073239.2_98531685_2	LOC101132881	NC_073239.2	98531685	98572214	inter_chromosomal_psv	417	505
167	4	EEF1A1	DN_NC_073243.2_97368865_2	LOC115931240	NC_073243.2	97368865	97370407	inter_chromosomal_psv	417	505
167	4	EEF1A1	DN_NC_073243.2_97368870_3	LOC109023808	NC_073243.2	97368870	97381877	inter_chromosomal_psv	417	505
168	2	TMEM243	DN_NC_073230.2_101581724_4	TMEM243	NC_073230.2	101581724	101605157	tandem_like_psv	1209	2683
168	2	TMEM243	DN_NC_073230.2_101602035_18	DMTF1	NC_073230.2	101602035	101646803	tandem_like_psv	1209	2683
171	4	LOC129523494	DN_NC_073230.2_112158616_4	LOC129523494	NC_073230.2	112158616	112166662	same_chrom_segmental_psv	258	521
171	4	LOC129523494	DN_NC_073230.2_51812102_9	LOC115933167	NC_073230.2	51812102	51845147	same_chrom_segmental_psv	258	521
171	4	LOC129523494	DN_NC_073230.2_86128587_5	LOC129534750	NC_073230.2	86128587	86139540	same_chrom_segmental_psv	258	521
171	4	LOC129523494	DN_NC_073230.2_86213678_7	LOC101130894	NC_073230.2	86213678	86247786	same_chrom_segmental_psv	258	521
172	2	HBP1	DN_NC_073230.2_116119215_11	HBP1	NC_073230.2	116119215	116152758	same_chrom_segmental_psv	1361	2937
172	2	HBP1	DN_NC_073230.2_116150343_22	COG5	NC_073230.2	116150343	116525309	same_chrom_segmental_psv	1361	2937
173	2	LOC115935294	DN_NC_073230.2_13331389_15	LOC115935294	NC_073230.2	13331389	13358703	same_chrom_segmental_psv	5	1818
173	2	LOC115935294	DN_NC_073230.2_14245227_15	LOC101143855	NC_073230.2	14245227	14272545	same_chrom_segmental_psv	5	1818
174	2	LOC101143487	DN_NC_073230.2_13358875_21	LOC101143487	NC_073230.2	13358875	13403622	same_chrom_segmental_psv	11	3028
174	2	LOC101143487	DN_NC_073230.2_14200490_21	LOC129523491	NC_073230.2	14200490	14245468	same_chrom_segmental_psv	11	3028
176	2	AKR1B10	DN_NC_073230.2_143596666_10	AKR1B10	NC_073230.2	143596666	143612786	tandem_like_psv	59	1607
176	2	AKR1B10	DN_NC_073230.2_143617302_10	LOC115935241	NC_073230.2	143617302	143646376	tandem_like_psv	59	1607
177	2	MKRN1	DN_NC_073230.2_149564614_8	MKRN1	NC_073230.2	149564614	149591529	inter_chromosomal_psv	252	1726
177	2	MKRN1	DN_NC_073247.2_51197700_2	LOC101132325	NC_073247.2	51197700	51226411	inter_chromosomal_psv	252	1726
179	3	RHEB	DN_NC_073230.2_160290576_8	RHEB	NC_073230.2	160290576	160344511	inter_chromosomal_psv	685	1411
179	3	RHEB	DN_NC_073232.2_68914292_6	LOC115935989	NC_073232.2	68914292	68939510	inter_chromosomal_psv	685	1411
179	3	RHEB	DN_NC_073232.2_99479042_10	SHLD2	NC_073232.2	99479042	99576101	inter_chromosomal_psv	685	1411
181	2	STEAP1B	DN_NC_073230.2_29909396_5	STEAP1B	NC_073230.2	29909396	29974179	same_chrom_segmental_psv	13	977
181	2	STEAP1B	DN_NC_073230.2_98628332_5	STEAP1	NC_073230.2	98628332	98640236	same_chrom_segmental_psv	13	977
183	2	FKBP9	DN_NC_073230.2_40386475_10	FKBP9	NC_073230.2	40386475	40435433	same_chrom_segmental_psv	32	2059
183	2	FKBP9	DN_NC_073230.2_63523034_4	LOC101129903	NC_073230.2	63523034	63531257	same_chrom_segmental_psv	32	2059
184	2	YAE1	DN_NC_073230.2_47037104_3	YAE1	NC_073230.2	47037104	47046545	same_chrom_segmental_psv	1	309
184	2	YAE1	DN_NC_073230.2_51605178_3	LOC129523854	NC_073230.2	51605178	51614231	same_chrom_segmental_psv	1	309
185	3	LOC109027782	DN_NC_073230.2_63938060_3	LOC109027782	NC_073230.2	63938060	63954422	same_chrom_segmental_psv	131	544
185	3	LOC109027782	DN_NC_073230.2_64191496_8	PSPH	NC_073230.2	64191496	64231897	same_chrom_segmental_psv	131	544
185	3	LOC109027782	DN_NC_073230.2_64705365_4	LOC129523694	NC_073230.2	64705365	64726877	same_chrom_segmental_psv	131	544
187	2	LOC101133668	DN_NC_073230.2_74190280_2	LOC101133668	NC_073230.2	74190280	74213502	inter_chromosomal_psv	131	1869
187	2	LOC101133668	DN_NC_073231.2_79866967_2	GPAT4	NC_073231.2	79866967	79891865	inter_chromosomal_psv	131	1869
190	2	SBDS	DN_NC_073230.2_76179541_5	SBDS	NC_073230.2	76179541	76189207	same_chrom_segmental_psv	48	2179
190	2	SBDS	DN_NC_073230.2_82279960_5	LOC101132313	NC_073230.2	82279960	82287981	same_chrom_segmental_psv	48	2179
191	2	LOC101126070	DN_NC_073230.2_76190196_16	LOC101126070	NC_073230.2	76190196	76433301	same_chrom_segmental_psv	82	3270
191	2	LOC101126070	DN_NC_073230.2_82009167_15	LOC129534728	NC_073230.2	82009167	82278836	same_chrom_segmental_psv	82	3270
193	2	POM121	DN_NC_073230.2_82390460_3	POM121	NC_073230.2	82390460	82396846	same_chrom_segmental_psv	107	3899
193	2	POM121	DN_NC_073230.2_84208466_3	POM121C	NC_073230.2	84208466	84214688	same_chrom_segmental_psv	107	3899
194	2	NSUN5	DN_NC_073230.2_82396764_10	NSUN5	NC_073230.2	82396764	82402357	same_chrom_segmental_psv	43	2271
194	2	NSUN5	DN_NC_073230.2_84201987_11	LOC101131844	NC_073230.2	84201987	84208471	same_chrom_segmental_psv	43	2271
195	2	TRIM50	DN_NC_073230.2_82405962_7	TRIM50	NC_073230.2	82405962	82421185	same_chrom_segmental_psv	49	818
195	2	TRIM50	DN_NC_073230.2_84189831_5	TRIM73	NC_073230.2	84189831	84197315	same_chrom_segmental_psv	49	818
197	2	LOC115935268	DN_NC_073230.2_86077849_4	LOC115935268	NC_073230.2	86077849	86101240	same_chrom_segmental_psv	220	4450
197	2	LOC115935268	DN_NC_073230.2_86186055_4	LOC129534750	NC_073230.2	86186055	86209484	same_chrom_segmental_psv	220	4450
199	2	LOC115935244	DN_NC_073230.2_98668717_3	LOC115935244	NC_073230.2	98668717	98675159	inter_chromosomal_psv	182	2403
199	2	LOC115935244	DN_NC_073234.2_37699488_22	DPY19L2	NC_073234.2	37699488	37809120	inter_chromosomal_psv	182	2403
201	2	VPS13B	DN_NC_073231.2_105681903_7	VPS13B	NC_073231.2	105681903	105705877	tandem_like_psv	193	530
201	2	VPS13B	DN_NC_073231.2_105703620_4	LOC101144243	NC_073231.2	105703620	105722043	tandem_like_psv	193	530
203	2	SQLE	DN_NC_073231.2_130827518_11	SQLE	NC_073231.2	130827518	130856840	tandem_like_psv	1400	2992
203	2	SQLE	DN_NC_073231.2_130851528_29	WASHC5	NC_073231.2	130851528	130921198	tandem_like_psv	1400	2992
205	2	LOC129524028	DN_NC_073231.2_151095996_10	LOC129524028	NC_073231.2	151095996	151120823	inter_chromosomal_psv	717	3653
205	2	LOC129524028	DN_NC_073235.2_15191747_16	SLC35F5	NC_073235.2	15191747	15236517	inter_chromosomal_psv	717	3653
206	2	LOC115935615	DN_NC_073231.2_27335163_6	LOC115935615	NC_073231.2	27335163	27363567	tandem_like_psv	204	3388
206	2	LOC115935615	DN_NC_073231.2_27367940_9	TNFRSF10D	NC_073231.2	27367940	27395634	tandem_like_psv	204	3388
207	2	LOC101131852	DN_NC_073231.2_4571400_3	LOC101131852	NC_073231.2	4571400	4596873	inter_chromosomal_psv	34	136
207	2	LOC101131852	DN_NC_073244.2_6036407_2	LOC129528486	NC_073244.2	6036407	6047219	inter_chromosomal_psv	34	136
208	2	RPL7	DN_NC_073231.2_47085106_7	RPL7	NC_073231.2	47085106	47089639	inter_chromosomal_psv	145	919
208	2	RPL7	DN_NC_073234.2_95346893_3	LOC129525654	NC_073234.2	95346893	95386526	inter_chromosomal_psv	145	919
210	2	MCMDC2	DN_NC_073231.2_53456699_4	MCMDC2	NC_073231.2	53456699	53462257	tandem_like_psv	532	1336
210	2	MCMDC2	DN_NC_073231.2_53460237_15	MCMDC2	NC_073231.2	53460237	53513064	tandem_like_psv	532	1336
211	2	CLN8	DN_NC_073231.2_6126395_2	CLN8	NC_073231.2	6126395	6128539	inter_chromosomal_psv	802	2020
211	2	CLN8	DN_NC_073231.2_6126397_2	CLN8	NC_073231.2	6126397	6128539	inter_chromosomal_psv	802	2020
211	2	CLN8	DN_NC_086017.1_152815584_2	NA	NC_086017.1	152815584	152821691	inter_chromosomal_psv	802	2020
212	2	LIPK	DN_NC_073232.2_100896386_2	LIPK	NC_073232.2	100896386	101052773	same_chrom_segmental_psv	156	305
212	2	LIPK	DN_NC_073232.2_100896386_3	RNLS	NC_073232.2	100896386	100908622	same_chrom_segmental_psv	156	305
213	2	LOC109028559	DN_NC_073232.2_101631560_2	LOC109028559	NC_073232.2	101631560	101639269	tandem_like_psv	2643	6205
213	2	LOC109028559	DN_NC_073232.2_101657634_2	LOC109028559	NC_073232.2	101657634	101670894	tandem_like_psv	2643	6205
213	2	LOC109028559	DN_NC_073232.2_101662108_2	LOC109028559	NC_073232.2	101662108	101670894	tandem_like_psv	2643	6205
214	3	PPP1R3C	DN_NC_073232.2_103966561_2	PPP1R3C	NC_073232.2	103966561	103973915	same_chrom_segmental_psv	1	4
214	3	PPP1R3C	DN_NC_073232.2_103968753_7	PPP1R3C	NC_073232.2	103968753	104142030	same_chrom_segmental_psv	1	4
214	3	PPP1R3C	DN_NC_073232.2_104121075_2	PPP1R3C	NC_073232.2	104121075	104141490	same_chrom_segmental_psv	1	4
214	3	PPP1R3C	DN_NC_073232.2_104126081_2	PPP1R3C	NC_073232.2	104126081	104141559	same_chrom_segmental_psv	1	4
215	3	ZNF518A	DN_NC_073232.2_108399400_7	ZNF518A	NC_073232.2	108399400	108432759	tandem_like_psv	1439	3133
215	3	ZNF518A	DN_NC_073232.2_108425417_2	BLNK	NC_073232.2	108425417	108474145	tandem_like_psv	1439	3133
215	3	ZNF518A	DN_NC_073232.2_108425608_2	ZNF518A	NC_073232.2	108425608	108433049	tandem_like_psv	1439	3133
216	2	PDCD4	DN_NC_073232.2_123144734_12	PDCD4	NC_073232.2	123144734	123173362	tandem_like_psv	1025	2120
216	2	PDCD4	DN_NC_073232.2_123171879_4	BBIP1	NC_073232.2	123171879	123192452	tandem_like_psv	1025	2120
217	2	PSTK	DN_NC_073232.2_135254310_6	PSTK	NC_073232.2	135254310	135268847	tandem_like_psv	1337	2385
217	2	PSTK	DN_NC_073232.2_135264721_4	IKZF5	NC_073232.2	135264721	135282746	tandem_like_psv	1337	2385
218	2	LOC115936027	DN_NC_073232.2_13920774_9	LOC115936027	NC_073232.2	13920774	13938661	tandem_like_psv	21	1271
218	2	LOC115936027	DN_NC_073232.2_13945467_9	LOC101146324	NC_073232.2	13945467	13961622	tandem_like_psv	21	1271
219	2	LOC109028502	DN_NC_073232.2_26196651_3	LOC109028502	NC_073232.2	26196651	26212878	tandem_like_psv	1424	2865
219	2	LOC109028502	DN_NC_073232.2_26211167_9	VIM	NC_073232.2	26211167	26220185	tandem_like_psv	1424	2865
220	2	PPIF	DN_NC_073232.2_36391573_6	PPIF	NC_073232.2	36391573	36400064	same_chrom_segmental_psv	10	2408
220	2	PPIF	DN_NC_073232.2_91788490_6	LOC115932634	NC_073232.2	91788490	91796438	same_chrom_segmental_psv	10	2408
224	2	FAM13C	DN_NC_073232.2_56389207_14	FAM13C	NC_073232.2	56389207	56512825	same_chrom_segmental_psv	925	2004
224	2	FAM13C	DN_NC_073232.2_56509561_5	PHYHIPL	NC_073232.2	56509561	56582350	same_chrom_segmental_psv	925	2004
225	2	LOC134759160	DN_NC_073232.2_64911725_5	LOC134759160	NC_073232.2	64911725	64931284	same_chrom_segmental_psv	60	279
225	2	LOC134759160	DN_NC_073232.2_65009281_5	LOC101141192	NC_073232.2	65009281	65028936	same_chrom_segmental_psv	60	279
226	2	LOC101143404	DN_NC_073232.2_65161149_4	LOC101143404	NC_073232.2	65161149	65169842	inter_chromosomal_psv	104	289
226	2	LOC101143404	DN_NC_086017.1_82640717_11	SHQ1	NC_086017.1	82640717	82743297	inter_chromosomal_psv	104	289
227	2	LOC101143038	DN_NC_073232.2_65721054_29	LOC101143038	NC_073232.2	65721054	65787256	same_chrom_segmental_psv	48	4354
227	2	LOC101143038	DN_NC_073232.2_69588940_31	WASHC2C	NC_073232.2	69588940	69654543	same_chrom_segmental_psv	48	4354
228	2	LOC101144261	DN_NC_073232.2_68371563_10	LOC101144261	NC_073232.2	68371563	68397386	same_chrom_segmental_psv	546	1452
228	2	LOC101144261	DN_NC_073232.2_68618263_8	LOC101143406	NC_073232.2	68618263	68643965	same_chrom_segmental_psv	546	1452
230	2	ZNF33B	DN_NC_073232.2_72820474_5	ZNF33B	NC_073232.2	72820474	72872997	same_chrom_segmental_psv	326	5866
230	2	ZNF33B	DN_NC_073232.2_81033881_5	LOC101129219	NC_073232.2	81033881	81083048	same_chrom_segmental_psv	326	5866
232	2	LOC129525065	DN_NC_073232.2_8894424_4	LOC129525065	NC_073232.2	8894424	8899120	inter_chromosomal_psv	12	979
232	2	LOC129525065	DN_NC_073242.2_120770730_3	LOC115931432	NC_073242.2	120770730	120775422	inter_chromosomal_psv	12	979
233	2	LOC101142918	DN_NC_073232.2_92223921_5	LOC101142918	NC_073232.2	92223921	92238799	same_chrom_segmental_psv	1266	3653
233	2	LOC101142918	DN_NC_073232.2_99723280_5	LOC115936005	NC_073232.2	99723280	99738506	same_chrom_segmental_psv	1266	3653
234	2	GLUD1	DN_NC_073232.2_99433455_13	GLUD1	NC_073232.2	99433455	99478929	inter_chromosomal_psv	103	3071
234	2	GLUD1	DN_NC_073247.2_132688708_2	GLUD2	NC_073247.2	132688708	132692218	inter_chromosomal_psv	103	3071
235	2	SESN3	DN_NC_073233.2_103065421_4	SESN3	NC_073233.2	103065421	103153092	tandem_like_psv	620	1651
235	2	SESN3	DN_NC_073233.2_103150044_4	LOC109028900	NC_073233.2	103150044	103153092	tandem_like_psv	620	1651
236	2	CEP57	DN_NC_073233.2_103702122_11	CEP57	NC_073233.2	103702122	103749199	same_chrom_segmental_psv	1372	2880
236	2	CEP57	DN_NC_073233.2_103744968_15	MTMR2	NC_073233.2	103744968	103836821	same_chrom_segmental_psv	1372	2880
238	3	SORL1	DN_NC_073233.2_129388517_48	SORL1	NC_073233.2	129388517	129566553	inter_chromosomal_psv	34	5455
238	3	SORL1	DN_NC_073242.2_28854512_28	LOC115932779	NC_073242.2	28854512	28916936	inter_chromosomal_psv	34	5455
238	3	SORL1	DN_NC_073244.2_20936541_9	LOC115933039	NC_073244.2	20936541	20953498	inter_chromosomal_psv	34	5455
239	2	LOC101154388	DN_NC_073233.2_130017597_2	LOC101154388	NC_073233.2	130017597	130029248	same_chrom_segmental_psv	336	593
239	2	LOC101154388	DN_NC_073233.2_130017597_4	BLID	NC_073233.2	130017597	130131782	same_chrom_segmental_psv	336	593
240	2	LOC134756487	DN_NC_073233.2_137548997_4	LOC134756487	NC_073233.2	137548997	137751522	same_chrom_segmental_psv	263	458
240	2	LOC134756487	DN_NC_073233.2_137723951_2	NA	NC_073233.2	137723951	137751522	same_chrom_segmental_psv	263	458
242	2	BMAL1	DN_NC_073233.2_19708960_19	BMAL1	NC_073233.2	19708960	19820073	same_chrom_segmental_psv	1422	2439
242	2	BMAL1	DN_NC_073233.2_19815473_9	BTBD10	NC_073233.2	19815473	19896310	same_chrom_segmental_psv	1422	2439
244	3	LOC115936279	DN_NC_073233.2_54778450_7	LOC115936279	NC_073233.2	54778450	54787800	same_chrom_segmental_psv	156	1417
244	3	LOC115936279	DN_NC_073233.2_54817717_7	LOC101146458	NC_073233.2	54817717	54830049	same_chrom_segmental_psv	156	1417
244	3	LOC115936279	DN_NC_073233.2_97922937_7	LOC129523488	NC_073233.2	97922937	97931935	same_chrom_segmental_psv	156	1417
245	2	TMEM223	DN_NC_073233.2_70706693_5	TMEM223	NC_073233.2	70706693	70710339	tandem_like_psv	186	476
245	2	TMEM223	DN_NC_073233.2_70709650_2	TMEM223	NC_073233.2	70709650	70711377	tandem_like_psv	186	476
246	2	ESRRA	DN_NC_073233.2_72203709_7	ESRRA	NC_073233.2	72203709	72214659	inter_chromosomal_psv	119	246
246	2	ESRRA	DN_NC_073238.2_33853352_3	TPTE2	NC_073238.2	33853352	33860788	inter_chromosomal_psv	119	246
247	2	EHD1	DN_NC_073233.2_72751588_5	EHD1	NC_073233.2	72751588	72778064	inter_chromosomal_psv	1117	3317
247	2	EHD1	DN_NC_073236.2_108637713_6	EHD3	NC_073236.2	108637713	108673187	inter_chromosomal_psv	1117	3317
248	2	RBM4	DN_NC_073233.2_74557606_4	RBM4	NC_073233.2	74557606	74566392	tandem_like_psv	1240	2670
248	2	RBM4	DN_NC_073233.2_74583920_4	LOC101154261	NC_073233.2	74583920	74596877	tandem_like_psv	1240	2670
251	4	LOC129525965	DN_NC_073234.2_106852963_2	LOC129525965	NC_073234.2	106852963	107020618	inter_chromosomal_psv	607	939
251	4	LOC129525965	DN_NC_073235.2_38606855_2	LOC129532059	NC_073235.2	38606855	38633744	inter_chromosomal_psv	607	939
251	4	LOC129525965	DN_NC_073237.2_70478915_2	NA	NC_073237.2	70478915	70481632	inter_chromosomal_psv	607	939
251	4	LOC129525965	DN_NC_073238.2_38844253_6	NA	NC_073238.2	38844253	38852695	inter_chromosomal_psv	607	939
253	2	TDG	DN_NC_073234.2_119380821_10	TDG	NC_073234.2	119380821	119404870	tandem_like_psv	1036	2204
253	2	TDG	DN_NC_073234.2_119401970_11	GLT8D2	NC_073234.2	119401970	119463263	tandem_like_psv	1036	2204
255	2	EP400	DN_NC_073234.2_147445272_9	EP400	NC_073234.2	147445272	147485910	same_chrom_segmental_psv	310	1866
255	2	EP400	DN_NC_073234.2_147580679_4	LOC101150057	NC_073234.2	147580679	147607159	same_chrom_segmental_psv	310	1866
256	5	ZNF84	DN_NC_073234.2_148537990_5	ZNF84	NC_073234.2	148537990	148563757	inter_chromosomal_psv	2082	3115
256	5	ZNF84	DN_NC_073244.2_48319142_5	ZNF585A	NC_073244.2	48319142	48341721	inter_chromosomal_psv	2082	3115
256	5	ZNF84	DN_NC_073244.2_48352926_4	ZNF585B	NC_073244.2	48352926	48377365	inter_chromosomal_psv	2082	3115
256	5	ZNF84	DN_NC_073247.2_57840463_5	ZNF41	NC_073247.2	57840463	57881821	inter_chromosomal_psv	2082	3115
256	5	ZNF84	DN_NC_073247.2_58228088_5	ZNF81	NC_073247.2	58228088	58319449	inter_chromosomal_psv	2082	3115
259	2	SLC2A14	DN_NC_073234.2_23452056_11	SLC2A14	NC_073234.2	23452056	23511730	same_chrom_segmental_psv	115	3345
259	2	SLC2A14	DN_NC_073234.2_23565467_10	LOC101123934	NC_073234.2	23565467	23582676	same_chrom_segmental_psv	115	3345
260	3	LOC115930232	DN_NC_073234.2_24956987_7	LOC115930232	NC_073234.2	24956987	24963123	same_chrom_segmental_psv	419	835
260	3	LOC115930232	DN_NC_073234.2_24978856_8	LOC109029264	NC_073234.2	24978856	24995089	same_chrom_segmental_psv	419	835
260	3	LOC115930232	DN_NC_073234.2_70140848_27	DDX11	NC_073234.2	70140848	70171792	same_chrom_segmental_psv	419	835
262	2	CDK4	DN_NC_073234.2_43619064_8	CDK4	NC_073234.2	43619064	43624876	tandem_like_psv	833	1407
