family	gene	copyA	geneA	chromA	copyB	geneB	chromB	read	switch_type	n_switches	full_switches	n_full_ab	clean_full	n_info_bubbles	impurity	tract_bubbles	tract_chrom	tract_start	tract_end	tract_bp	switch_brackets	microhomology	cluster_id	cluster_size	recurrent	recomb_fraction	structural_call	dna_support	classification	gate_status	should_abstain	gate_leak
13	?	copy1	LOC134756922	NC_073224.2:117217148-117278033	copy2	LOC101126097	NC_073224.2:115215234-115246016	m64076_221110_210557/146408087/ccs	conversion	2	12	62	0	27	0	2	NC_073224.2	130036319	130036320	1	326-335;336-379	0	F13_C13	6	1	0.014	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy1	LOC134756922	NC_073224.2:117217148-117278033	copy2	LOC101126097	NC_073224.2:115215234-115246016	m64076_221110_210557/21758737/ccs	conversion	2	12	62	0	27	0	2	NC_073224.2	130036319	130036320	1	326-335;336-379	0	F13_C13	6	1	0.014	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy1	LOC134756922	NC_073224.2:117217148-117278033	copy2	LOC101126097	NC_073224.2:115215234-115246016	m64076_221110_210557/76480943/ccs	conversion	2	12	62	0	27	0	2	NC_073224.2	130036319	130036320	1	326-335;336-379	0	F13_C13	6	1	0.014	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy1	LOC134756922	NC_073224.2:117217148-117278033	copy2	LOC101126097	NC_073224.2:115215234-115246016	m64076_221110_210557/26216127/ccs	crossover	1	11	59	0	24	0	0	NC_073224.2	130035909	130036319	410	322-335	0	F13_C14	1	0	0.002	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
13	?	copy1	LOC134756922	NC_073224.2:117217148-117278033	copy2	LOC101126097	NC_073224.2:115215234-115246016	m64076_221110_210557/127009181/ccs	crossover	1	11	60	0	25	0	0	NC_073224.2	130036056	130036319	263	326-335	0	F13_C15	4	1	0.01	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
13	?	copy1	LOC134756922	NC_073224.2:117217148-117278033	copy2	LOC101126097	NC_073224.2:115215234-115246016	m64076_221110_210557/140970479/ccs	crossover	1	11	58	0	25	0	0	NC_073224.2	130036056	130036319	263	326-335	0	F13_C15	4	1	0.01	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
13	?	copy1	LOC134756922	NC_073224.2:117217148-117278033	copy2	LOC101126097	NC_073224.2:115215234-115246016	m64076_221110_210557/177143995/ccs	crossover	1	11	60	0	25	0	0	NC_073224.2	130036056	130036319	263	326-335	0	F13_C15	4	1	0.01	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
13	?	copy1	LOC134756922	NC_073224.2:117217148-117278033	copy2	LOC101126097	NC_073224.2:115215234-115246016	m64076_221110_210557/49938583/ccs	crossover	1	11	60	0	25	0	0	NC_073224.2	130036056	130036319	263	326-335	0	F13_C15	4	1	0.01	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/180159956/ccs	conversion	2	13	33	0	26	0	3	NC_073224.2	130019064	130019221	157	30-101;105-158	0	F13_C2	1	0	0.002	sporadic_chimera	unchecked	ChimeraSuspect	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/100073778/ccs	conversion	2	11	34	0	27	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/10225148/ccs	conversion	2	17	43	0	34	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/103155606/ccs	conversion	2	8	31	0	27	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/103285604/ccs	conversion	2	17	42	0	33	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/104270342/ccs	conversion	2	13	35	0	28	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/104923739/ccs	conversion	2	13	36	0	28	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/105515448/ccs	conversion	2	15	39	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/105842915/ccs	conversion	2	17	42	0	33	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/106759787/ccs	conversion	2	13	38	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/107284057/ccs	conversion	2	13	36	0	28	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/11075769/ccs	conversion	2	15	39	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/112593349/ccs	conversion	2	13	35	0	27	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/112919738/ccs	conversion	2	15	39	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/113837076/ccs	conversion	2	13	38	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/115738905/ccs	conversion	2	15	39	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/117181101/ccs	conversion	2	13	38	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/118423850/ccs	conversion	2	15	39	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/120389753/ccs	conversion	2	19	57	0	47	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/121374762/ccs	conversion	2	15	36	0	28	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/122030250/ccs	conversion	2	15	38	0	30	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/122355799/ccs	conversion	2	17	42	0	33	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/122750532/ccs	conversion	2	15	39	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/123865500/ccs	conversion	2	13	36	0	28	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/124586474/ccs	conversion	2	10	46	0	41	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/125043744/ccs	conversion	2	13	35	0	27	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/126158697/ccs	conversion	2	15	39	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/126223021/ccs	conversion	2	11	35	0	28	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/126879364/ccs	conversion	2	13	38	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/126879509/ccs	conversion	2	15	39	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/129172381/ccs	conversion	2	13	36	0	28	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/132515386/ccs	conversion	2	12	35	0	29	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/135004405/ccs	conversion	2	14	40	0	32	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/13633311/ccs	conversion	2	15	38	0	30	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/137297948/ccs	conversion	2	13	37	0	30	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/139069666/ccs	conversion	2	15	41	0	33	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/141624921/ccs	conversion	2	15	38	0	29	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/145164263/ccs	conversion	2	13	36	0	28	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/147851435/ccs	conversion	2	10	43	0	38	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/148308254/ccs	conversion	2	13	36	0	28	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/149030209/ccs	conversion	2	17	42	0	33	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/150866016/ccs	conversion	2	13	39	0	32	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/151062311/ccs	conversion	2	7	30	0	26	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/153551459/ccs	conversion	2	13	35	0	28	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/15402482/ccs	conversion	2	13	36	0	28	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/156174112/ccs	conversion	2	13	36	0	28	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/156763955/ccs	conversion	2	13	38	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/157747610/ccs	conversion	2	13	36	0	28	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/158401898/ccs	conversion	2	15	39	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/160957014/ccs	conversion	2	8	36	0	25	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/160959285/ccs	conversion	2	13	36	0	28	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/163187515/ccs	conversion	2	10	32	0	27	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/163317227/ccs	conversion	2	7	26	0	22	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/163973266/ccs	conversion	2	15	39	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/166134715/ccs	conversion	2	15	36	0	27	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/166856897/ccs	conversion	2	15	39	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/168166926/ccs	conversion	2	11	35	0	28	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/168626915/ccs	conversion	2	15	38	0	30	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/170787540/ccs	conversion	2	15	39	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/17106728/ccs	conversion	2	15	49	0	41	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/173673091/ccs	conversion	2	15	39	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/175770141/ccs	conversion	2	13	37	0	30	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/177865271/ccs	conversion	2	13	33	0	25	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/178127560/ccs	conversion	2	17	42	0	33	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/20185520/ccs	conversion	2	11	35	0	28	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/21365220/ccs	conversion	2	15	39	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/21758129/ccs	conversion	2	15	39	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/21760131/ccs	conversion	2	15	38	0	30	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/22218055/ccs	conversion	2	12	35	0	29	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/22675575/ccs	conversion	2	9	33	0	27	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/2557105/ccs	conversion	2	12	37	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/25756461/ccs	conversion	2	15	39	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/263679/ccs	conversion	2	14	54	0	27	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/27134349/ccs	conversion	2	8	36	0	25	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/28180562/ccs	conversion	2	13	36	0	28	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/29491280/ccs	conversion	2	15	39	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
13	?	copy0	GSTM2	NC_073224.2:130011266-130080187	copy1	LOC134756922	NC_073224.2:117217148-117278033	m64076_221110_210557/29557173/ccs	conversion	2	12	37	0	31	0	2	NC_073224.2	130019161	130019221	60	102-104;105-127	0	F13_C3	118	1	0.221	localized_tract	unchecked	GeneConversion	assigned	1	1
