family_id	seed_tid	tid	chrom	start	end	n_exon	strand	n_reads	identity	coverage
GWFAM148	DN_NC_073235.2_144823508_4	SE_NC_073242.2_3673709_5	NC_073242.2	3673709	3677280	5	+	1	0.8356	0.7717
GWFAM29	DN_NC_086017.1_9337960_4	SE_NC_073227.2_8159399_3	NC_073227.2	8159399	8175255	3	-	1	0.7159	0.8984
GWFAM175	DN_NC_073240.2_4576013_4	SE_NC_073236.2_4545349_4	NC_073236.2	4545349	4565578	4	+	1	0.9173	0.7008
GWFAM206	DN_NC_073242.2_16378095_15	SE_NC_073242.2_15442652_15	NC_073242.2	15442652	15515097	15	+	1	0.9097	0.7062
GWFAM207	DN_NC_073242.2_28995202_2	SE_NC_073244.2_21077241_2	NC_073244.2	21077241	21078473	2	-	1	0.7426	0.8647
GWFAM135	DN_NC_073244.2_20936541_9	SE_NC_073242.2_28854512_9	NC_073242.2	28854512	28872174	9	-	2	0.9650	0.6643
GWFAM184	DN_NC_073238.2_78519255_2	SE_NC_073238.2_60846021_2	NC_073238.2	60846021	60856425	2	+	1	0.7415	0.8618
GWFAM52	DN_NC_073228.2_46778779_7	SE_NC_073228.2_45977746_6	NC_073228.2	45977746	46012406	6	+	2	0.8368	0.7619
GWFAM74	DN_NC_073228.2_179796427_6	SE_NC_073228.2_182779394_8	NC_073228.2	182779394	182788225	8	-	1	0.8133	0.7826
GWFAM179	DN_NC_073240.2_22595737_5	SE_NC_073238.2_31467883_5	NC_073238.2	31467883	31475883	5	-	1	0.9476	0.6715
GWFAM112	DN_NC_073231.2_151096896_10	SE_NC_073235.2_15194278_12	NC_073235.2	15194278	15226175	12	-	1	0.9121	0.6943
GWFAM206	DN_NC_073242.2_16378095_15	SE_NC_073242.2_29051840_13	NC_073242.2	29051840	29115144	13	-	1	0.7988	0.7925
GWFAM207	DN_NC_073242.2_32297449_23	SE_NC_073242.2_32534281_22	NC_073242.2	32534281	32631104	22	+	1	0.9557	0.6616
GWFAM81	DN_NC_073229.2_44501801_6	SE_NC_073243.2_40356335_5	NC_073243.2	40356335	40421708	5	+	1	0.6701	0.9386
GWFAM19	DN_NC_073224.2_117447152_14	SE_NC_073224.2_130305089_14	NC_073224.2	130305089	130332387	14	+	1	0.7845	0.8012
GWFAM252	DN_NC_073247.2_161266102_3	SE_NC_073247.2_161446694_2	NC_073247.2	161446694	161449442	2	+	1	0.9834	0.6384
GWFAM138	DN_NC_073234.2_52202933_4	SE_NC_073234.2_52064471_5	NC_073234.2	52064471	52073422	5	-	1	0.8390	0.7456
GWFAM206	DN_NC_073242.2_29051840_13	SE_NC_073242.2_28427224_13	NC_073242.2	28427224	28505648	13	-	1	0.8171	0.7653
GWFAM222	DN_NC_086017.1_207228654_16	SE_NC_086017.1_207540836_15	NC_086017.1	207540836	207569031	15	-	1	0.6451	0.9683
GWFAM198	DN_NC_073240.2_33337179_18	SE_NC_073240.2_33034717_18	NC_073240.2	33034717	33053957	18	-	1	0.8652	0.7217
GWFAM193	DN_NC_073240.2_20543122_2	SE_NC_073240.2_22018492_3	NC_073240.2	22018492	22022171	3	-	1	0.8357	0.7451
GWFAM232	DN_NC_086018.1_1713322_2	SE_NC_086018.1_6847657_2	NC_086018.1	6847657	6855316	2	-	2	0.8445	0.7369
GWFAM96	DN_NC_073230.2_51605182_3	SE_NC_073230.2_47037205_4	NC_073230.2	47037205	47048376	4	+	1	0.8735	0.7115
GWFAM85	DN_NC_073229.2_50085643_6	SE_NC_073229.2_50300741_6	NC_073229.2	50300741	50314154	6	-	2	0.6406	0.9671
GWFAM79	DN_NC_073229.2_17702989_11	SE_NC_073245.2_9956913_11	NC_073245.2	9956913	9973858	11	-	2	0.7676	0.8062
GWFAM106	DN_NC_073231.2_11581643_7	SE_NC_073231.2_16650830_6	NC_073231.2	16650830	16662788	6	-	1	0.6209	0.9961
GWFAM34	DN_NC_073239.2_66814923_2	SE_NC_073239.2_66809695_3	NC_073239.2	66809695	66816632	3	-	1	0.9947	0.6196
GWFAM184	DN_NC_073238.2_78519255_2	SE_NC_073238.2_59665529_3	NC_073238.2	59665529	59678944	3	-	1	0.7623	0.8067
GWFAM214	DN_NC_073242.2_68110829_2	SE_NC_073228.2_78970128_3	NC_073228.2	78970128	78989113	3	+	2	0.6456	0.9512
GWFAM131	DN_NC_073242.2_8725131_13	SE_NC_073242.2_8688260_11	NC_073242.2	8688260	8738970	11	+	1	0.9731	0.6305
GWFAM104	DN_NC_073232.2_68914292_6	SE_NC_073232.2_99555206_5	NC_073232.2	99555206	99576094	5	+	1	0.9336	0.6569
GWFAM256	DN_NC_073248.2_16416047_5	SE_NC_073248.2_25728381_6	NC_073248.2	25728381	25739267	6	-	1	0.6631	0.9246
GWFAM176	DN_NC_073238.2_24813037_2	SE_NC_073236.2_21758301_2	NC_073236.2	21758301	21775739	2	+	1	0.9190	0.6627
GWFAM31	DN_NC_086017.1_136773747_2	SE_NC_086017.1_136766545_3	NC_086017.1	136766545	136779956	3	+	1	1.0000	0.6084
GWFAM82	DN_NC_073229.2_49429157_2	SE_NC_073229.2_49418392_2	NC_073229.2	49418392	49420814	2	+	1	0.9772	0.6212
GWFAM161	DN_NC_073236.2_46653549_10	SE_NC_073236.2_47705065_12	NC_073236.2	47705065	47731217	12	+	1	0.8992	0.6749
GWFAM240	DN_NC_073247.2_59782501_5	SE_NC_073247.2_59773872_4	NC_073247.2	59773872	59780305	4	+	1	1.0000	0.6044
GWFAM95	DN_NC_073243.2_40687458_9	SE_NC_073243.2_40514778_10	NC_073243.2	40514778	40752105	10	-	1	0.9706	0.6221
GWFAM70	DN_NC_073228.2_144930609_2	SE_NC_073228.2_144930603_2	NC_073228.2	144930603	144946459	2	+	1	0.8248	0.7301
GWFAM70	DN_NC_073228.2_144930609_2	SE_NC_073228.2_144930589_2	NC_073228.2	144930589	144943604	2	+	1	0.8242	0.7270
GWFAM93	DN_NC_073230.2_81088058_7	SE_NC_073230.2_80759314_6	NC_073230.2	80759314	81022096	6	+	1	0.8729	0.6857
GWFAM161	DN_NC_073236.2_51437915_4	SE_NC_073236.2_47755903_5	NC_073236.2	47755903	47781827	5	+	2	0.8650	0.6893
GWFAM197	DN_NC_073240.2_23448743_5	SE_NC_073240.2_31271054_5	NC_073240.2	31271054	31282303	5	-	1	0.9490	0.6261
GWFAM207	DN_NC_073242.2_21764876_2	SE_NC_073242.2_22131016_2	NC_073242.2	22131016	22136157	2	+	1	0.6052	0.9804
GWFAM48	DN_NC_073227.2_211898133_4	SE_NC_073240.2_103159659_4	NC_073240.2	103159659	103187577	4	-	1	0.8811	0.6721
GWFAM47	DN_NC_073227.2_211418822_2	SE_NC_073227.2_211600300_2	NC_073227.2	211600300	211614712	2	+	1	0.6245	0.9473
GWFAM162	DN_NC_073236.2_46553271_10	SE_NC_073236.2_47827247_8	NC_073236.2	47827247	47854202	8	+	1	0.8736	0.6752
GWFAM180	DN_NC_073240.2_22623333_4	SE_NC_073238.2_31495511_2	NC_073238.2	31495511	31499110	2	-	1	0.9848	0.5987
GWFAM133	DN_NC_073233.2_85572078_6	SE_NC_073233.2_85555547_6	NC_073233.2	85555547	85573710	6	-	1	1.0000	0.5889
GWFAM45	DN_NC_073239.2_44147092_8	SE_NC_073245.2_42758577_7	NC_073245.2	42758577	42804643	7	-	1	0.6950	0.8459
GWFAM203	DN_NC_073242.2_3790693_3	SE_NC_073242.2_3798324_3	NC_073242.2	3798324	3799186	3	+	1	0.7365	0.7976
GWFAM234	DN_NC_073246.2_2465332_3	SE_NC_086018.1_2012486_2	NC_086018.1	2012486	2013443	2	-	1	0.7370	0.7940
GWFAM256	DN_NC_073248.2_16416047_5	SE_NC_073248.2_19720060_7	NC_073248.2	19720060	19730897	7	-	1	0.6054	0.9665
GWFAM45	DN_NC_073227.2_210893336_9	SE_NC_073246.2_2221697_9	NC_073246.2	2221697	2244380	9	-	2	0.6615	0.8816
GWFAM157	DN_NC_073236.2_32867444_11	SE_NC_073237.2_31482245_9	NC_073237.2	31482245	31507763	9	+	1	0.7457	0.7815
GWFAM214	DN_NC_073242.2_68110829_2	SE_NC_073228.2_78946150_2	NC_073228.2	78946150	78989250	2	+	2	0.7073	0.8218
GWFAM54	DN_NC_073228.2_46729676_10	SE_NC_073228.2_27104016_11	NC_073228.2	27104016	27155806	11	+	1	0.6800	0.8532
GWFAM233	DN_NC_073246.2_2410732_2	SE_NC_086018.1_6578849_2	NC_086018.1	6578849	6583521	2	+	1	0.6069	0.9534
GWFAM231	DN_NC_073245.2_46494792_10	SE_NC_073245.2_46459397_11	NC_073245.2	46459397	46517849	11	-	1	1.0000	0.5779
GWFAM13	DN_NC_073224.2_124234138_12	SE_NC_073224.2_124234031_13	NC_073224.2	124234031	124281218	13	-	1	0.9585	0.6028
GWFAM159	DN_NC_073237.2_23692530_10	SE_NC_073237.2_29935662_11	NC_073237.2	29935662	30100927	11	-	1	0.9089	0.6343
GWFAM157	DN_NC_073237.2_31481934_11	SE_NC_073237.2_24393690_9	NC_073237.2	24393690	24415087	9	+	1	0.8677	0.6619
GWFAM180	DN_NC_073240.2_22623333_4	SE_NC_073238.2_34007423_6	NC_073238.2	34007423	34056409	6	-	1	0.7229	0.7936
GWFAM161	DN_NC_073236.2_46653549_10	SE_NC_073236.2_46641441_10	NC_073236.2	46641441	46658584	10	+	1	1.0000	0.5726
GWFAM207	DN_NC_073242.2_30595894_2	SE_NC_073242.2_32426876_2	NC_073242.2	32426876	32428915	2	-	2	0.6273	0.9119
GWFAM213	DN_NC_073242.2_66060902_2	SE_NC_073242.2_68549429_2	NC_073242.2	68549429	68550526	2	-	2	1.0000	0.5715
GWFAM196	DN_NC_073240.2_21601869_7	SE_NC_086018.1_26719579_6	NC_086018.1	26719579	26728787	6	-	1	0.6476	0.8820
GWFAM260	DN_NC_086018.1_19032547_10	SE_NC_086018.1_18253470_11	NC_086018.1	18253470	18263553	11	-	1	0.9189	0.6207
GWFAM28	DN_NC_073224.2_218361256_19	SE_NC_073224.2_218434354_19	NC_073224.2	218434354	218484750	19	+	2	0.6116	0.9282
GWFAM31	DN_NC_073227.2_17445670_6	SE_NC_086017.1_141278999_6	NC_086017.1	141278999	141292679	6	-	1	0.6241	0.9051
GWFAM240	DN_NC_073247.2_59772964_5	SE_NC_073247.2_59792070_5	NC_073247.2	59792070	59806544	5	+	1	1.0000	0.5640
GWFAM207	DN_NC_073242.2_30595894_2	SE_NC_073242.2_35555594_3	NC_073242.2	35555594	35557831	3	-	1	0.6515	0.8654
GWFAM56	DN_NC_073228.2_56462421_14	SE_NC_073228.2_44678480_12	NC_073228.2	44678480	44696673	12	-	1	0.6349	0.8860
GWFAM93	DN_NC_073230.2_86186055_4	SE_NC_073230.2_86077175_5	NC_073230.2	86077175	86100401	5	+	1	0.9638	0.5832
GWFAM207	DN_NC_073242.2_30595894_2	SE_NC_073242.2_35555594_2	NC_073242.2	35555594	35557562	2	-	1	0.6923	0.8111
GWFAM263	DN_NC_086018.1_20202983_4	SE_NC_086018.1_19935960_4	NC_086018.1	19935960	20390692	4	+	2	0.8372	0.6704
GWFAM263	DN_NC_086018.1_20243056_4	SE_NC_086018.1_19870942_4	NC_086018.1	19870942	20379683	4	+	1	0.6344	0.8835
GWFAM207	DN_NC_073242.2_30595894_2	SE_NC_073242.2_35962645_2	NC_073242.2	35962645	35964379	2	-	1	0.6889	0.8111
GWFAM214	DN_NC_073242.2_68110829_2	SE_NC_073228.2_78905256_2	NC_073228.2	78905256	78989114	2	+	1	0.7161	0.7786
GWFAM261	DN_NC_086018.1_18646422_6	SE_NC_086018.1_22554412_4	NC_086018.1	22554412	22561628	4	-	1	0.7962	0.6995
GWFAM160	DN_NC_073236.2_33699716_3	SE_NC_073236.2_35162694_3	NC_073236.2	35162694	35173815	3	+	1	0.7849	0.7060
GWFAM33	DN_NC_073240.2_17762196_2	SE_NC_073227.2_152247411_2	NC_073227.2	152247411	152381824	2	+	1	0.7454	0.7364
GWFAM121	DN_NC_073232.2_99723304_5	SE_NC_073232.2_92223890_4	NC_073232.2	92223890	92238489	4	+	1	0.8879	0.6141
GWFAM18	DN_NC_073224.2_130157457_4	SE_NC_073224.2_117112386_5	NC_073224.2	117112386	117137562	5	+	2	0.9019	0.6027
GWFAM214	DN_NC_073242.2_68110829_2	SE_NC_073228.2_78946124_3	NC_073228.2	78946124	78989109	3	+	2	0.7161	0.7568
GWFAM31	DN_NC_086017.1_141278813_5	SE_NC_086017.1_85330368_5	NC_086017.1	85330368	85343887	5	-	1	0.6089	0.8879
GWFAM45	DN_NC_073227.2_210893336_9	SE_NC_086018.1_1761046_10	NC_086018.1	1761046	1783512	10	-	1	0.7392	0.7280
GWFAM196	DN_NC_073240.2_21601869_7	SE_NC_073242.2_37476501_7	NC_073242.2	37476501	37485363	7	+	1	0.7026	0.7650
GWFAM117	DN_NC_073232.2_65009287_5	SE_NC_073232.2_64913678_6	NC_073232.2	64913678	64931019	6	-	1	0.9348	0.5749
GWFAM198	DN_NC_073240.2_33337179_18	SE_NC_073240.2_23637594_18	NC_073240.2	23637594	23649344	18	-	1	0.6857	0.7830
GWFAM93	DN_NC_073230.2_80576146_9	SE_NC_073230.2_81088058_8	NC_073230.2	81088058	81142525	8	+	2	0.8660	0.6187
GWFAM62	DN_NC_073228.2_79860005_3	SE_NC_073228.2_31825426_2	NC_073228.2	31825426	31828756	2	+	1	0.6635	0.8036
GWFAM198	DN_NC_073240.2_33337179_18	SE_NC_073240.2_31095184_18	NC_073240.2	31095184	31106955	18	+	1	0.6849	0.7757
GWFAM214	DN_NC_073242.2_68110829_2	SE_NC_073242.2_68111935_2	NC_073242.2	68111935	68150530	2	-	1	1.0000	0.5301
GWFAM112	DN_NC_073231.2_151096896_10	SE_NC_086017.1_211810825_9	NC_086017.1	211810825	211838537	9	+	1	0.8742	0.6046
GWFAM112	DN_NC_073231.2_151096896_10	SE_NC_073227.2_212171239_11	NC_073227.2	212171239	212235112	11	+	1	0.9778	0.5402
GWFAM40	DN_NC_073228.2_49376201_14	SE_NC_073228.2_49344222_14	NC_073228.2	49344222	49398848	14	+	1	0.9964	0.5293
GWFAM90	DN_NC_073229.2_195378121_3	SE_NC_073231.2_150902311_4	NC_073231.2	150902311	150916889	4	+	1	0.8368	0.6294
GWFAM207	DN_NC_073242.2_30595894_2	SE_NC_073242.2_35228011_3	NC_073242.2	35228011	35229958	3	-	1	0.6471	0.8111
GWFAM94	DN_NC_073230.2_42596481_4	SE_NC_073234.2_37699116_5	NC_073234.2	37699116	37708245	5	+	1	0.6433	0.8147
GWFAM198	DN_NC_073240.2_33337179_18	SE_NC_073240.2_23542283_18	NC_073240.2	23542283	23554037	18	+	2	0.6749	0.7755
GWFAM62	DN_NC_073228.2_81588469_4	SE_NC_073243.2_30957291_4	NC_073243.2	30957291	30967167	4	+	2	0.8106	0.6439
GWFAM193	DN_NC_073240.2_20543122_2	SE_NC_073240.2_24224495_3	NC_073240.2	24224495	24228536	3	+	1	0.8125	0.6384
GWFAM19	DN_NC_073243.2_111264809_13	SE_NC_073243.2_111214153_15	NC_073243.2	111214153	111287353	15	-	1	1.0000	0.5158
GWFAM213	DN_NC_073242.2_66832275_2	SE_NC_073242.2_67776974_2	NC_073242.2	67776974	67777987	2	+	1	1.0000	0.5156
GWFAM137	DN_NC_086017.1_119256163_19	SE_NC_086017.1_119286683_20	NC_086017.1	119286683	119353147	20	-	1	1.0000	0.5142
GWFAM198	DN_NC_073240.2_33337179_18	SE_NC_073240.2_24704531_18	NC_073240.2	24704531	24716342	18	-	2	0.6709	0.7604
GWFAM157	DN_NC_073236.2_32986494_2	SE_NC_073237.2_29451232_2	NC_073237.2	29451232	29454067	2	+	1	0.8496	0.6002
GWFAM45	DN_NC_073235.2_34402344_7	SE_NC_073235.2_33686664_8	NC_073235.2	33686664	33707696	8	+	1	0.6280	0.8108
GWFAM73	DN_NC_073228.2_176866740_4	SE_NC_073228.2_176900730_6	NC_073228.2	176900730	176944500	6	+	1	1.0000	0.5077
GWFAM18	DN_NC_073224.2_124983304_5	SE_NC_073224.2_130159695_4	NC_073224.2	130159695	130186021	4	-	1	0.9695	0.5227
GWFAM177	DN_NC_073238.2_29962913_11	SE_NC_073240.2_20543122_12	NC_073240.2	20543122	20632919	12	+	1	0.8860	0.5705
GWFAM207	DN_NC_073242.2_30595894_2	SE_NC_073242.2_31459967_2	NC_073242.2	31459967	31462078	2	+	1	0.6227	0.8111
GWFAM240	DN_NC_073247.2_59744386_5	SE_NC_073247.2_59784272_3	NC_073247.2	59784272	59789843	3	+	1	0.9707	0.5200
GWFAM259	DN_NC_086018.1_18821575_5	SE_NC_086018.1_16253863_5	NC_086018.1	16253863	16264590	5	-	1	0.8955	0.5633
GWFAM207	DN_NC_073242.2_22134875_2	SE_NC_073242.2_21765974_3	NC_073242.2	21765974	21769412	3	+	1	0.7315	0.6874
GWFAM195	DN_NC_073240.2_21546862_14	SE_NC_073244.2_44006563_12	NC_073244.2	44006563	44047690	12	-	1	0.6123	0.8047
GWFAM5	DN_NC_073230.2_75623247_9	SE_NC_073230.2_75622749_10	NC_073230.2	75622749	75693843	10	-	1	0.8830	0.5561
GWFAM157	DN_NC_073236.2_32986494_2	SE_NC_073237.2_24386181_2	NC_073237.2	24386181	24388460	2	-	1	0.8280	0.5906
GWFAM157	DN_NC_073236.2_32986494_2	SE_NC_073237.2_24386182_2	NC_073237.2	24386182	24388483	2	-	1	0.8280	0.5906
GWFAM93	DN_NC_073230.2_112160728_4	SE_NC_073230.2_112161055_5	NC_073230.2	112161055	112186267	5	-	1	1.0000	0.4831
GWFAM57	DN_NC_073228.2_54339984_2	SE_NC_073228.2_54840929_3	NC_073228.2	54840929	54844078	3	+	1	0.6828	0.7070
GWFAM161	DN_NC_073236.2_52824541_4	SE_NC_073236.2_51438749_5	NC_073236.2	51438749	51458529	5	+	1	0.8334	0.5769
GWFAM90	DN_NC_073229.2_195378121_3	SE_NC_073230.2_6786218_3	NC_073230.2	6786218	6798650	3	-	1	0.9207	0.5183
GWFAM93	DN_NC_073230.2_86077849_4	SE_NC_073230.2_86186097_2	NC_073230.2	86186097	86208642	2	+	2	0.8433	0.5648
GWFAM31	DN_NC_086017.1_141278813_5	SE_NC_073227.2_17453263_3	NC_073227.2	17453263	17459302	3	+	1	0.6768	0.7036
GWFAM177	DN_NC_073238.2_29962913_11	SE_NC_073240.2_22756290_9	NC_073240.2	22756290	22782361	9	-	1	0.8320	0.5705
GWFAM263	DN_NC_086018.1_20202983_4	SE_NC_086018.1_19876798_4	NC_086018.1	19876798	20385311	4	+	1	0.8804	0.5353
GWFAM198	DN_NC_073240.2_33337179_18	SE_NC_073240.2_24900198_18	NC_073240.2	24900198	24915587	18	-	1	0.6506	0.7211
GWFAM61	DN_NC_073228.2_70438558_2	SE_NC_073228.2_70427937_2	NC_073228.2	70427937	70441035	2	+	1	1.0000	0.4663
GWFAM81	DN_NC_073243.2_79717407_18	SE_NC_073243.2_82805802_18	NC_073243.2	82805802	82887897	18	+	1	0.9428	0.4927
GWFAM117	DN_NC_073232.2_65009287_5	SE_NC_073232.2_65584811_6	NC_073232.2	65584811	65601401	6	+	1	0.8510	0.5416
GWFAM76	DN_NC_073228.2_182473922_9	SE_NC_073228.2_179961148_8	NC_073228.2	179961148	179977494	8	-	1	0.8046	0.5706
GWFAM8	DN_NC_086017.1_132750749_22	SE_NC_086017.1_132693169_24	NC_086017.1	132693169	132797889	24	+	1	1.0000	0.4549
GWFAM70	DN_NC_073228.2_145306441_4	SE_NC_073228.2_145161651_4	NC_073228.2	145161651	145343540	4	+	2	1.0000	0.4527
GWFAM56	DN_NC_073228.2_56462421_14	SE_NC_073228.2_56531263_14	NC_073228.2	56531263	56552195	14	-	1	0.9471	0.4743
GWFAM94	DN_NC_073230.2_98668717_3	SE_NC_073234.2_37787350_5	NC_073234.2	37787350	37809119	5	+	1	0.7932	0.5661
GWFAM185	DN_NC_073243.2_97368879_3	SE_NC_073229.2_97608634_5	NC_073229.2	97608634	97611056	5	-	1	0.7842	0.5716
GWFAM215	DN_NC_073242.2_66613619_4	SE_NC_073242.2_66607330_2	NC_073242.2	66607330	66616538	2	-	1	0.9803	0.4549
GWFAM46	DN_NC_073237.2_118518309_5	SE_NC_073230.2_168757896_5	NC_073230.2	168757896	168778242	5	-	1	0.8845	0.4986
GWFAM190	DN_NC_073239.2_122741456_4	SE_NC_073239.2_122634083_2	NC_073239.2	122634083	122634820	2	-	1	0.7901	0.5566
GWFAM81	DN_NC_073243.2_82739838_8	SE_NC_073243.2_82759321_10	NC_073243.2	82759321	82785152	10	+	1	1.0000	0.4398
GWFAM218	DN_NC_073242.2_103774556_15	SE_NC_073242.2_99543748_17	NC_073242.2	99543748	99588371	17	+	1	0.7184	0.6100
GWFAM211	DN_NC_073242.2_28319488_9	SE_NC_073242.2_29242562_8	NC_073242.2	29242562	29248849	8	+	1	0.6557	0.6677
GWFAM211	DN_NC_073242.2_28319488_9	SE_NC_073244.2_21285712_11	NC_073244.2	21285712	21304806	11	+	1	0.6023	0.7209
GWFAM176	DN_NC_073238.2_24813037_2	SE_NC_073238.2_24804471_2	NC_073238.2	24804471	24806985	2	-	1	0.9887	0.4362
GWFAM76	DN_NC_073228.2_182638384_11	SE_NC_073228.2_182478017_12	NC_073228.2	182478017	182496024	12	+	1	0.9193	0.4614
GWFAM78	DN_NC_073236.2_93122561_6	SE_NC_073228.2_182864396_5	NC_073228.2	182864396	182891564	5	+	1	0.7796	0.5402
GWFAM159	DN_NC_073237.2_23692530_10	SE_NC_073236.2_33309388_10	NC_073236.2	33309388	33439563	10	-	1	0.7370	0.5688
GWFAM14	DN_NC_073243.2_111287385_16	SE_NC_073224.2_130273589_14	NC_073224.2	130273589	130305102	14	-	1	0.7844	0.5308
GWFAM151	DN_NC_073236.2_21263952_6	SE_NC_073230.2_161064141_6	NC_073230.2	161064141	161083059	6	-	1	0.7512	0.5510
GWFAM137	DN_NC_073234.2_47062575_10	SE_NC_073238.2_67020407_8	NC_073238.2	67020407	67064205	8	+	1	0.8480	0.4835
GWFAM207	DN_NC_073242.2_21074244_2	SE_NC_073242.2_21765568_4	NC_073242.2	21765568	21769374	4	+	1	0.6524	0.6279
GWFAM14	DN_NC_073243.2_111287385_16	SE_NC_073224.2_117407794_16	NC_073224.2	117407794	117447100	16	-	1	0.7585	0.5353
GWFAM4	DN_NC_073224.2_15783716_8	SE_NC_073224.2_15674384_8	NC_073224.2	15674384	15679711	8	+	1	0.8309	0.4845
GWFAM207	DN_NC_073242.2_30595894_2	SE_NC_073242.2_32148845_2	NC_073242.2	32148845	32150876	2	-	1	0.6471	0.6150
GWFAM16	DN_NC_073224.2_116693849_11	SE_NC_073224.2_125663682_12	NC_073224.2	125663682	125728518	12	-	1	0.8861	0.4420
GWFAM178	DN_NC_073240.2_22072042_10	SE_NC_073240.2_24449474_10	NC_073240.2	24449474	24495719	10	+	2	0.9127	0.4259
GWFAM178	DN_NC_073240.2_22072042_10	SE_NC_073240.2_21248804_11	NC_073240.2	21248804	21294941	11	+	1	0.9035	0.4259
GWFAM105	DN_NC_073238.2_25250977_5	SE_NC_073230.2_161461467_4	NC_073230.2	161461467	161489309	4	-	1	0.8047	0.4727
GWFAM93	DN_NC_073230.2_14161457_15	SE_NC_073230.2_13406097_13	NC_073230.2	13406097	13460383	13	-	1	0.7741	0.4910
GWFAM250	DN_NC_073247.2_161607866_5	SE_NC_073247.2_161158922_6	NC_073247.2	161158922	161167854	6	+	1	0.9783	0.3862
GWFAM93	DN_NC_073230.2_86077849_4	SE_NC_073238.2_84534590_5	NC_073238.2	84534590	84666958	5	-	1	0.8682	0.4335
GWFAM169	DN_NC_073237.2_68561102_6	SE_NC_073237.2_68563968_8	NC_073237.2	68563968	68726113	8	-	1	1.0000	0.3759
GWFAM31	DN_NC_086017.1_136773747_2	SE_NC_073233.2_75719266_2	NC_073233.2	75719266	75724260	2	-	1	0.6280	0.5968
GWFAM105	DN_NC_073238.2_25250977_5	SE_NC_073230.2_161461486_3	NC_073230.2	161461486	161489320	3	-	1	0.8014	0.4649
GWFAM214	DN_NC_073242.2_68110829_2	SE_NC_073228.2_78905168_3	NC_073228.2	78905168	78988182	3	+	1	0.7080	0.5250
GWFAM40	DN_NC_073238.2_41576631_6	SE_NC_073234.2_91885032_4	NC_073234.2	91885032	91988431	4	+	1	0.8535	0.4350
GWFAM207	DN_NC_073242.2_28995202_2	SE_NC_073244.2_21077241_2	NC_073244.2	21077241	21079734	2	-	1	0.7001	0.5264
GWFAM184	DN_NC_073238.2_78519255_2	SE_NC_073238.2_59664078_2	NC_073238.2	59664078	59676011	2	-	2	0.7623	0.4760
GWFAM16	DN_NC_073224.2_116693849_11	SE_NC_073224.2_129295746_13	NC_073224.2	129295746	129360621	13	+	1	0.8185	0.4420
GWFAM184	DN_NC_073238.2_59732362_14	SE_NC_073238.2_60757652_13	NC_073238.2	60757652	60840040	13	-	1	0.9522	0.3766
GWFAM137	DN_NC_073238.2_67037946_5	SE_NC_073230.2_103795090_5	NC_073230.2	103795090	103810945	5	-	1	0.6266	0.5719
GWFAM159	DN_NC_073236.2_33289090_9	SE_NC_073237.2_23893298_7	NC_073237.2	23893298	23921474	7	+	1	0.8847	0.3994
GWFAM211	DN_NC_073242.2_28319488_9	SE_NC_073242.2_29255711_8	NC_073242.2	29255711	29260839	8	+	2	0.7604	0.4610
GWFAM85	DN_NC_073229.2_50300098_6	SE_NC_073229.2_50085644_6	NC_073229.2	50085644	50091345	6	-	1	0.7097	0.4888
GWFAM213	DN_NC_073242.2_66832275_2	SE_NC_073242.2_67776039_2	NC_073242.2	67776039	67777987	2	+	1	0.7657	0.4518
GWFAM196	DN_NC_073242.2_18569044_5	SE_NC_086018.1_19815929_5	NC_086018.1	19815929	19844944	5	-	2	0.6557	0.5254
GWFAM9	DN_NC_073238.2_44789783_5	SE_NC_073238.2_44791719_4	NC_073238.2	44791719	44948845	4	-	2	0.6817	0.5049
GWFAM177	DN_NC_073238.2_29962913_11	SE_NC_073238.2_32266743_11	NC_073238.2	32266743	32413912	11	+	1	1.0000	0.3413
GWFAM160	DN_NC_073236.2_33699716_3	SE_NC_073236.2_35276291_2	NC_073236.2	35276291	35280989	2	-	1	0.8421	0.4006
GWFAM124	DN_NC_073237.2_73379713_42	SE_NC_073237.2_73485827_42	NC_073237.2	73485827	73612645	42	+	1	1.0000	0.3338
GWFAM221	DN_NC_086017.1_207204670_3	SE_NC_086017.1_207528260_3	NC_086017.1	207528260	207532986	3	-	1	0.7707	0.4316
GWFAM207	DN_NC_073242.2_21764876_2	SE_NC_073242.2_21074244_2	NC_073242.2	21074244	21076695	2	-	1	0.6580	0.5051
GWFAM208	DN_NC_073242.2_31545375_14	SE_NC_073242.2_29559520_15	NC_073242.2	29559520	29593763	15	-	1	0.8073	0.4099
GWFAM143	DN_NC_073234.2_147580688_4	SE_NC_073234.2_147445301_4	NC_073234.2	147445301	147475351	4	+	1	0.9269	0.3569
GWFAM208	DN_NC_073242.2_29559450_18	SE_NC_073242.2_31545357_16	NC_073242.2	31545357	31575807	16	+	1	0.7223	0.4533
GWFAM60	DN_NC_073228.2_70719322_2	SE_NC_073228.2_66328047_2	NC_073228.2	66328047	66331399	2	-	1	0.9295	0.3474
GWFAM263	DN_NC_086018.1_20243056_4	SE_NC_086018.1_19906939_4	NC_086018.1	19906939	20403846	4	+	1	0.7403	0.4324
GWFAM29	DN_NC_073230.2_168783028_4	SE_NC_073230.2_168783051_5	NC_073230.2	168783051	168842272	5	+	1	1.0000	0.3181
GWFAM85	DN_NC_073229.2_50085643_6	SE_NC_073229.2_50166630_5	NC_073229.2	50166630	50179556	5	-	2	0.6258	0.4997
