chrom	v2_pos	offset	gene_id
chr5	100582330	-5	LOFF_G0002236
chr5	100883536	-5	CHM13_G0045145
chr5	100896674	-5	CHM13_G0045146
chr5	112172924	-5	CHM13_G0045243
chr5	176461550	-5	CHM13_G0046403
chr5	176549866	-5	CHM13_G0046406
chr5	176604121	-5	CHM13_G0046410
chr5	176781937	-5	CHM13_G0046419
chr5	178161336	-5	CHM13_G0046476
chr5	178251445	-5	CHM13_G0046478
chr5	178353491	-5	CHM13_G0046480
chr5	178380816	-5	CHM13_G0046481
chr5	181851744	-5	CHM13_G0046617
chr5	181889175	-5	LOFF_G0002250
chr5	181930615	-5	CHM13_G0046620
chr5	182002113	-5	CHM13_G0046624
chr6	146565	232	CHM13_G0046636
chr6	26502802	232	CHM13_G0047130
chr6	26739836	232	CHM13_G0047133
chr6	31824295	232	CHM13_G0047524
chr6	31835262	232	CHM13_G0047525
chr6	31858841	232	CHM13_G0047527
chr6	31861819	232	CHM13_G0047528
chr6	31866475	232	CHM13_G0047529
chr6	31868000	232	CHM13_G0047530
chr6	31891533	232	CHM13_G0047532
chr6	31894356	232	CHM13_G0047533
chr6	43410277	232	LOFF_G0002266
chr6	57758530	232	CHM13_G0048147
chr6	57784869	232	CHM13_G0048150
chr6	64866188	232	CHM13_G0048186
chr6	74692853	232	CHM13_G0048288
chr6	109737176	232	CHM13_G0048708
chr6	132902913	232	CHM13_G0049012
chr6	134853016	232	LOFF_G0002272
chr6	161783171	232	CHM13_G0049521
chr6	172013162	232	CHM13_G0049689
chr7	59212	-3	LOFF_G0002281
chr7	98076	-3	LOFF_G0002291
chr7	6016476	-3	CHM13_G0049830
chr7	6043302	-3	CHM13_G0049831
chr7	6088689	-3	CHM13_G0049832
chr7	6829220	-3	CHM13_G0049860
chr7	6873238	-3	CHM13_G0049862
chr7	6915922	-3	CHM13_G0049863
chr7	12817928	-3	CHM13_G0049940
chr7	33096997	-3	CHM13_G0050279
chr7	44119915	-3	CHM13_G0050461
chr7	44143335	-3	CHM13_G0050462
chr7	44156262	-3	CHM13_G0050463
chr7	44171945	-3	CHM13_G0050466
chr7	44185322	-3	CHM13_G0050467
chr7	49080636	-3	CHM13_G0050565
chr7	55596378	-3	CHM13_G0050640
chr7	55841329	-3	CHM13_G0050647
chr7	57031496	-3	LOFF_G0002385
chr7	57112420	-3	CHM13_G0050708
chr7	57177375	-3	LOFF_G0002386
chr7	57228946	-3	CHM13_G0050710
chr7	57251425	-3	LOFF_G0002388
chr7	57303883	-3	CHM13_G0050712
chr7	57311244	-3	CHM13_G0050713
chr7	57362917	-3	CHM13_G0050714
chr7	64648511	-3	CHM13_G0050807
chr7	64757254	-3	CHM13_G0050811
chr7	64768385	-3	LOFF_G0002431
chr7	64833258	-3	CHM13_G0050814
chr7	64900045	-3	CHM13_G0050815
chr7	64978551	-3	LOFF_G0002433
chr7	66244537	-3	CHM13_G0050897
chr7	66281200	-3	CHM13_G0050901
chr7	66290272	-3	CHM13_G0050902
chr7	66347255	-3	CHM13_G0050903
chr7	66743846	-3	CHM13_G0050913
chr7	66802208	-3	LOFF_G0002435
chr7	66869105	-3	CHM13_G0050915
chr7	66869917	-3	CHM13_G0050916
chr7	66973269	-3	CHM13_G0050917
chr7	66986656	-3	CHM13_G0050920
chr7	66995740	-3	CHM13_G0050921
chr7	68498462	-3	CHM13_G0050971
chr7	68507282	-3	CHM13_G0050972
chr7	68522355	-3	CHM13_G0050974
chr7	74091028	-3	CHM13_G0051016
chr7	74107539	-3	CHM13_G0051017
chr7	74175810	-3	CHM13_G0051019
chr7	74187709	-3	CHM13_G0051021
chr7	74197920	-3	CHM13_G0051022
chr7	74198038	-3	CHM13_G0051023
chr7	74233766	-3	CHM13_G0051025
chr7	74265296	-3	CHM13_G0051029
chr7	74276650	-3	CHM13_G0051032
chr7	74293710	-3	CHM13_G0051033
chr7	74304324	-3	CHM13_G0051035
chr7	74420836	-3	CHM13_G0051040
chr7	74442957	-3	CHM13_G0051041
chr7	75376256	-3	CHM13_G0051072
chr7	75852515	-3	CHM13_G0051082
chr7	75976254	-3	CHM13_G0051085
chr7	75998459	-3	CHM13_G0051086
chr7	76096420	-3	CHM13_G0051088
chr7	76108977	-3	CHM13_G0051090
chr7	76167038	-3	CHM13_G0051091
chr7	76296515	-3	CHM13_G0051093
chr7	76360591	-3	CHM13_G0051094
chr7	76389249	-3	CHM13_G0051095
chr7	76491202	-3	LOFF_G0002443
chr7	76510545	-3	CHM13_G0051098
chr7	76538562	-3	CHM13_G0051100
chr7	76568352	-3	CHM13_G0051101
chr7	76575233	-3	CHM13_G0051102
chr7	76596368	-3	CHM13_G0051104
chr7	76603249	-3	CHM13_G0051105
chr7	76624358	-3	CHM13_G0051107
chr7	76631239	-3	CHM13_G0051108
chr7	76646444	-3	CHM13_G0051110
chr7	76679228	-3	CHM13_G0051112
chr7	76682336	-3	CHM13_G0051113
chr7	76697605	-3	CHM13_G0051114
chr7	76704065	-3	CHM13_G0051115
chr7	76780966	-3	CHM13_G0051117
chr7	76795077	-3	CHM13_G0051118
chr7	77750162	-3	CHM13_G0051147
chr7	77801855	-3	CHM13_G0051150
chr7	77806983	-3	CHM13_G0051151
chr7	77810554	-3	CHM13_G0051152
chr7	77828591	-3	CHM13_G0051153
chr7	77889198	-3	CHM13_G0051154
chr7	78257236	-3	CHM13_G0051161
chr7	78283805	-3	CHM13_G0051162
chr7	78303831	-3	CHM13_G0051166
chr7	78334889	-3	CHM13_G0051168
chr7	78373545	-3	CHM13_G0051170
chr7	93802705	-3	CHM13_G0051333
chr7	101547788	-3	CHM13_G0051515
chr7	101559307	-3	CHM13_G0051516
chr7	101576163	-3	CHM13_G0051518
chr7	102274865	-3	CHM13_G0051565
chr7	103663167	-3	CHM13_G0051606
chr7	103681292	-3	CHM13_G0051607
chr7	103790717	-3	CHM13_G0051617
chr7	103797580	-3	CHM13_G0051618
chr7	103855460	-3	CHM13_G0051621
chr7	103868757	-3	LOFF_G0002450
chr7	103879652	-3	CHM13_G0051625
chr7	103900269	-3	CHM13_G0051628
chr7	103962119	-3	CHM13_G0051629
chr7	103973027	-3	LOFF_G0002452
chr7	103984704	-3	CHM13_G0051631
chr7	104063635	-3	CHM13_G0051633
chr7	104389996	-3	CHM13_G0051641
chr7	124768954	-3	CHM13_G0051900
chr7	144927160	-3	CHM13_G0052402
chr7	144953399	-3	CHM13_G0052405
chr7	144980465	-3	CHM13_G0052406
chr7	145035441	-3	CHM13_G0052408
chr7	145042142	-3	CHM13_G0052409
chr7	145090338	-3	CHM13_G0052413
chr7	145131724	-3	CHM13_G0052415
chr7	145463942	-3	CHM13_G0052432
chr7	145466559	-3	CHM13_G0052433
chr7	145476371	-3	CHM13_G0052434
chr7	145535462	-3	CHM13_G0052441
chr7	151073140	-3	CHM13_G0052521
chr7	151225845	-3	CHM13_G0052524
chr7	151422171	-3	CHM13_G0052526
chr7	153933011	-3	CHM13_G0052616
chr7	155061695	-3	CHM13_G0052623
chr8	28941	-4	CHM13_G0052712
chr8	7002915	-4	LOFF_G0002474
chr8	7010561	-4	LOFF_G0002475
chr8	7016371	-4	CHM13_G0052828
chr8	7023993	-4	CHM13_G0052829
chr8	7041823	-4	CHM13_G0052831
chr8	7061365	-4	CHM13_G0052832
chr8	7066093	-4	CHM13_G0052834
chr8	7070806	-4	CHM13_G0052835
chr8	7084497	-4	CHM13_G0052836
chr8	7102094	-4	CHM13_G0052837
chr8	7143840	-4	CHM13_G0052838
chr8	7157878	-4	LOFF_G0002476
chr8	7171679	-4	CHM13_G0052840
chr8	7199314	-4	LOFF_G0002477
chr8	7211497	-4	LOFF_G0002478
chr8	7216687	-4	LOFF_G0002479
chr8	7224860	-4	CHM13_G0052841
chr8	7244706	-4	LOFF_G0002480
chr8	7259191	-4	LOFF_G0002481
chr8	7264239	-4	LOFF_G0002482
chr8	7268609	-4	LOFF_G0002483
chr8	7276260	-4	CHM13_G0052843
chr8	7283911	-4	CHM13_G0052845
chr8	7291562	-4	CHM13_G0052846
chr8	7299215	-4	CHM13_G0052847
chr8	7306869	-4	CHM13_G0052848
chr8	7314523	-4	LOFF_G0002484
chr8	7322169	-4	LOFF_G0002485
chr8	7329820	-4	LOFF_G0002486
chr8	7337471	-4	LOFF_G0002487
chr8	7349817	-4	CHM13_G0052849
chr8	7375422	-4	CHM13_G0052852
chr8	7551790	-4	LOFF_G0002497
chr8	7555931	-4	LOFF_G0002498
chr8	7595425	-4	CHM13_G0052859
chr8	7600473	-4	LOFF_G0002499
chr8	7619009	-4	CHM13_G0052863
chr8	7634988	-4	CHM13_G0052865
chr8	11498767	-4	CHM13_G0052982
chr8	11498965	-4	CHM13_G0052983
chr8	11526718	-4	CHM13_G0052985
chr8	11673282	-4	LOFF_G0002503
chr8	11679430	-4	LOFF_G0002504
chr8	11698242	-4	LOFF_G0002506
chr8	11708429	-4	CHM13_G0052992
chr8	11716077	-4	LOFF_G0002507
chr8	11723725	-4	LOFF_G0002508
chr8	11731373	-4	LOFF_G0002509
chr8	11739021	-4	CHM13_G0052994
chr8	11746669	-4	LOFF_G0002510
chr8	11754317	-4	LOFF_G0002511
chr8	11761965	-4	LOFF_G0002512
chr8	11767952	-4	LOFF_G0002513
chr8	11775600	-4	LOFF_G0002514
chr8	11783254	-4	LOFF_G0002515
chr8	11792557	-4	LOFF_G0002516
chr8	11800205	-4	LOFF_G0002517
chr8	11807853	-4	LOFF_G0002518
chr8	11815501	-4	LOFF_G0002519
chr8	11821494	-4	CHM13_G0052995
chr8	11829137	-4	CHM13_G0052997
chr8	11836784	-4	CHM13_G0052999
chr8	11844432	-4	LOFF_G0002520
chr8	11852086	-4	LOFF_G0002521
chr8	11859734	-4	LOFF_G0002522
chr8	11867377	-4	LOFF_G0002523
chr8	11876685	-4	LOFF_G0002524
chr8	11884337	-4	LOFF_G0002525
chr8	11891985	-4	LOFF_G0002526
chr8	11899633	-4	LOFF_G0002527
chr8	11907281	-4	LOFF_G0002528
chr8	11914928	-4	CHM13_G0053000
chr8	11921690	-4	CHM13_G0053001
chr8	11924540	-4	LOFF_G0002529
chr8	11939692	-4	CHM13_G0053003
chr8	11957682	-4	LOFF_G0002530
chr8	11967934	-4	CHM13_G0053005
chr8	11971107	-4	CHM13_G0053007
chr8	11982448	-4	LOFF_G0002531
chr8	11993891	-4	LOFF_G0002532
chr8	12027389	-4	CHM13_G0053010
chr8	12040686	-4	CHM13_G0053011
chr8	12080372	-4	CHM13_G0053012
chr8	12095091	-4	LOFF_G0002534
chr8	12113305	-4	LOFF_G0002535
chr8	12117627	-4	CHM13_G0053013
chr8	12122356	-4	LOFF_G0002536
chr8	12136080	-4	LOFF_G0002537
chr8	12157937	-4	CHM13_G0053016
chr8	12163888	-4	CHM13_G0053017
chr8	12168467	-4	LOFF_G0002539
chr8	12190884	-4	LOFF_G0002541
chr8	12343860	-4	LOFF_G0002548
chr8	12349987	-4	CHM13_G0053019
chr8	12368751	-4	LOFF_G0002550
chr8	12379014	-4	LOFF_G0002551
chr8	12385006	-4	LOFF_G0002552
chr8	12392652	-4	LOFF_G0002553
chr8	12400298	-4	LOFF_G0002554
chr8	12409598	-4	LOFF_G0002555
chr8	12415590	-4	LOFF_G0002556
chr8	12424894	-4	CHM13_G0053020
chr8	12432540	-4	CHM13_G0053021
chr8	12438532	-4	LOFF_G0002557
chr8	12446177	-4	LOFF_G0002558
chr8	12455477	-4	CHM13_G0053022
chr8	12462241	-4	LOFF_G0002559
chr8	12465091	-4	LOFF_G0002560
chr8	12480236	-4	LOFF_G0002561
chr8	12498206	-4	LOFF_G0002562
chr8	12508485	-4	LOFF_G0002563
chr8	12511677	-4	LOFF_G0002564
chr8	12522997	-4	CHM13_G0053024
chr8	12534402	-4	CHM13_G0053025
chr8	12567768	-4	LOFF_G0002565
chr8	12581251	-4	LOFF_G0002566
chr8	12612892	-4	CHM13_G0053027
chr8	12620971	-4	LOFF_G0002567
chr8	12658206	-4	CHM13_G0053031
chr8	12672743	-4	CHM13_G0053033
chr8	12694625	-4	LOFF_G0002570
chr8	12700562	-4	CHM13_G0053034
chr8	12703961	-4	CHM13_G0053035
chr8	12727585	-4	CHM13_G0053038
chr8	12874025	-4	CHM13_G0053040
chr9	5934	-8	LOFF_G0002647
chr9	46586	-8	CHM13_G0055187
chr9	110352	-8	CHM13_G0055191
chr9	115153	-8	CHM13_G0055192
chr9	38265334	-8	LOFF_G0002657
chr9	39086153	-8	CHM13_G0055846
chr9	39344223	-8	LOFF_G0002659
chr9	39369112	-8	CHM13_G0055852
chr9	39457328	-8	CHM13_G0055862
chr9	39786635	-8	CHM13_G0055874
chr9	39830722	-8	CHM13_G0055878
chr9	39869165	-8	LOFF_G0002662
chr9	40136900	-8	CHM13_G0055885
chr9	40182306	-8	CHM13_G0055886
chr9	40202701	-8	CHM13_G0055887
chr9	40211672	-8	CHM13_G0055888
chr9	40307989	-8	LOFF_G0002669
chr9	40336208	-8	CHM13_G0055890
chr9	40496433	-8	LOFF_G0002670
chr9	40512726	-8	CHM13_G0055900
chr9	40559707	-8	CHM13_G0055903
chr9	40653353	-8	CHM13_G0055906
chr9	40658095	-8	CHM13_G0055907
chr9	40739491	-8	CHM13_G0055909
chr9	40759882	-8	LOFF_G0002684
chr9	40851304	-8	LOFF_G0002687
chr9	40887528	-8	LOFF_G0002689
chr9	41241026	-8	CHM13_G0055922
chr9	41271560	-8	LOFF_G0002695
chr9	41323316	-8	CHM13_G0055923
chr9	41560211	-8	LOFF_G0002700
chr9	41641705	-8	LOFF_G0002706
chr9	41642338	-8	CHM13_G0055925
chr9	41649986	-8	LOFF_G0002709
chr9	41939087	-8	CHM13_G0055930
chr9	42061338	-8	LOFF_G0002713
chr9	42076630	-8	CHM13_G0055936
chr9	42095734	-8	CHM13_G0055937
chr9	42166535	-8	CHM13_G0055939
chr9	42220394	-8	CHM13_G0055942
chr9	42411230	-8	LOFF_G0002718
chr9	42529787	-8	CHM13_G0055947
chr9	42551296	-8	LOFF_G0002720
chr9	42585514	-8	LOFF_G0002722
chr9	42683093	-8	CHM13_G0055949
chr9	42713171	-8	CHM13_G0055951
chr9	42769952	-8	CHM13_G0055952
chr9	42784916	-8	CHM13_G0055955
chr9	42956129	-8	LOFF_G0002731
chr9	43013191	-8	LOFF_G0002735
chr9	43282493	-8	CHM13_G0055975
chr9	43440747	-8	CHM13_G0055978
chr9	43734206	-8	CHM13_G0055982
chr9	44084536	-8	LOFF_G0002748
chr9	44140656	-8	LOFF_G0002749
chr9	44178192	-8	CHM13_G0055995
chr9	44220296	-8	CHM13_G0055999
chr9	44277730	-8	CHM13_G0056002
chr9	44369524	-8	CHM13_G0056004
chr9	44382761	-8	CHM13_G0056005
chr9	44475784	-8	CHM13_G0056009
chr9	44502953	-8	CHM13_G0056010
chr9	44662140	-8	CHM13_G0056014
chr9	44678438	-8	CHM13_G0056015
chr9	44782669	-8	LOFF_G0002752
chr9	47695025	-8	CHM13_G0056023
chr9	47737221	-8	CHM13_G0056025
chr9	48142044	-8	LOFF_G0002768
chr9	76985734	-8	CHM13_G0056041
chr9	77032096	-8	LOFF_G0002798
chr9	77278874	-8	LOFF_G0002806
chr9	77394973	-8	CHM13_G0056043
chr9	77416056	-8	LOFF_G0002809
chr9	77449981	-8	CHM13_G0056044
chr9	77589103	-8	LOFF_G0002814
chr9	77621818	-8	LOFF_G0002815
chr9	77632388	-8	CHM13_G0056049
chr9	77793587	-8	CHM13_G0056050
chr9	77797811	-8	CHM13_G0056051
chr9	77878985	-8	CHM13_G0056057
chr9	77952011	-8	CHM13_G0056060
chr9	77974579	-8	CHM13_G0056061
chr9	78023034	-8	CHM13_G0056064
chr9	78270605	-8	LOFF_G0002821
chr9	78289827	-8	CHM13_G0056071
chr9	78628559	-8	CHM13_G0056079
chr9	78751565	-8	CHM13_G0056085
chr9	78758408	-8	CHM13_G0056086
chr9	78788936	-8	LOFF_G0002825
chr9	78831665	-8	CHM13_G0056087
chr9	79418698	-8	CHM13_G0056095
chr9	79500288	-8	CHM13_G0056100
chr9	79500921	-8	LOFF_G0002831
chr9	79508597	-8	CHM13_G0056102
chr9	79615466	-8	CHM13_G0056106
chr9	79744564	-8	LOFF_G0002836
chr9	79880210	-8	CHM13_G0056110
chr9	79911075	-8	CHM13_G0056111
chr9	80056217	-8	CHM13_G0056112
chr9	80062028	-8	LOFF_G0002848
chr9	80143081	-8	LOFF_G0002852
chr9	80163553	-8	LOFF_G0002855
chr9	80247805	-8	CHM13_G0056113
chr9	80292844	-8	CHM13_G0056115
chr9	80372105	-8	LOFF_G0002868
chr9	80387427	-8	LOFF_G0002871
chr9	80406522	-8	CHM13_G0056120
chr9	80476553	-8	CHM13_G0056121
chr9	80501912	-8	CHM13_G0056124
chr9	100068495	-8	CHM13_G0056375
chr9	100283387	-8	CHM13_G0056383
chr9	106487809	-8	CHM13_G0056515
chr9	106543992	-8	CHM13_G0056519
chr9	109059158	-8	CHM13_G0056581
chr9	109100098	-8	CHM13_G0056584
chr9	125231843	-8	LOFF_G0002878
chr9	125237287	-8	CHM13_G0056851
chr9	125242715	-8	CHM13_G0056852
chr9	125248157	-8	LOFF_G0002879
chr9	125253587	-8	LOFF_G0002880
chr9	125259015	-8	CHM13_G0056853
chr9	125264445	-8	LOFF_G0002881
chr9	125269865	-8	LOFF_G0002882
chr9	125275313	-8	CHM13_G0056854
chr9	125280737	-8	CHM13_G0056855
chr9	125286185	-8	CHM13_G0056856
chr9	132689250	-8	LOFF_G0002883
chr9	150142925	-8	CHM13_G0057486
chr9	150415576	-8	CHM13_G0057489
chr9	150442906	-8	CHM13_G0057490
chr9	150478580	-8	CHM13_G0057492
chr9	150556227	-8	LOFF_G0002899
chr9	150558547	-8	LOFF_G0002900
